date,hs300_benchmark,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2023-05-15,1.7878293519460249,3.7274237220765323,2.786007174085012,3.609328351808613,2.9424077766965557,3.7274237220765323,3.65876084471578,3.7274237220765323,2.6343155101391034,3.379883895913149,3.7274237220765323,3.7274237220765323,3.7274237220765323,3.7274237220765323,3.7274237220765323
2023-05-16,1.7802215674696589,3.6867895174826844,2.7556357449284063,3.5699815542269144,2.9103313591729236,3.6867895174826844,3.6221350844349964,3.6867895174826844,2.605597735240116,3.3688275876263085,3.6867895174826844,3.6867895174826844,3.6867895174826844,3.6867895174826844,3.6867895174826844
2023-05-17,1.7681386156542536,3.7263408145175942,2.7851977710085105,3.608279753836852,2.941552935428043,3.7263408145175942,3.6190752026318833,3.7263408145175942,2.633550177193009,3.404967839177361,3.7263408145175942,3.7263408145175942,3.7263408145175942,3.7263408145175942,3.7263408145175942
2023-05-18,1.7676910989203498,3.792293749287817,2.834493306778573,3.672143112311841,2.993615819240929,3.792293749287817,3.6496804897577353,3.792293749287817,2.6801616847539473,3.465232756684925,3.792293749287817,3.792293749287817,3.792293749287817,3.792293749287817,3.792293749287817
2023-05-19,1.7650059985169264,3.8021866895033507,2.8418876371440827,3.6817226160830896,3.0014252518128623,3.8021866895033507,3.7464340702474597,3.8021866895033507,2.6871534108880883,3.4742724943110597,3.8021866895033507,3.8021866895033507,3.8021866895033507,3.8021866895033507,3.8021866895033507
2023-05-22,1.7739563331950041,3.8285678634114397,2.8616058514521074,3.707267959473085,3.0222504053380166,3.8285678634114397,3.726426411661359,3.8285678634114397,2.7057980139124633,3.498378461314085,3.8285678634114397,3.8285678634114397,3.8285678634114397,3.8285678634114397,3.8285678634114397
2023-05-23,1.7484478793624825,3.769210222118239,2.8172398692590512,3.649790936845595,2.975393809906419,3.769210222118239,3.7464340702474597,3.769210222118239,2.663847657107619,3.444140035557277,3.769210222118239,3.769210222118239,3.769210222118239,3.769210222118239,3.769210222118239
2023-05-24,1.7247294924655767,3.710140810119275,2.7730893197458832,3.5925930115896625,2.9493623679999765,3.710140810119275,3.691413009135681,3.710140810119275,2.622101003170197,3.390164981168263,3.710140810119275,3.710140810119275,3.710140810119275,3.710140810119275,3.710140810119275
2023-05-25,1.7207018418604416,3.7654410118961206,2.814422629389792,3.646141145908749,2.967584377334486,3.7654410118961206,3.7464340702474592,3.7654410118961206,2.6611838094505114,3.4406958955217193,3.7654410118961206,3.7654410118961206,3.7654410118961206,3.7654410118961206,3.7654410118961206
2023-05-26,1.7229394255299608,3.7805228851079877,2.825695350201767,3.660745182541228,2.9545686563812645,3.7805228851079877,3.7614398141870353,3.7805228851079877,2.67184275661787,3.454477053981753,3.7805228851079877,3.7805228851079877,3.7805228851079877,3.7805228851079877,3.7805228851079877
2023-05-29,1.7157791577874988,3.9162597440147904,2.927149837509543,3.7921815122335323,2.9832032424783517,3.9162597440147904,3.8964915096432184,3.9162597440147904,2.7677732811240965,3.578507480122055,3.9162597440147904,3.9162597440147904,3.9162597440147904,3.9162597440147904,3.9162597440147904
2023-05-30,1.7175692247231145,3.9212870350854128,2.9309074111135347,3.797049524444358,3.004028396003506,3.9212870350854128,3.9014934242897437,3.9212870350854128,2.771326263513216,3.5831011996087327,3.9212870350854128,3.9212870350854128,3.9212870350854128,3.9212870350854128,3.9212870350854128
2023-05-31,1.7014586223025747,3.906205161873546,2.9196346903015598,3.78244548781188,2.9727906657157743,3.906205161873546,3.8864876803501676,3.906205161873546,2.7606673163458573,3.5693200411486994,3.906205161873546,3.906205161873546,3.906205161873546,3.906205161873546,3.906205161873546
2023-06-01,1.7050387561738058,3.9011778708029246,2.9158771166975685,3.7775774756010545,3.0092346843847944,3.9011778708029246,3.881485765703643,3.9011778708029246,2.7571143339567383,3.564726321662022,3.9011778708029246,3.9011778708029246,3.9011778708029246,3.9011778708029246,3.9011778708029246
2023-06-02,1.7287571430707114,3.9514507815091475,2.9534528527374855,3.8262575977093154,3.0534881356257477,3.9514507815091475,3.931504912168896,3.9514507815091475,2.792644157847933,3.610663516528801,3.9514507815091475,3.9514507815091475,3.9514507815091475,3.9514507815091475,3.9514507815091475
2023-06-05,1.7207018418604412,3.9715599457916366,2.968483147153452,3.8457296465526194,3.1081541636292775,3.9715599457916366,3.9515125707549967,3.9715599457916366,2.806856087404411,3.629038394475512,3.9715599457916366,3.9715599457916366,3.9715599457916366,3.9715599457916366,3.9715599457916366
2023-06-06,1.7041437227059975,3.976587236862259,2.9722407207574437,3.8505976587634456,3.144598182298298,3.976587236862259,3.956514485401522,3.976587236862259,2.8104090697935304,3.63363211396219,3.976587236862259,3.976587236862259,3.976587236862259,3.976587236862259,3.976587236862259
2023-06-07,1.6987735218991509,3.991669110074126,2.983513441569419,3.8652016953959243,3.0873290101041237,3.991669110074126,3.971520229341098,3.991669110074126,2.821068016960889,3.6474132724222237,3.991669110074126,3.991669110074126,3.991669110074126,3.991669110074126,3.991669110074126
2023-06-08,1.713094057384075,3.901177870802924,2.915877116697568,3.7775774756010545,3.056091279816392,3.901177870802924,3.8814857657036423,3.901177870802924,2.757114333956738,3.564726321662022,3.901177870802924,3.901177870802924,3.901177870802924,3.901177870802924,3.901177870802924
2023-06-09,1.7202543251265372,3.9665326547210142,2.96472557354946,3.8408616343417936,3.064137134676709,3.9665326547210142,3.946510656108471,3.9665326547210142,2.8033031050152912,3.624444674988834,3.9665326547210142,3.9665326547210142,3.9665326547210142,3.9665326547210142,3.9665326547210142
2023-06-12,1.7220443920621527,4.011778274356615,2.9985437359853853,3.8846737442392283,3.086560699436637,4.011778274356615,3.991527887927199,4.011778274356615,2.8352799465173666,3.6657881503689347,4.011778274356615,4.011778274356615,4.011778274356615,4.011778274356615,4.011778274356615
2023-06-13,1.7350223773453657,4.102269513627817,3.066180060857236,3.972297964034098,3.1528287243626094,4.102269513627817,4.081562351564655,4.102269513627817,2.8992336295215178,3.748475101129136,4.102269513627817,4.102269513627817,4.102269513627817,4.102269513627817,4.102269513627817
2023-06-14,1.7350223773453657,4.107296804698439,3.0699376344612275,3.9771659762449243,3.1808651964466748,4.107296804698439,4.08656426621118,4.107296804698439,2.902786611910637,3.753068820615814,4.107296804698439,4.107296804698439,4.107296804698439,4.107296804698439,4.107296804698439
2023-06-15,1.7641109650491187,4.132433260051552,3.088725502481186,4.001506037299055,3.1426336436047677,4.132433260051552,4.111573839443807,4.132433260051552,2.920551523856235,3.7760374180492033,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552
2023-06-16,1.7806690842035624,4.17265158861653,3.11878609131312,4.040450134985664,3.1604750349309905,4.17265158861653,4.1515891566160095,4.17265158861653,2.948975382969191,3.8127871739426262,4.17265158861653,4.17265158861653,4.17265158861653,4.17265158861653,4.17265158861653
2023-06-19,1.7672435821864458,4.15254242433404,3.1037557968971523,4.020978086142359,3.1196947118996228,4.15254242433404,4.131581498029908,4.15254242433404,2.9347634534127125,3.7944122959959143,4.15254242433404,4.15254242433404,4.15254242433404,4.15254242433404,4.15254242433404
2023-06-20,1.7641109650491187,4.147515133263418,3.0999982232931607,4.016110073931533,3.1247922522785436,4.147515133263418,4.126579583383382,4.147515133263418,2.931210471023593,3.7898185765092363,4.147515133263418,4.147515133263418,4.147515133263418,4.147515133263418,4.147515133263418
2023-06-21,1.739497544684405,4.162597006475285,3.111270944105136,4.030714110564012,3.127144069605259,4.162597006475285,4.141585327322958,4.162597006475285,2.9418694181909517,3.80359973496927,4.162597006475285,4.162597006475285,4.162597006475285,4.162597006475285,4.162597006475285
2023-06-26,1.719806808392634,4.132433260051552,3.088725502481186,4.001506037299055,2.9989561999337457,4.132433260051552,4.111573839443807,4.132433260051552,2.920551523856235,3.7760374180492033,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552
2023-06-27,1.7314422434741348,4.077133058274707,3.0473921928372776,3.9479579029799687,2.9854451130540443,4.077133058274707,4.056552778332029,4.077133058274707,2.8814687175759204,3.725506503695747,4.077133058274707,4.077133058274707,4.077133058274707,4.077133058274707,4.077133058274707
2023-06-28,1.7350223773453655,4.132433260051552,3.088725502481186,4.001506037299055,3.009097407083522,4.132433260051552,4.111573839443807,4.132433260051552,2.9205515238562345,3.7760374180492033,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552,4.132433260051552
2023-06-29,1.7269670761350955,4.162597006475286,3.111270944105137,4.030714110564013,3.01960953776329,4.162597006475286,4.141585327322959,4.162597006475286,2.9418694181909517,3.803599734969271,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286
2023-06-30,1.737259961014885,4.162597006475286,3.111270944105137,4.030714110564013,3.032749701112999,4.162597006475286,4.141585327322959,4.162597006475286,2.9418694181909517,3.803599734969271,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286
2023-07-03,1.7573982140405595,4.238006372534621,3.167634548165013,4.103734293726404,3.064286093152302,4.238006372534621,4.216614047020839,4.238006372534621,2.9951641540277447,3.872505527269439,4.238006372534621,4.238006372534621,4.238006372534621,4.238006372534621,4.238006372534621
2023-07-04,1.7605308311778867,4.207842626110887,3.1450891065410627,4.074526220461447,3.053773962472534,4.207842626110887,4.186602559141686,4.207842626110887,2.9738462596930275,3.8449432103493715,4.207842626110887,4.207842626110887,4.207842626110887,4.207842626110887,4.207842626110887
2023-07-05,1.7484478793624818,4.21286991718151,3.1488466801450543,4.079394232672273,3.045889864462709,4.21286991718151,4.191604473788212,4.21286991718151,2.9773992420821473,3.8495369298360496,4.21286991718151,4.21286991718151,4.21286991718151,4.21286991718151,4.21286991718151
2023-07-06,1.735917410813173,4.217897208252132,3.152604253749046,4.084262244883099,3.040633799122825,4.217897208252132,4.196606388434737,4.217897208252132,2.9809522244712667,3.854130649322727,4.217897208252132,4.217897208252132,4.217897208252132,4.217897208252132,4.217897208252132
2023-07-07,1.7309947267402306,4.197788043969642,3.137573959333079,4.064790196039795,3.022237570433231,4.197788043969642,4.176598729848636,4.197788043969642,2.9667402949147887,3.8357557713760158,4.197788043969642,4.197788043969642,4.197788043969642,4.197788043969642,4.197788043969642
2023-07-10,1.7381549944826928,4.162597006475286,3.111270944105137,4.030714110564013,2.9959572437338116,4.162597006475286,4.141585327322959,4.162597006475286,2.941869418190952,3.8035997349692705,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286,4.162597006475286
2023-07-11,1.749790429564194,4.1827061707577755,3.126301238521104,4.050186159407318,3.0090974070835217,4.1827061707577755,4.161592985909061,4.1827061707577755,2.95608134774743,3.821974612915982,4.1827061707577755,4.1827061707577755,4.1827061707577755,4.1827061707577755,4.1827061707577755
2023-07-12,1.7412876116200198,4.187733461828398,3.130058812125096,4.055054171618144,3.032749701112999,4.187733461828398,4.1665949005555865,4.187733461828398,2.95963433013655,3.82656833240266,4.187733461828398,4.187733461828398,4.187733461828398,4.187733461828398,4.187733461828398
2023-07-13,1.7694811658559648,4.25811553681711,3.182664842580979,4.123206342569708,3.050539237752601,4.25811553681711,4.2366217056069395,4.25811553681711,3.0093760835842223,3.890880405216149,4.25811553681711,4.25811553681711,4.25811553681711,4.25811553681711,4.25811553681711
2023-07-14,1.768586132388157,4.273197410028978,3.1939375633929545,4.137810379202187,3.0451663440313492,4.273197410028978,4.251627449546516,4.273197410028978,3.020035030751581,3.904661563676183,4.273197410028978,4.273197410028978,4.273197410028978,4.273197410028978,4.273197410028978
2023-07-17,1.7560556638388485,4.293306574311466,3.208967857808921,4.157282428045491,3.009997406011634,4.293306574311466,4.2716351081326165,4.293306574311466,3.034246960308059,3.923036441622894,4.293306574311466,4.293306574311466,4.293306574311466,4.293306574311466,4.293306574311466
2023-07-18,1.7533705634354255,4.338552193947066,3.2427860202448464,4.201094537942925,3.0199151274732303,4.338552193947066,4.316652339951344,4.338552193947066,3.066223801810134,3.9643799170029945,4.338552193947066,4.338552193947066,4.338552193947066,4.338552193947066,4.338552193947066
2023-07-19,1.7524755299676174,4.403906977865157,3.2916344770967387,4.264378696683665,3.0586982840760544,4.403906977865157,4.381677230356173,4.403906977865157,3.112412572868688,4.024098270329807,4.403906977865157,4.403906977865157,4.403906977865157,4.403906977865157,4.403906977865157
2023-07-20,1.7399450614183083,4.348606776088312,3.25030116745283,4.2108305623645785,3.0457705652084464,4.348606776088312,4.326656169244395,4.348606776088312,3.073329766588374,3.9735673559763507,4.348606776088312,4.348606776088312,4.348606776088312,4.348606776088312,4.348606776088312
2023-07-21,1.7408400948861165,4.278224701099599,3.1976951369969457,4.142678391413012,3.0337709378171827,4.278224701099599,4.25662936419304,4.278224701099599,3.0235880131407002,3.90925528316286,4.278224701099599,4.278224701099599,4.278224701099599,4.278224701099599,4.278224701099599
2023-07-24,1.7332323104097505,4.2659272982330725,3.1885036269451534,4.13077060519679,3.0277756123618063,4.2659272982330725,4.244394035335369,4.2659272982330725,3.0217119047543353,3.898018452354793,4.2659272982330725,4.2659272982330725,4.2659272982330725,4.2659272982330725,4.2659272982330725
2023-07-25,1.7833541846069856,4.249024929829448,3.1758702041999407,4.114403751830859,3.0157790228126014,4.249024929829448,4.227576985578074,4.249024929829448,3.016289425267842,3.882573804727273,4.249024929829448,4.249024929829448,4.249024929829448,4.249024929829448,4.249024929829448
2023-07-26,1.7793265340018507,4.23845253022791,3.1679680220673534,4.104166315876779,3.008275178644667,4.23845253022791,4.217057952629123,4.23845253022791,3.008784311119429,3.895925642245792,4.23845253022791,4.23845253022791,4.23845253022791,4.23845253022791,4.23845253022791
2023-07-27,1.7775364670662352,4.245628746152105,3.173331777448632,4.11111516889837,3.01336855460851,4.245628746152105,4.2241979449298706,4.245628746152105,3.0138785491065097,3.9022447827333275,4.245628746152105,4.245628746152105,4.245628746152105,4.245628746152105,4.245628746152105
2023-07-28,1.8204980735210083,4.30301422445279,3.2162236958766606,4.166682512258349,3.054098351333948,4.30301422445279,4.281293756645925,4.30301422445279,3.0546152391049937,3.8713637089131354,4.30301422445279,4.30301422445279,4.30301422445279,4.30301422445279,4.30301422445279
2023-07-31,1.8276583412634704,4.3913483001044185,3.2822476810286636,4.187451023222876,3.116794159607404,4.3913483001044185,4.369181945450251,4.3913483001044185,3.117321658266792,3.9508366822523278,4.3913483001044185,4.3913483001044185,4.3913483001044185,4.3913483001044185,4.3913483001044185
2023-08-01,1.8196030400532008,4.322193208764191,3.230558741169945,4.16524297310231,3.0677107870151614,4.322193208764191,4.3003759305612705,4.322193208764191,3.0682299786090477,3.8886187817444173,4.322193208764191,4.322193208764191,4.322193208764191,4.322193208764191,4.322193208764191
2023-08-02,1.8066250547699882,4.258245639046031,3.182762085548285,4.103617508309242,3.0022662902255046,4.258245639046031,4.23675115111452,4.258245639046031,3.0228350041154037,3.8310860180195747,4.258245639046031,4.258245639046031,4.258245639046031,4.258245639046031,4.258245639046031
2023-08-03,1.8227356571905282,4.261511300503479,3.1852029554163113,4.106764584985634,3.0045687373222814,4.261511300503479,4.240000328384174,4.261511300503479,3.0251532254210622,3.814489995808516,4.261511300503479,4.261511300503479,4.261511300503479,4.261511300503479,4.261511300503479
2023-08-04,1.8321335086025097,4.279628111888879,3.1987440954247113,4.124223527164583,3.0173419535054946,4.279628111888879,4.258025690939073,4.279628111888879,3.0380139517062217,3.830706401424382,4.279628111888879,4.279628111888879,4.279628111888879,4.279628111888879,4.279628111888879
2023-08-07,1.8182604898514885,4.247222525306427,3.17452302386678,4.092994672904175,2.9944944692459257,4.247222525306427,4.225783679112225,4.247222525306427,3.0150099379048303,3.8017000754731947,4.247222525306427,4.247222525306427,4.247222525306427,4.247222525306427,4.247222525306427
2023-08-08,1.8115477388429306,4.2576485875521275,3.182315828328999,4.103042137329869,3.0018453404434533,4.2576485875521275,4.2361571133772715,4.2576485875521275,3.022411170380102,3.8010346658917302,4.2576485875521275,4.2576485875521275,4.2576485875521275,4.2576485875521275,4.2576485875521275
2023-08-09,1.8079676049716993,4.232734447436879,3.163694126512236,4.079032695355942,2.984279683278894,4.232734447436879,4.211368733194499,4.232734447436879,3.004725169801075,3.7989679501694513,4.232734447436879,4.232734447436879,4.232734447436879,4.232734447436879,4.232734447436879
2023-08-10,1.810205188641219,4.232734447436879,3.163694126512236,4.079032695355942,2.984279683278894,4.232734447436879,4.211368733194499,4.232734447436879,3.004725169801075,3.7886329659477256,4.232734447436879,4.232734447436879,4.232734447436879,4.232734447436879,4.232734447436879
2023-08-11,1.7676910989203498,4.1970903678795155,3.1370524917626588,4.0446829463424185,2.9591489069986503,4.1970903678795155,4.175904575441282,4.1970903678795155,2.97942222100275,3.801732879751731,4.1970903678795155,4.1970903678795155,4.1970903678795155,4.1970903678795155,4.1970903678795155
2023-08-14,1.755608147104945,4.1295143104045335,3.08654377717606,4.037798379625239,2.9115045631582768,4.1295143104045335,4.108669623875865,4.1295143104045335,2.931451462786638,3.74052235125019,4.1295143104045335,4.1295143104045335,4.1295143104045335,4.1295143104045335,4.1295143104045335
2023-08-15,1.7538180801693295,4.146910571819541,3.099546352873966,4.058460887324815,2.9237697572427424,4.146910571819541,4.1259780736043865,4.146910571819541,2.9438006864819175,3.7439184341874623,4.146910571819541,4.146910571819541,4.146910571819541,4.146910571819541,4.146910571819541
2023-08-16,1.740392578152213,4.129338916854204,3.086412681887212,4.041264019158184,2.9113809023391712,4.129338916854204,4.108495115665385,4.129338916854204,2.9313269547595366,3.7452703343216758,4.129338916854204,4.129338916854204,4.129338916854204,4.129338916854204,4.129338916854204
2023-08-17,1.7462102956929635,4.1258208432296195,3.083783150315848,4.0378209827201355,2.9089004926247175,4.1258208432296195,4.104994800337874,4.1258208432296195,2.928829551603191,3.7425667780234964,4.1258208432296195,4.1258208432296195,4.1258208432296195,4.1258208432296195,4.1258208432296195
2023-08-18,1.723834458997769,4.116612081484007,3.0769001989261886,4.028808635162116,2.902407876343952,4.116612081484007,4.095832521964754,4.116612081484007,2.9222924540027266,3.7400312676750103,4.116612081484007,4.116612081484007,4.116612081484007,4.116612081484007,4.116612081484007
2023-08-21,1.7005635888347668,4.128309181906446,3.085643021884549,4.040256247483969,2.9106548900835207,4.128309181906446,4.1074705785449215,4.128309181906446,2.9218856173423347,3.7506583368413833,4.128309181906446,4.128309181906446,4.128309181906446,4.128309181906446,4.128309181906446
2023-08-22,1.710856473714556,4.121797653228361,3.0807760770550785,4.033883603560493,2.9060639517710865,4.121797653228361,4.100991918326397,4.121797653228361,2.921659508956392,3.744742471956776,4.121797653228361,4.121797653228361,4.121797653228361,4.121797653228361,4.121797653228361
2023-08-23,1.6862430533498425,4.10456223820069,3.0678937235863737,4.017015803651336,2.893912162061929,4.10456223820069,4.083843503075561,4.10456223820069,2.909442505977858,3.7424091262987527,4.10456223820069,4.10456223820069,4.10456223820069,4.10456223820069,4.10456223820069
2023-08-24,1.6965359382296314,4.0982768134606475,3.063195776767445,4.0108644410825285,2.889480637810781,4.0982768134606475,4.077589805482722,4.0870774150347655,2.904987199700222,3.7404186948944877,4.0870774150347655,4.0870774150347655,4.0870774150347655,4.0870774150347655,4.0870774150347655
2023-08-25,1.6934033210923043,4.089799736073233,3.056859711920099,4.002568171746642,2.8835038939032662,4.089799736073233,4.069155518120366,4.082706209243284,2.8989783812572054,3.7392606257138246,4.082706209243284,4.082706209243284,4.082706209243284,4.082706209243284,4.082706209243284
2023-08-28,1.717121707989211,4.13796654238673,3.09286127169646,4.049707625589483,2.9174637898700073,4.13796654238673,4.11707919124598,4.1307894729495755,2.9331205249336825,3.7356416595242523,4.1307894729495755,4.1307894729495755,4.1307894729495755,4.1307894729495755,4.1307894729495755
2023-08-29,1.7269670761350961,4.141055435887608,3.0951700189962272,4.0539930304842855,2.919641607125721,4.141055435887608,4.12015249283655,4.133873008939002,2.935310029569342,3.7347180675057707,4.133873008939002,4.133873008939002,4.133873008939002,4.133873008939002,4.133873008939002
2023-08-30,1.7265195594011922,4.1512370308832365,3.102780100064672,4.0635538033798,2.9268201172510673,4.1512370308832365,4.130282693856981,4.144036944532719,2.9332365695680753,3.7439006025804424,4.144036944532719,4.144036944532719,4.144036944532719,4.144036944532719,4.144036944532719
2023-08-31,1.718016741457018,4.163431060170465,3.1118943450789995,4.075490268033589,2.9379337964990606,4.163431060170465,4.142415170937604,4.156209823964333,2.9346480324914506,3.75489810362813,4.156209823964333,4.156209823964333,4.156209823964333,4.156209823964333,4.156209823964333
2023-09-01,1.7283096263368074,4.158382969493171,3.108121225119743,4.070548804099124,2.934665067308474,4.158382969493171,4.137392561675272,4.151170488915423,2.9337864448290167,3.7503453523426695,4.151170488915423,4.151170488915423,4.151170488915423,4.151170488915423,4.151170488915423
2023-09-04,1.7542655969032328,4.170564224754758,3.1172259223794456,4.0824727645427,2.945778746556468,4.170564224754758,4.149512329210126,4.1633306164772215,2.930516400098785,3.7613313328045797,4.1633306164772215,4.1633306164772215,4.1633306164772215,4.1633306164772215,4.1633306164772215
2023-09-05,1.7421826450878275,4.171998099165984,3.1182976503863142,4.083876352382654,2.9470862382327025,4.171998099165984,4.150938965805868,4.164762003914205,2.930905132677362,3.762624509569067,4.164762003914205,4.164762003914205,4.164762003914205,4.164762003914205,4.164762003914205
2023-09-06,1.7377074777487889,4.16922170291543,3.116222474487654,4.081158599708043,2.9451250007183507,4.16922170291543,4.148176584062874,4.161990423166258,2.9300529024041286,3.760120544722415,4.161990423166258,4.161990423166258,4.161990423166258,4.161990423166258,4.161990423166258
2023-09-07,1.7139890908518831,4.168064482448891,3.1153575273385865,4.080025822274913,2.9443075438474517,4.168064482448891,4.147025204936515,4.160835209833309,2.9280783308814815,3.759076875481231,4.160835209833309,4.160835209833309,4.160835209833309,4.160835209833309,4.160835209833309
2023-09-08,1.7045912394399017,4.191755079862455,3.133064710442465,4.103216022330472,2.961042506796496,4.191755079862455,4.170596218534733,4.184484717242663,2.9271010642486206,3.780442854169579,4.184484717242663,4.184484717242663,4.184484717242663,4.184484717242663,4.184484717242663
2023-09-11,1.7171217079892105,4.1984086593543,3.138037829030469,4.109729063635759,2.9657425742676016,4.1984086593543,4.177216212532407,4.191126756476382,2.926919232023637,3.786443557112705,4.191126756476382,4.191126756476382,4.191126756476382,4.191126756476382,4.191126756476382
2023-09-12,1.7148841243196908,4.199147653177729,3.138590178923368,4.110452448289424,2.966098463376514,4.199147653177729,4.177951476112171,4.19186446855673,2.927101067072706,3.7871100378268285,4.19186446855673,4.19186446855673,4.19186446855673,4.19186446855673,4.19186446855673
2023-09-13,1.7036962059720935,4.20727622760535,3.1446657604399815,4.118409329403579,2.973275560406242,4.20727622760535,4.186039019664698,4.199978944430751,2.9290784925213136,3.794441003144223,4.199978944430751,4.199978944430751,4.199978944430751,4.199978944430751,4.199978944430751
2023-09-14,1.7023536557703818,4.233127387221972,3.163987823484159,4.143714455851526,2.9961117782281024,4.233127387221972,4.2117596895243885,4.2257852666699565,2.9310555842854895,3.8177555407979504,4.2257852666699565,4.2257852666699565,4.2257852666699565,4.2257852666699565,4.2257852666699565
2023-09-15,1.6947458712940158,4.200678327110864,3.1397342582867203,4.111950791033153,2.972847753226201,4.200678327110864,4.1794744236116586,4.1933924876223125,2.930373943451935,3.7884905157465383,4.1933924876223125,4.1933924876223125,4.1933924876223125,4.1933924876223125,4.1933924876223125
2023-09-18,1.7005635888347663,4.182944592748391,3.1264794434760113,4.094591632020876,2.960297472473795,4.182944592748391,4.1618302044090765,4.175689511421268,2.9280296442971734,3.772496888239429,4.175689511421268,4.175689511421268,4.175689511421268,4.175689511421268,4.175689511421268
2023-09-19,1.698326005165247,4.208833728158858,3.1458298909599476,4.1199339321306425,2.9786193843281863,4.208833728158858,4.187588658370936,4.201533743587448,2.940358190167898,3.7958456753461274,4.201533743587448,4.201533743587448,4.201533743587448,4.201533743587448,4.201533743587448
2023-09-20,1.690270703954977,4.234683112758211,3.1651506272939858,4.145237321053577,2.9969131642714175,4.234683112758211,4.213307562173171,4.227338293888051,2.955136953846229,3.819158612154571,4.227338293888051,4.227338293888051,4.227338293888051,4.227338293888051,4.227338293888051
2023-09-21,1.6746076182683407,4.2243591138764325,3.1574341085683235,4.135131387663112,2.98960680218177,4.2243591138764325,4.203035676083414,4.217032201399687,2.935456541250375,3.8098476464479685,4.217032201399687,4.217032201399687,4.217032201399687,4.217032201399687,4.217032201399687
2023-09-22,1.7081713733111321,4.210339406773611,3.1469552879460005,4.121407807511916,2.979684963012957,4.210339406773611,4.189086736721739,4.2030368106876175,2.947777450132853,3.797203610590761,4.2030368106876175,4.2030368106876175,4.2030368106876175,4.2030368106876175,4.2030368106876175
2023-09-25,1.6956409047618235,4.225109288489984,3.1579948153757607,4.1358657169440995,2.9901377057027636,4.225109288489984,4.2037820640156545,4.217781074877707,2.947777450132853,3.8105242108471638,4.217781074877707,4.217781074877707,4.217781074877707,4.217781074877707,4.217781074877707
2023-09-26,1.6862430533498416,4.22289574072915,3.1563403321718964,4.133698924165085,2.9885711633553096,4.22289574072915,4.201579689653367,4.215571366390542,2.942854231009458,3.808527865484572,4.215571366390542,4.215571366390542,4.215571366390542,4.215571366390542,4.215571366390542
2023-09-27,1.6907182206888807,4.160676657527425,3.1098356079736957,4.072794044413282,2.944538307873309,4.160676657527425,4.139674671784258,4.153460198677228,2.9333259708617136,3.752413974285885,4.153460198677228,4.153460198677228,4.153460198677228,4.153460198677228,4.153460198677228
2023-09-28,1.6844529864142261,4.153442493825442,3.1044285403916385,4.065712682109282,2.9394186425161424,4.153442493825442,4.132477024210645,4.146238582223918,2.9305704912440484,3.702133540254161,4.146238582223918,4.146238582223918,4.146238582223918,4.146238582223918,4.146238582223918
2023-10-09,1.6799778190751873,4.139939879146723,3.0943362127764513,4.052495272256488,2.9298627530658026,4.139939879146723,4.119042567128471,4.132759387068325,2.921043366650192,3.700652686838059,4.132759387068325,4.132759387068325,4.132759387068325,4.132759387068325,4.132759387068325
2023-10-10,1.6678948672597824,4.094161217924191,3.0601196363699117,4.00768355672675,2.8897276468594217,4.094161217924191,4.073494984374533,4.087060126350115,2.8887430293018723,3.698054385487008,4.087060126350115,4.087060126350115,4.087060126350115,4.087060126350115,4.087060126350115
2023-10-11,1.6714750011310135,4.086984898820259,3.0547558038684812,4.000658817216069,2.8882827830359923,4.086984898820259,4.066354889414873,4.087060126350115,2.883679588786445,3.694527991926276,4.087060126350115,4.087060126350115,4.087060126350115,4.087060126350115,4.087060126350115
2023-10-12,1.6875856035515535,4.086445608895997,3.0543527196714773,4.000130918277377,2.8882827830359923,4.086445608895997,4.065818321682271,4.128978691748578,2.8832990786094967,3.6940404878688167,4.128978691748578,4.128978691748578,4.128978691748578,4.128978691748578,4.128978691748578
2023-10-13,1.6719225178649175,4.078461090751104,3.048384810871216,3.9923150506614222,2.883793453203921,4.078461090751104,4.05787410725479,4.124210766670669,2.877665392023728,3.6925628716736694,4.124210766670669,4.124210766670669,4.124210766670669,4.124210766670669,4.124210766670669
2023-10-16,1.6526792983070502,4.09568795913865,3.061260776281444,4.009178049819444,2.8959742069661347,4.09568795913865,4.07501401900666,4.141630875505604,2.889820261683808,3.6925628716736694,4.141630875505604,4.141630875505604,4.141630875505604,4.141630875505604,4.141630875505604
2023-10-17,1.6580494991138968,4.11722154462308,3.077355733044227,4.030256798766969,2.9112001491689004,4.11722154462308,4.096438908696494,4.163406011549271,2.905013848758906,3.6925628716736694,4.163406011549271,4.163406011549271,4.163406011549271,4.163406011549271,4.163406011549271
