base_pool,plus_159981_risk,plus_159981_defensive,plus_163208_risk,plus_163208_defensive
6.835403243650675,4.809165592486077,5.5935918027763085,8.210322054857864,7.391113751166838
6.761805362157801,4.842374771602376,5.533364703957721,8.121920202315653,7.3115324456361055
6.8016770144565655,4.910032702542929,5.56599273474269,8.169811905930395,7.354645617907379
6.826605473182948,4.8617056090139625,5.517196070877631,8.199754641886017,7.381600731968734
6.844891023557544,4.910032702542928,5.53197427463891,8.221718270391067,7.401372876786507
6.832700656641146,5.025263824353394,5.522122138798057,8.2070758513877,7.388191446907991
6.924128408514132,5.030004387654159,5.596013157604454,8.31689399391296,7.487052170996858
6.9546043258051276,5.051385669949339,5.620643497206586,8.353500041421379,7.520005745693147
7.021651343845317,5.084711954481109,5.674830244331277,8.434033345939902,7.592503610024981
6.94241395888873,5.0273323924947775,5.610791361365734,8.338857622418011,7.506824315814631
7.039936894219916,5.097953391862571,5.6896084480925575,8.455996974444956,7.612275754842757
6.978985059637925,5.053815267257701,5.640347768888293,8.382784879428115,7.546368605450178
6.899747674681336,4.996435705271368,5.5763088859227485,8.287609155906223,7.460689311239826
6.7839391889755545,4.912573268522115,5.482713595434647,8.148506175374228,7.335465727393929
6.771748822059156,4.90374564360114,5.472861459593794,8.133863756370861,7.322284297515413
6.735177721309962,4.877262768838218,5.443305052071236,8.089936499360757,7.282740007879866
6.862147097446053,4.96920733758387,5.5459204655284315,8.242445346611285,7.420031849851039
6.810955236328339,4.93213687431948,5.50454770184243,8.180956411521114,7.364678148662098
6.848445784816831,4.95928556495428,5.534847198074972,8.225988060149849,7.405216636092152
6.811136086409433,4.932267836471298,5.504693863116983,8.181173638999363,7.364873701649043
6.831933448505339,4.947328196277317,5.521502088653217,8.206154321866537,7.387361865623544
6.977514983176686,5.052750714919452,5.639159667406863,8.381019101936753,7.5447790134450505
6.800737405361479,4.924737656568288,5.496289750348865,8.168683297565776,7.353629619661793
6.800737405361479,4.924737656568288,5.496289750348865,8.168683297565776,7.353629619661793
6.779940043265572,4.909677296762268,5.47948152481263,8.143702614698602,7.331141455687292
6.665554551738086,4.826845317829163,5.387036284363337,8.006308858929147,7.207456553827537
6.701112841581562,4.8525947680075046,5.415774147973915,8.049019581461298,7.245905692182941
6.7012100613880055,4.852665169496817,5.4158527200748265,8.049136356711061,7.246010815849047
6.643438794803136,4.810830245567265,5.369162544955763,7.979744590450685,7.183542811013432
6.667846377057291,4.8285049376290505,5.388888515270181,8.009061677350159,7.209934701937935
6.698327960495268,4.850578103058212,5.413523434197131,8.045674530732333,7.242894403432509
6.747043072935234,4.885855034716817,5.452894513718565,8.104188527319478,7.295569999093837
6.789591993215007,4.916666733133951,5.487282136778052,8.15529602253681,7.341578098187223
6.789591993215007,4.916666733133951,5.487282136778052,8.15529602253681,7.341578098187223
6.765291019342888,4.899069241275942,5.467642326319921,8.126106987943698,7.3153014827849345
6.697380285558783,4.849891846529293,5.412757532541237,8.044536234108929,7.241869683601796
6.691360168448168,4.84504783994478,5.407892132511987,8.036501459783958,7.235360137818783
6.582315384661907,4.7469478836804315,5.319763200055202,7.873782645075171,7.117450137163841
6.672334404371984,4.811866619737878,5.392515695244751,7.981463628695541,7.214787600767577
6.647488988658636,4.793948928675176,5.372435872191919,7.951743478319687,7.187922281021743
6.753364808728285,4.870303064057944,5.458003679030016,8.078392407439683,7.302405684815037
6.70042689869346,4.83212599636656,5.415219775610968,8.015067942879686,7.24516398291839
6.80562208849123,4.907989283736152,5.500237503690818,8.140902700312479,7.358911421973009
6.7693254373526095,4.8818133408895585,5.470902903671133,8.097484552577479,7.319663894389153
6.751128824245195,4.869177853724288,5.456196578143184,8.075717717032319,7.299987917337206
6.645907141732421,4.808070603233974,5.371157438909035,7.949851268945488,7.186211831739991
6.640590416019035,4.804224146751387,5.366860512957907,7.943491387930331,7.180462862274599
6.668070874829741,4.819763558297547,5.389069952183879,7.976363583657482,7.21017745112389
6.631883917099671,4.816664031893497,5.3598240053088695,7.933076651460792,7.171048534897908
6.605643773480434,4.827812718416224,5.33861697674335,7.9016881239656085,7.142675097454128
6.618443400434364,4.8371674768498005,5.348961510614003,7.916999070750099,7.156515319518111
6.677274008438225,4.880164521088465,5.396507835152794,7.987372395823433,7.2201287890249395
6.706689312440155,4.901663043207798,5.420280997422189,8.0225590583601,7.251935523778354
6.794935224445947,4.966158609565795,5.491600484230376,8.1281190459701,7.347355728038594
6.824350528447877,4.987657131685127,5.515373646499771,8.163305708506767,7.379162462792007
6.6968842111061795,4.89449686916802,5.412356609999058,8.010830170847877,7.241333278860548
6.7557148191100405,4.937493913406685,5.459902934537849,8.08120349592121,7.304946748367375
6.726299515108111,4.915995391287353,5.436129772268455,8.046016833384543,7.273140013613962
6.7557148191100405,4.937493913406685,5.45990293453785,8.08120349592121,7.304946748367375
6.710449568801738,4.904411270952053,5.423319999998963,8.027057086721037,7.256001484704331
6.716632890219661,4.9089304243922305,5.428317300160216,8.03445359175372,7.262687503119171
6.73529326040905,4.922568576193932,5.443398429646085,8.056775174716801,7.282864940176271
6.764747895658652,4.944095844019852,5.467203379046869,8.092008885393405,7.314714203763047
6.7549296839087845,4.936920088077879,5.459268395913274,8.08026431516787,7.304097782567455
6.745111472158918,4.929744332135906,5.45133341277968,8.068519744942336,7.293481361371864
6.745111472158918,4.929004870486086,5.45133341277968,8.068519744942336,7.293481361371864
6.708941180072406,4.909761196034197,5.422100934915516,8.026457741136605,7.254370465687302
6.702903133010341,4.85112796993448,5.417221044074092,8.00255608503813,7.2478415322681835
6.731435013198066,4.852442588582821,5.417854293780872,8.132415007310554,7.335323420607783
6.719126371573096,4.843569743979626,5.407947576008553,8.075601728816368,7.321910549947888
6.730587567942517,4.851831696634601,5.417172220061445,7.954809394173351,7.233701469909046
6.845150760588347,4.93441606593902,5.509379406785896,8.08292921577338,7.350942840796661
7.004265719588993,5.049116156190434,5.6374444719816825,7.798087442058656,7.142950284388203
6.991576878725631,5.039969240015145,5.6272317475299305,7.78396052361321,7.130010204288154
7.145050517526926,5.150602711137428,5.750756346865954,7.954827949741305,7.2865226234066744
7.071550492420814,5.097619260894274,5.691599209370993,7.87299786994179,7.211567296716834
6.929836053694946,4.995462562279159,5.577539104974781,7.715222361526124,7.067046910009083
6.969720002205421,5.024213425946953,5.609640049463844,7.759626519002534,7.107720561289711
6.8668116596553075,4.9500306071079425,5.526813370686161,7.645055158370288,7.002774632035704
6.854472973031311,4.941136104175942,5.516882470933824,7.63131807855834,6.990191639234136
6.779749496996236,4.887270713398399,5.456740628267423,7.548125889194872,6.913988637268852
6.858654370282673,4.944150318836339,5.520247905051198,7.635973370447811,6.994455828212893
6.98004648303104,5.031657404125478,5.617951407795467,7.771123341606179,7.118251506588343
6.998255299943295,5.044783466918849,5.632606933207108,7.791395837279936,7.136820858344661
7.046812145042641,5.079786301034504,5.6716883343048154,7.845455825743283,7.186339129694841
6.931662318212077,4.996779048838646,5.579008989930413,7.717255603976805,7.068909334590653
6.859373177969478,4.944668480717961,5.520826443699305,7.6367736435128455,6.995188868302525
6.961613157586909,5.018369501433269,5.603115184730053,7.750600892941898,7.099453201027901
6.989496788391663,5.038469779810171,5.6255575686475305,7.781644688240731,7.127888928134822
7.240449465634448,5.219372285202291,5.827539023904822,8.061038845930225,7.3838104720971085
7.249744009236033,5.2260723779945915,5.835019818543981,8.071386777696503,7.393289047799415
7.221860378431279,5.205972099617689,5.812577434626505,8.04034298239767,7.364853320692495
7.212565834829694,5.199272006825388,5.805096639987346,8.029995050631392,7.355374744990188
7.305505387930168,5.26626869397224,5.8798998514630885,8.133474368294168,7.450160502013257
7.342568200276908,5.292985904898493,5.909730179857952,8.174866095359278,7.4880122212060805
7.3517055250917,5.299572664480971,5.917084435582687,8.185214027125555,7.4973305411747955
7.3790749946837435,5.319302303052087,5.939112992355058,8.216257822424389,7.525242154278426
7.211791178683356,5.198713585854432,5.804473151218545,8.029995050631392,7.354644725088234
7.332607268016968,5.285805437163849,5.9017130364838035,8.164518163593,7.477853979503371
7.416249176017161,5.346099795762676,5.96903295705206,8.257649549489498,7.563152694098466
7.583426433101755,5.466611698578229,6.103587033314018,8.443793672871132,7.733641453618594
7.5924478468080006,5.473114902128673,6.110847996970137,8.453838598689973,7.742841566473164
7.637415834594901,5.505530661715181,6.147040874898286,8.503908367824856,7.788700295044273
7.710532762612415,5.558237951433182,6.205889673353751,8.585320676577423,7.863265547369957
7.674512028730153,5.532271936338393,6.176898070917344,8.545213259761248,7.826531302869918
7.665390930474858,5.525696873882637,6.1695568752808185,8.535057339819634,7.817229530881761
7.692930855888865,5.545549387752756,6.191722624911044,8.565721769680401,7.845314976252689
7.637351089365594,5.505483989273498,6.146988764134695,8.503836277014402,7.788634267320037
7.535148094252429,5.431809629319717,6.0647297904054,8.390037981336594,7.6844068014556575
7.637351089365594,5.505483989273498,6.146988764134695,8.5038362770144,7.788634267320036
7.693098177609139,5.5456700037937425,6.191857295259767,8.565908074656843,7.845485612336971
7.693098177609139,5.5456700037937425,6.191857295259767,8.565908074656843,7.845485612336971
7.832465898218,5.646135040094355,6.304028623072444,8.721087568762945,7.9876139748793085
7.776718809974456,5.605949025574111,6.259160091947374,8.659015771120504,7.930762629862374
7.78600999134838,5.6126466946608184,6.266638180468219,8.669361070727579,7.940237854031864
7.795301172722304,5.619344363747525,6.274116268989064,8.679706370334651,7.949713078201352
7.758136447226608,5.587800016766405,6.244203914905683,8.638325171906358,7.911812181523396
7.69309817760914,5.593534988417415,6.1918572952597675,8.565908074656843,7.845485612336972
7.730262903104836,5.620556896574021,6.221769649343148,8.605998179694176,7.883386509014929
7.73955408447876,5.627312373613172,6.229247737863994,8.613238803162668,7.892861733184418
7.869630623713697,5.721889052161292,6.333940977155826,8.713263838722689,8.025514871557265
7.89750416783547,5.736413327795468,6.356375242718362,8.74412545798617,8.053940544065732
7.934668893331166,5.562771730986454,6.386287596801742,8.78527428367081,8.091841440743687
8.018289525696481,5.615774393252305,6.453590393489347,8.877859141461252,8.177118458269089
8.139074883557495,5.633913199432061,6.550805544260334,9.011592824936336,8.300296372472447
8.03687188844433,5.6085188707804035,6.468546570531037,8.898433554303574,8.196068906608067
7.899679233395104,5.586752303364697,6.35812586324109,8.746533693009365,8.056158694043809
7.911699667796848,5.521452601117576,6.367800614911263,8.751958872980756,8.068417233188336
8.02885440421605,5.608518870780402,6.462093628288212,8.870114537611164,8.187892609398814
8.073750141797875,5.6375409606680105,6.498228355007439,8.870114537611164,8.233677656608874
8.148472493873745,5.641168721903961,6.558369293045453,8.912724002183985,8.309880133763977
8.07392105294169,5.742746036510591,6.498365914335064,8.823232261921618,8.23385195321719
8.036791851068566,5.710096185387031,6.468482151749739,8.781296747368758,8.19598728382548
8.0553311632971,5.822556783701516,6.4834036792047565,8.932264599759051,8.214893828886208
7.936945604164975,5.797162455049858,6.388120027411629,8.97420011431191,8.094163249419172
7.856985067968598,5.688329617971325,6.32376309110976,8.823232261921618,8.012618828458931
7.897494934511033,5.717351707858934,6.3563678111965025,8.949038805580196,8.053931127844553
7.830640730139543,5.6520520056118135,6.302559620595061,8.999361423043627,7.985752653267518
7.804429380415227,5.677446334263471,6.325213236689627,8.940651702669625,7.937719653487485
7.93559626075834,5.699212901679178,6.339537561127293,9.083232452149346,8.071126706487274
7.944304734021174,5.7137239466229826,6.346494529644305,9.837925657326114,8.073519922878047
7.983545536566462,5.797162455049858,6.3778429669249155,10.760995592887786,8.693399826943372
7.855004932303581,5.68683461756599,6.27515528447764,10.856887525631754,8.553430077696508
7.905979277064812,5.723738816976963,6.315877337698225,10.743170961368836,7.8671949998297395
7.897497225091206,5.717598015385213,6.3091012511490625,9.665432473206039,7.230026366936523
7.998509254818392,5.791307425789463,6.389797084901069,9.13544088608388,7.32250118743852
8.090122136151113,5.844373150219605,6.462984188076147,9.210851656677221,7.406371245092
8.255730037021802,5.934736322773279,6.595283951508019,9.397615469070676,7.557982503157907
8.005556399536292,5.916631574991786,6.395426862068382,9.185383864078114,7.32895273033494
7.998509254818392,5.90938967587919,6.389797084901068,9.117745651566983,7.322501187438519
8.054886412561606,5.905768726322892,6.434835302239579,9.169158490483309,7.374113530609892
8.224017885791246,5.949220120998474,6.569949954255109,9.323181100297202,7.528950560124012
8.304229544042112,5.873180180316205,6.6340289224400495,9.396680042990203,7.602382989102518
8.345673533244284,5.860658936750525,6.667137427156873,9.44452058627229,7.640324266717752
8.32724866452947,5.845510171121097,6.652418287795662,9.428593907374697,7.623456608164835
8.3404867735281,5.828195271325122,6.657662934084996,9.444527314907228,7.635575875114925
8.251755879099791,5.9147697703049955,6.750477796764644,9.364893863685413,7.55434422817742
8.12999673836454,5.790102491773976,6.650870829698608,9.21932766125464,7.442875775218104
8.218212848806864,5.795270989363075,6.723037396861137,9.227671694121678,7.523636146042954
8.344409523439024,5.8616540394055,6.82627455784982,9.34177944199231,7.6391670869227335
8.352877423166825,5.7579691212556385,6.833201855498377,9.342843338345336,7.646919307222358
8.22871302903867,5.6802728278400405,6.731627233322049,9.342776544112356,7.533248885087971
8.293862908442419,5.720093006870815,6.784924109868146,9.416746891965914,7.592892507930322
8.220359564388051,5.846522780618856,6.719413716235101,9.33329212615727,7.525601428183858
8.115524302386376,5.757680236904016,6.637728266031892,9.214263497577235,7.423682801400456
8.081413517227483,5.839688738794637,6.713362914523174,9.175534544172356,7.391648010462204
8.218000787941188,5.8636078851794,6.729972772146775,9.33061400125696,7.516577272610861
8.16699250718845,5.8636078851794,6.682849966932257,9.27269984538709,7.469922655056726
8.015825236528547,5.8977780943004925,6.714005444633573,9.101066441041256,7.3316578263806145
8.065056012273843,5.839688738794636,6.661102504861257,9.156962440240457,7.376686652688721
8.045393707672739,5.7405951323434685,6.570676771617968,9.134638108649101,7.358702566813641
8.018692837725878,5.795267466937216,6.620739070830296,9.104322279118213,7.334280671832076
8.040384975351177,5.6876333584183225,6.521827727504193,9.128951257414347,7.354121340247189
8.019732096716579,5.673591672187986,6.505075480323887,9.106413611069947,7.335231227899353
7.895249492780477,5.602678567740936,6.40410343726485,8.992594341575213,7.221373473960644
7.887832929033439,5.597975374819432,6.39808761199821,8.976958928173216,7.387935204683202
7.862190015029168,5.583862831857703,6.377287778646977,8.58235802609498,7.068838782185623
7.776029028563095,5.522669814522276,6.307399693401531,8.488304787452844,7.068838782185623
7.77291861695167,5.520460746596467,6.30487673352417,8.488304787452844,7.0889205215377205
7.769032157643195,5.51770051622317,6.301724295157409,8.574506787302038,6.9780685006349925
7.760836976042305,5.511880157028841,6.295076906660407,8.565461948918808,6.970707668883268
7.7936177024458635,5.535161593806155,6.321666460648413,8.600781138321484,7.000150995890167
7.834593610450311,5.564263389777796,6.35490340313342,8.63695687391905,7.0299181994941415
7.7936177024458635,5.535161593806155,6.321666460648413,8.600818979049096,7.188535487388864
7.625899213392862,5.4160450327146314,6.18562433136303,8.456115400011468,7.146892104624984
7.625899213392862,5.4160450327146314,6.18562433136303,8.47791419373867,7.146892104624984
7.622086263786166,5.4133370101982745,6.182531519197349,8.332437906211995,7.143318658572672
7.627087632725659,5.416889068603917,6.186588298409421,8.33790538515308,7.14800587554024
7.597079419088706,5.395576718170066,6.162247623136991,8.305100511506577,7.119882573734836
7.65209447742312,5.434649360632126,6.206872194469779,8.3652427798585,7.171441960378076
7.667098584241597,5.445305535849052,6.219042532105994,8.381645216681752,7.185503611280779
7.683769814039903,5.457145730534524,6.232565129479566,8.399870146485364,7.2011276678393354
7.70210816681804,5.470169944688545,6.2474399865904955,8.419917569269339,7.218314130053749
7.673767076160917,5.45004161372324,6.224451571055422,8.388935188603195,7.191753233904199
7.690438305959225,5.461881808408713,6.237974168428995,8.407160118406809,7.207377290462758
7.678520043776414,5.453417253228068,6.228306863566627,8.394131116090206,7.196207652429044
7.789966382208763,5.532568363253322,6.318704751521633,8.51596386144685,7.300653690062572
7.7741022164749465,5.521301359373976,6.305836791060323,8.498621211241101,7.285786003294518
7.813782874321692,5.5494832463635495,6.338023112409844,8.541999966891842,7.32297419216714
7.795288713672409,5.536348374774523,6.323021874273962,8.521782215490914,7.30564170887207
7.649054252406201,5.432490140435209,6.204406165308989,8.36191921655868,7.1685927016137425
7.621452890401892,5.4128871775063185,6.182017768660268,8.331745504655093,7.1427250693954925
7.679221008778753,5.45391509065193,6.22887543994727,8.394897408566344,7.196864587578679
7.74212247779264,5.498588797879113,6.279896945257419,8.46366107334641,7.255815014234614
7.731660150119947,5.491158272476573,6.271410598034098,8.452223693517563,7.246009858809972
7.592987396158406,5.392670492970225,6.158928445175957,8.30062712642571,7.116047583846545
7.519390287688502,5.340400558291501,6.09923134557754,8.220171026195533,7.047073345041628
7.579993345635706,5.383441894372343,6.148388532068397,8.286422076078143,7.10386973117775
7.530029816210873,5.34795693479105,6.10786142639301,8.231802121370254,7.057044570764089
7.469109175118213,5.304690045687634,6.058446637490059,8.165203890709577,6.999950549895157
7.4361077164896505,5.281251841080411,6.031678040141592,8.12912681216175,6.9690220183851475
7.393518325215369,5.251004121486594,5.997132346899085,8.08256823935441,6.929107802930479
7.419071959979937,5.269152753242883,6.017859762844588,8.110503383038814,6.953056332203279
7.427589838234794,5.2752022971616475,6.02476890149309,8.119815097600283,6.961039175294213
7.419071959979938,5.269152753242884,6.017859762844589,8.110503383038814,6.95305633220328
7.376482568705656,5.2389050336490675,5.983314069602082,8.063944810231474,6.913142116748611
7.385000446960512,5.244954577567831,5.990223208250583,8.073256524792942,6.921124959839545
7.299821664411948,5.1844591383801975,5.921131821765571,7.98013937917826,6.841296528930207
7.4020362034702245,5.2570536654053575,6.004041485547586,8.091879953915878,6.937090646021411
7.327292673571685,5.203969522472601,5.9434144848208526,8.01017058981045,6.867041996182777
7.329641371382078,5.205637608130878,5.920514479532934,8.012738177999335,6.869243164775166
7.388345592892002,5.24733035785275,5.967932787721413,8.076913426564547,6.924259986461007
7.463822449119049,5.300935321780871,6.028899183963743,8.159424460434105,6.9949959000570905
7.5408927056442225,5.355671946058586,6.091152648571189,8.243677393907577,7.0672251273846465
7.62593249655711,5.416068670991424,6.159843500950679,8.336642594354798,7.146923297167286
7.533852082218879,5.35067157397616,6.085465588205939,8.235980609132072,7.06062674802476
7.577252092780514,5.3814950093566445,6.120521926971064,8.283425348094411,7.101300665177881
7.588777265423908,5.389680385572581,6.129831379924759,8.296024626308531,7.112101904882814
7.600565901940479,5.398052878371321,6.13935364570202,8.308911922302533,7.123150059452784
7.6018865910633195,5.398990854544801,6.140420431739502,8.310355695008408,7.124387791869719
7.630940489869555,5.419625434140889,6.163888705267975,8.342117315037104,7.151616722409764
7.633299962815576,5.421301172486169,6.165794568465528,8.344696682566374,7.153827989317065
7.676824904696062,5.452213336242149,6.200951820446556,8.392277996007254,7.194618990453509
7.687081056864951,5.45949743224902,6.209236222689929,8.403489985500203,7.204230920916861
7.655064113051309,5.436758447028755,6.183374550906209,8.368489175086738,7.174225063698859
7.63667356863557,5.423697165474331,6.139602685311913,8.348384696588031,7.156989688170453
7.6603327982802245,5.440500358069604,6.1536969305400735,8.374248883255602,7.17916280596513
7.656392635675023,5.437701986689543,6.168807297465893,8.369941511348227,7.175470137569435
7.640629957291476,5.426507060875213,6.147665730228556,8.35270980675699,7.160697563406735
7.6577150038526085,5.4386411553566365,6.12160476633103,8.371387119590846,7.1767094435743175
7.639325979829636,5.425580953611355,6.1069045147480745,8.351284303180165,7.159475492937948
7.631137476669475,5.419765337560717,6.10035859603092,8.342332660314216,7.1518013358390355
7.615138055615207,5.408402273022033,6.087568601608945,8.324842149467674,7.136806889569604
7.895316111096193,5.607389556121504,6.311543941379474,8.63113181468315,7.399386065686901
7.902692452362063,5.6126283607994445,6.317440614973166,8.639195605021618,7.406299075376497
8.01079981825331,5.689408074988014,6.403862029975213,8.757378197335324,7.507615872008562
8.00041540768633,5.682032887656639,6.395560695022113,8.746025996212508,7.497883739467132
7.887468366636639,5.601815952772075,6.305270426386507,8.622552688030684,7.392031263145243
7.874918695408896,5.592902960007123,6.295238174315884,8.608833431566037,7.3802698768872546
7.9627663940031,5.655293909361784,6.365463938810245,8.704868226818567,7.462599580693169
8.194935311716351,5.82018427551339,6.551060602116769,8.95867447141454,7.680185226465942
8.15728629803312,5.793445297218535,6.520963845904901,8.917516702020599,7.644901067691979
8.012965078914073,5.690945880421592,6.405592947092736,8.759745252677156,7.50964512572512
7.968138280772136,5.6591091159148235,6.369758244309075,8.71074075454826,7.467634042080901
8.067892850381234,5.7299565302463815,6.449502404084561,8.819792099332677,7.561122708268287
8.1431843988015,5.783429885376857,6.509690737215536,8.902100555359358,7.631684953833341
8.237150796628933,5.850166440365882,6.584807811764011,9.00482429110183,7.719749021812826
8.043850069392395,5.712880932877017,6.430282518959157,8.793508615684113,7.538590131215525
7.97653751651045,5.665074397873862,6.3764726234030125,8.71992276952776,7.4755056949710434
7.982837463414082,5.669548728727049,6.381508823493184,8.726809849333764,7.48140992206941
8.040864319326749,5.710760401729218,6.427895699676416,8.790244604209501,7.535791925656623
8.065732971860749,5.728422547301577,6.44777578946923,8.817430927727676,7.559098498622571
7.999416565103415,5.681323492441954,6.3947622166883935,8.744934065012545,7.4969476373800426
8.19007623453075,5.816733275163368,6.547176238433298,8.953362545318544,7.675631363452313
8.13082957121129,5.774655273920874,6.499814243845729,8.888594301274239,7.62010617246112
8.123809001859458,5.7696691445870325,6.494201975592744,8.880919439541392,7.6135265875142775
8.024333789591791,5.699020134653313,6.4146811350752815,8.772173487220478,7.520299731340633
8.148677804926376,5.787331397070462,6.514082185722109,8.908105927621621,7.636833301557688
8.264732219238654,5.869755241993134,6.606856499659148,9.034976205329356,7.745597967093607
8.173546607993293,5.804993649553891,6.533962395851475,8.93529241570185,7.6601400156011
8.156967405948683,5.793218814564939,6.520708922431898,8.917168090315032,7.644602206238827
8.173546607993293,5.804993649553891,6.533962395851474,8.93529241570185,7.6601400156011
8.099122570015032,5.75213641528848,6.474467553670992,8.853932319040418,7.590390789373851
8.157234768618872,5.793408700140566,6.520922653106825,8.917460370246102,7.644852775004972
8.285237026043704,5.884318109129933,6.623248115566419,9.057391988038837,7.764814801431584
8.3118265858815,5.9032024727245425,6.644503904813707,9.086459601371237,7.789734186012021
8.408797896050118,5.972073168239662,6.722023117036533,9.192468296720568,7.880614418182161
8.331193141826605,5.916956934485991,6.6599855989119225,9.107631052242432,7.807884266665429
8.395055946398097,5.962313398792154,6.711037753328668,9.177445645674254,7.867735644319309
8.143064930977998,5.783345037269903,6.509595234210081,8.90196995355472,7.631572990165758
8.183577691828635,5.812117898151843,6.5419812801514245,8.94625836128385,7.669541014992453
8.153193121190657,5.790538252490388,6.517691745695417,8.913042055487002,7.641064996372432
8.12280855055268,5.768958606828933,6.493402211239409,8.879825749690157,7.61258897775241
8.11268036034002,5.761765391608448,6.485305699754073,8.868753647757876,7.603096971545737
8.325372354805863,5.9128229112386315,6.655332440946126,9.101267788335797,7.8024291018858865
8.213962262466612,5.833697543813297,6.566270814607432,8.979474667080696,7.698017033612475
8.203834072253953,5.826504328592812,6.558174303122096,8.968402565148414,7.6885250274058015
8.162096813206604,5.796861807990716,6.524809388942175,8.922775540295673,7.649409419028719
8.061646009246523,5.7255199160254096,6.444508656936027,8.808115217697004,7.555268251195721
7.917954294323883,5.623467583956526,6.329640986030259,8.818084761953342,7.4206022722542375
7.939696304758394,5.638909134430764,6.347021626944494,8.95511167324512,7.4409785975065015
7.856692665786882,5.57995851969416,6.280668221040097,8.850326388139642,7.363188682452443
7.7678547502794695,5.516864301224077,6.209650873603232,8.979292892884848,7.279930960423254
7.8877166569451465,5.601992292827774,6.30546891054728,9.100198991083477,7.352463644189797
7.916284963400898,5.622281996368702,6.3283065169190955,9.108259397630052,7.3790933323146914
7.876504636951647,5.5940293230201155,6.296505981658195,9.309769561294434,7.342012461298035
7.777053820828519,5.523397639648649,6.217004643505946,9.446796472586213,7.249310283756393
7.630184855577886,5.419088769645668,6.099597067322703,9.38231322021361,7.1124077079628965
7.701384092177369,5.469655694401305,6.156513991745622,9.269467528561558,7.178775431520871
7.8200494865098396,5.553933902327365,6.251375532450485,9.237225902375256,7.2893883041174945
7.855649104809581,5.579217364705182,6.279833994661944,9.53546094459854,7.3225721658964815
7.713250631610617,5.4780835151939105,6.166000145816108,9.962662491567029,7.189836718780533
7.677651013310876,5.452800052816093,6.137541683604649,10.220595501057437,7.156652857001546
7.5047590937302955,5.330009232214061,5.999331264643884,11.244267132472496,6.995493220014444
7.514670000823997,5.337048129219186,6.007254079226686,11.776253964546465,7.26026887737413
7.497056417961783,5.324538659148868,5.993173718081456,10.873488431330033,6.815012141294238
7.524942741634266,5.344878494614488,6.015466144976821,11.469958515776604,7.113373170764128
7.377034634772361,5.261251808608455,5.897227875272436,10.325380786162915,6.402895157164914
7.225295798742701,5.153032684662072,5.775927306968527,9.293648748201282,5.885761456069912
7.444576399615014,5.309422143984138,5.951221003689878,8.785109638771301,6.0643885108823525
7.45554042965863,5.317241616950241,5.959985688525945,8.798047944572142,6.073319863622975
7.674821030530942,5.473631076272307,6.135279385247296,9.056814060588968,6.251946918435414
7.652892970443711,5.4579921303401004,6.117750015575161,9.030937448987284,6.23408421295417
7.652892970443711,5.4579921303401004,6.117750015575161,9.030937448987284,6.23408421295417
7.9818138717521805,5.6925763193232,6.380690560657189,9.419086623012527,6.502024795172831
7.926993721534102,5.653478954492684,6.336867136476851,9.35439509400832,6.457368031469721
7.850245511228793,5.5987426437299606,6.275514342624378,9.26382695340243,6.394848562285367
7.98181387175218,5.6925763193232,6.380690560657189,9.419086623012527,6.502024795172831
8.190130442580877,5.841146305679163,6.547219572542473,9.664914433228514,6.67172049724465
8.266878652886188,5.895882616441887,6.608572366394947,9.755482573834405,6.734239966429006
8.255914622842573,5.888063143475784,6.59980768155888,9.742544268033564,6.725308613688384
8.266878652886188,5.895882616441887,6.608572366394947,9.755482573834405,6.734239966429006
8.43095162909173,6.01289836674571,6.740042638935961,9.949557160847027,6.868210257538337
8.45079590712979,6.027051173244157,6.757572008608096,9.975433772448708,6.886072963019581
8.511489208720144,6.070337230389329,6.810160117624501,10.053063607253756,6.9396610794633125
8.315212185313575,5.930353768807281,6.6436311057392174,9.80723579703777,6.769965377391494
8.35909193299333,5.9616485116505915,6.678689845083488,9.858989020241136,6.805690788353982
8.282302374553758,5.906882711674799,6.617337051231015,9.768420879635245,6.743171319169628
8.0958134469148,5.77388005459073,6.468337409017867,9.548469681020942,6.591338322579054
8.238422626874003,5.875587968831488,6.582278311886745,9.71666765643188,6.7074459082071405
8.205512816114187,5.852116911699006,6.555984257378542,9.677852739029356,6.680651849985274
8.095813446914798,5.77388005459073,6.468337409017866,9.548469681020942,6.591338322579054
7.9312643931157165,5.656524768928317,6.336867136476852,9.35439509400832,6.457368031469723
7.920294456195778,5.648701083217489,6.328102451640785,9.341456788207479,6.4484366787291005
8.029993825395167,5.726937940325765,6.415749300001461,9.470839846215894,6.537750206135321
8.117753320754677,5.789527426012386,6.485866778690002,9.574346292622625,6.609201028060298
8.02196383156977,5.72121100238544,6.40933355070146,9.461369006369678,6.531212455929186
8.193473262371068,5.843530382417004,6.546364977441433,9.66365289183142,6.670849651294048
8.193473262371068,5.843530382417004,6.546364977441433,9.66365289183142,6.670849651294048
8.209065028807549,5.8546503260562375,6.55882237987234,9.682042335964306,6.683543941781762
8.279227977771718,5.904690072432787,6.614880690811421,9.764794834562293,6.74066824897648
8.442941525354774,6.021449480644734,6.74568341633594,9.957883997957591,6.873958299097483
8.442941525354774,6.021449480644734,6.74568341633594,9.957883997957591,6.873958299097483
8.48192094144598,6.049249339742818,6.776826922413207,10.003857608289808,6.9056940253167705
8.58247224319485,6.120961856272233,6.857164710690124,10.122451133502787,6.987559504672042
