base_pool,plus_159981_risk,plus_159981_defensive,plus_163208_risk,plus_163208_defensive
1.0027779027535253,1.0027779027535253,1.0027779027535253,1.0027779027535253,1.0027779027535253
1.0051002998814904,1.0051002998814904,1.0051002998814904,1.0051002998814904,1.0051002998814904
1.011731889488956,1.011731889488956,1.011731889488956,1.011731889488956,1.011731889488956
1.0173595188129028,1.0173595188129028,1.0173595188129028,1.0173595188129028,1.0173595188129028
1.013392560494217,1.013392560494217,1.013392560494217,1.013392560494217,1.013392560494217
1.000156412765313,1.000156412765313,1.000156412765313,1.000156412765313,1.000156412765313
1.0004884148940318,1.0004884148940318,1.0004884148940318,1.0004884148940318,1.0004884148940318
1.0094517287728004,1.0094517287728004,1.0094517287728004,1.0094517287728004,1.0094517287728004
1.0031581823095737,1.0031581823095737,1.0031581823095737,1.0031581823095737,1.0031581823095737
0.9968547493326801,0.9968547493326801,0.9968547493326801,0.9968547493326801,0.9968547493326801
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436,0.9771911912892436
0.9767025956935991,0.9767025956935991,0.9767025956935991,0.9767025956935991,0.9767025956935991
0.982689960776487,0.982689960776487,0.982689960776487,0.982689960776487,0.982689960776487
0.9821986157960988,0.9821986157960988,0.9821986157960988,0.9821986157960988,0.9821986157960988
0.9850071902693719,0.9850071902693719,0.9850071902693719,0.9850071902693719,0.9850071902693719
0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278
0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278
0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278,0.9760931761161278
0.9756051295280698,0.9756051295280698,0.9756051295280698,0.9756051295280698,0.9756051295280698
0.9724311396800728,0.9724311396800728,0.9724311396800728,0.9724311396800728,0.9724311396800728
0.9644104673341845,0.9644104673341845,0.9644104673341845,0.9644104673341845,0.9644104673341845
0.9639282621005174,0.9639282621005174,0.9639282621005174,0.9639282621005174,0.9639282621005174
0.9774375617342427,0.9774375617342427,0.9774375617342427,0.9774375617342427,0.9774375617342427
0.983794879208937,0.983794879208937,0.983794879208937,0.983794879208937,0.983794879208937
0.978629558760748,0.978629558760748,0.978629558760748,0.978629558760748,0.978629558760748
0.9754509000234008,0.9754509000234008,0.9754509000234008,0.9754509000234008,0.9754509000234008
0.977834894076411,0.977834894076411,0.977834894076411,0.977834894076411,0.977834894076411
0.9853842085776106,0.9853842085776106,0.9853842085776106,0.9853842085776106,0.9853842085776106
0.9937281877631469,0.9937281877631469,0.9937281877631469,0.9937281877631469,0.9937281877631469
0.9992908405535045,0.9992908405535045,0.9992908405535045,0.9992908405535045,0.9992908405535045
1.0016748346065147,1.0016748346065147,1.0016748346065147,1.0016748346065147,1.0016748346065147
1.0000855052378412,1.0000855052378412,1.0000855052378412,1.0000855052378412,1.0000855052378412
1.0139921372137348,1.0139921372137348,1.0139921372137348,1.0139921372137348,1.0139921372137348
1.031371612793117,1.031371612793117,1.031371612793117,1.031371612793117,1.031371612793117
1.023107926527286,1.023107926527286,1.023107926527286,1.023107926527286,1.023107926527286
1.0247003124051497,1.0247003124051497,1.0247003124051497,1.0247003124051497,1.0247003124051497
1.021835130949104,1.021835130949104,1.021835130949104,1.021835130949104,1.021835130949104
1.026932359973324,1.026932359973324,1.026932359973324,1.026932359973324,1.026932359973324
1.0323414537361582,1.0323414537361582,1.0323414537361582,1.0323414537361582,1.0323414537361582
1.0363687611389738,1.0363687611389738,1.0363687611389738,1.0363687611389738,1.0363687611389738
1.0518428735755816,1.0518428735755816,1.0518428735755816,1.0518428735755816,1.0518428735755816
1.0324010400013819,1.0324010400013819,1.0324010400013819,1.0324010400013819,1.0324010400013819
1.0399397101628065,1.0399397101628065,1.0399397101628065,1.0399397101628065,1.0399397101628065
1.051737689288224,1.051737689288224,1.051737689288224,1.051737689288224,1.051737689288224
1.0490936818341485,1.0490936818341485,1.0490936818341485,1.0490936818341485,1.0490936818341485
1.0415519565390867,1.0415519565390867,1.0415519565390867,1.0415519565390867,1.0415519565390867
1.0411550236288203,1.0411550236288203,1.0411550236288203,1.0411550236288203,1.0411550236288203
1.0514752792957471,1.0514752792957471,1.0514752792957471,1.0514752792957471,1.0514752792957471
1.0359948957953566,1.0359948957953566,1.0359948957953566,1.0359948957953566,1.0359948957953566
1.0482998160136157,1.0482998160136157,1.0482998160136157,1.0482998160136157,1.0482998160136157
1.0590170045908092,1.0590170045908092,1.0590170045908092,1.0590170045908092,1.0590170045908092
1.069337260257736,1.069337260257736,1.069337260257736,1.069337260257736,1.069337260257736
1.0685433944372034,1.0685433944372034,1.0685433944372034,1.0685433944372034,1.0685433944372034
1.080451381745196,1.080451381745196,1.080451381745196,1.080451381745196,1.080451381745196
1.0661617969756048,1.0661617969756048,1.0661617969756048,1.0661617969756048,1.0661617969756048
1.0637801995140064,1.0637801995140064,1.0637801995140064,1.0637801995140064,1.0637801995140064
1.0506814134752145,1.0506814134752145,1.0506814134752145,1.0506814134752145,1.0506814134752145
1.0506814134752145,1.0506814134752145,1.0506814134752145,1.0506814134752145,1.0506814134752145
1.0479028831033497,1.0479028831033497,1.0479028831033497,1.0479028831033497,1.0479028831033497
1.0352010299748242,1.0352010299748242,1.0352010299748242,1.0352010299748242,1.0352010299748242
1.0375826274364226,1.0375826274364226,1.0375826274364226,1.0375826274364226,1.0375826274364226
1.0240869084873645,1.0240869084873645,1.0240869084873645,1.0240869084873645,1.0240869084873645
1.0272623717694958,1.0272623717694958,1.0272623717694958,1.0272623717694958,1.0272623717694958
1.0207977239264416,1.0207977239264416,1.0207977239264416,1.0207977239264416,1.0207977239264416
1.0203894048368711,1.0203894048368711,1.0203894048368711,1.0203894048368711,1.0203894048368711
1.0223063790612223,1.0223063790612223,1.0223063790612223,1.0223063790612223,1.0223063790612223
1.026138531048332,1.026138531048332,1.026138531048332,1.026138531048332,1.026138531048332
1.0232670979260825,1.0232670979260825,1.0232670979260825,1.0232670979260825,1.0232670979260825
1.0366765263544429,1.0366765263544429,1.0366765263544429,1.0366765263544429,1.0366765263544429
1.0379494982977793,1.0379494982977793,1.0379494982977793,1.0379494982977793,1.0379494982977793
1.039558216622873,1.039558216622873,1.039558216622873,1.039558216622873,1.039558216622873
1.038164061197348,1.038164061197348,1.038164061197348,1.038164061197348,1.038164061197348
1.0473569643346679,1.0473569643346679,1.0473569643346679,1.0473569643346679,1.0473569643346679
1.0340896441223788,1.0340896441223788,1.0340896441223788,1.0340896441223788,1.0340896441223788
1.0340896441223788,1.0340896441223788,1.0340896441223788,1.0340896441223788,1.0340896441223788
1.0322289340114974,1.0322289340114974,1.0322289340114974,1.0322289340114974,1.0322289340114974
1.0294408924991054,1.0294408924991054,1.0294408924991054,1.0294408924991054,1.0294408924991054
1.0249702690031806,1.0249702690031806,1.0249702690031806,1.0249702690031806,1.0249702690031806
1.028806415039216,1.028806415039216,1.028806415039216,1.028806415039216,1.028806415039216
1.0281676528102432,1.0281676528102432,1.0281676528102432,1.0281676528102432,1.0281676528102432
1.0275287913560698,1.0275287913560698,1.0275287913560698,1.0275287913560698,1.0275287913560698
1.0329599579174544,1.0329599579174544,1.0329599579174544,1.0329599579174544,1.0329599579174544
1.0456230419594013,1.0456230419594013,1.0456230419594013,1.0456230419594013,1.0456230419594013
1.0456230419594013,1.0456230419594013,1.0456230419594013,1.0456230419594013,1.0456230419594013
1.0451002304384216,1.0451002304384216,1.0451002304384216,1.0451002304384216,1.0451002304384216
1.0499016097513085,1.0499016097513085,1.0499016097513085,1.0499016097513085,1.0499016097513085
1.0507018396367898,1.0507018396367898,1.0507018396367898,1.0507018396367898,1.0507018396367898
1.0503017246940491,1.0503017246940491,1.0503017246940491,1.0503017246940491,1.0503017246940491
1.0350973568699067,1.0350973568699067,1.0350973568699067,1.0350973568699067,1.0350973568699067
1.0354974718126473,1.0354974718126473,1.0354974718126473,1.0354974718126473,1.0354974718126473
1.0373942967216974,1.0373942967216974,1.0373942967216974,1.0373942967216974,1.0373942967216974
1.0380344166116915,1.0380344166116915,1.0380344166116915,1.0380344166116915,1.0380344166116915
1.0388905489972393,1.0388905489972393,1.0388905489972393,1.0388905489972393,1.0388905489972393
1.0436891196623534,1.0436891196623534,1.0436891196623534,1.0436891196623534,1.0436891196623534
1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801
1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801
1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801
1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801
1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801,1.0367723799294801
1.0362539937395154,1.0362539937395154,1.0362539937395154,1.0362539937395154,1.0362539937395154
1.0350569348326157,1.0350569348326157,1.0350569348326157,1.0350569348326157,1.0350569348326157
1.0330618366544497,1.0330618366544497,1.0330618366544497,1.0330618366544497,1.0330618366544497
1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675
1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675
1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675
1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675
1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675,1.0181877812067675
1.0177805060942848,1.0177805060942848,1.0177805060942848,1.0177805060942848,1.0177805060942848
1.023858642617851,1.023858642617851,1.023858642617851,1.023858642617851,1.023858642617851
1.023858642617851,1.023858642617851,1.023858642617851,1.023858642617851,1.023858642617851
1.023449099160804,1.023449099160804,1.023449099160804,1.023449099160804,1.023449099160804
1.0263720795312754,1.0263720795312754,1.0263720795312754,1.0263720795312754,1.0263720795312754
1.0263720795312754,1.0263720795312754,1.0263720795312754,1.0263720795312754,1.0263720795312754
1.0309157029663547,1.0309157029663547,1.0309157029663547,1.0309157029663547,1.0309157029663547
1.0344817635741,1.0344817635741,1.0344817635741,1.0344817635741,1.0344817635741
1.0283275080726022,1.0283275080726022,1.0283275080726022,1.0283275080726022,1.0283275080726022
1.027678721001263,1.027678721001263,1.027678721001263,1.027678721001263,1.027678721001263
1.034402578728106,1.034402578728106,1.034402578728106,1.034402578728106,1.034402578728106
1.0339888176966148,1.0339888176966148,1.0339888176966148,1.0339888176966148,1.0339888176966148
1.037033908860722,1.037033908860722,1.037033908860722,1.037033908860722,1.037033908860722
1.036930205469836,1.036930205469836,1.036930205469836,1.036930205469836,1.036930205469836
1.034413575467937,1.034413575467937,1.034413575467937,1.034413575467937,1.034413575467937
1.035043115871417,1.035043115871417,1.035043115871417,1.035043115871417,1.035043115871417
1.0359872829098402,1.0359872829098402,1.0359872829098402,1.0359872829098402,1.0359872829098402
1.0344140296328321,1.0344140296328321,1.0344140296328321,1.0344140296328321,1.0344140296328321
1.0372469626923058,1.0372469626923058,1.0372469626923058,1.0372469626923058,1.0372469626923058
1.039134296058842,1.039134296058842,1.039134296058842,1.039134296058842,1.039134296058842
1.0372478192732586,1.0372478192732586,1.0372478192732586,1.0372478192732586,1.0372478192732586
1.0363041518106901,1.0363041518106901,1.0363041518106901,1.0363041518106901,1.0363041518106901
1.0306408577742294,1.0306408577742294,1.0306408577742294,1.0306408577742294,1.0306408577742294
1.0344215808291137,1.0344215808291137,1.0344215808291137,1.0344215808291137,1.0344215808291137
1.0356806713801419,1.0356806713801419,1.0356806713801419,1.0356806713801419,1.0356806713801419
1.039456795362386,1.039456795362386,1.039456795362386,1.039456795362386,1.039456795362386
1.047002190625508,1.047002190625508,1.047002190625508,1.047002190625508,1.047002190625508
1.0347629743094662,1.0347629743094662,1.0347629743094662,1.0347629743094662,1.0347629743094662
1.0284678383440855,1.0284678383440855,1.0284678383440855,1.0284678383440855,1.0284678383440855
1.0224782938449168,1.0224782938449168,1.0224782938449168,1.0224782938449168,1.0224782938449168
1.0265824135886399,1.0265824135886399,1.0265824135886399,1.0265824135886399,1.0265824135886399
1.031628594423484,1.031628594423484,1.031628594423484,1.031628594423484,1.031628594423484
1.031628594423484,1.031628594423484,1.031628594423484,1.031628594423484,1.031628594423484
1.0278485812530773,1.0278485812530773,1.0278485812530773,1.0278485812530773,1.0278485812530773
1.0269027083255438,1.0269027083255438,1.0269027083255438,1.0269027083255438,1.0269027083255438
1.0212522993618869,1.0212522993618869,1.0212522993618869,1.0212522993618869,1.0212522993618869
1.0328981589160138,1.0328981589160138,1.0328981589160138,1.0328981589160138,1.0328981589160138
1.0606690547758546,1.0606690547758546,1.0606690547758546,1.0606690547758546,1.0606690547758546
1.063356560826807,1.063356560826807,1.063356560826807,1.063356560826807,1.063356560826807
1.0597732194255374,1.0597732194255374,1.0597732194255374,1.0597732194255374,1.0597732194255374
1.0741065850306166,1.0741065850306166,1.0741065850306166,1.0741065850306166,1.0741065850306166
1.0611169724510137,1.0611169724510137,1.0611169724510137,1.0611169724510137,1.0611169724510137
1.0839607738841084,1.0839607738841084,1.0839607738841084,1.0839607738841084,1.0839607738841084
1.0808253501579974,1.0808253501579974,1.0808253501579974,1.0808253501579974,1.0808253501579974
1.0741065850306168,1.0741065850306168,1.0741065850306168,1.0741065850306168,1.0741065850306168
1.06246072547649,1.06246072547649,1.06246072547649,1.06246072547649,1.06246072547649
1.0629086431516488,1.0629086431516488,1.0629086431516488,1.0629086431516488,1.0629086431516488
1.0776899264318867,1.0776899264318867,1.0776899264318867,1.0776899264318867,1.0776899264318867
1.0732107496802994,1.0732107496802994,1.0732107496802994,1.0732107496802994,1.0732107496802994
1.0763461734064106,1.0763461734064106,1.0763461734064106,1.0763461734064106,1.0763461734064106
1.0633565608268076,1.0633565608268076,1.0633565608268076,1.0633565608268076,1.0633565608268076
1.0767940910815692,1.0767940910815692,1.0767940910815692,1.0767940910815692,1.0767940910815692
1.0803774324828392,1.0803774324828392,1.0803774324828392,1.0803774324828392,1.0803774324828392
1.081273267833157,1.081273267833157,1.081273267833157,1.081273267833157,1.081273267833157
1.0772420087567283,1.0772420087567283,1.0772420087567283,1.0772420087567283,1.0772420087567283
1.0732107496802996,1.0732107496802996,1.0732107496802996,1.0732107496802996,1.0732107496802996
1.0785857617822043,1.0785857617822043,1.0785857617822043,1.0785857617822043,1.0785857617822043
1.0691794906038712,1.0691794906038712,1.0691794906038712,1.0691794906038712,1.0691794906038712
1.0624607254764904,1.0624607254764904,1.0624607254764904,1.0624607254764904,1.0624607254764904
1.0620128078013318,1.0620128078013318,1.0620128078013318,1.0620128078013318,1.0620128078013318
1.0561343362325486,1.0561343362325486,1.0561343362325486,1.0561343362325486,1.0561343362325486
1.0568710732718756,1.0568710732718756,1.0568710732718756,1.0568710732718756,1.0568710732718756
1.0569799558686108,1.0569799558686108,1.0569799558686108,1.0569799558686108,1.0569799558686108
1.0573968278129064,1.0573968278129064,1.0573968278129064,1.0573968278129064,1.0573968278129064
1.0578954341521307,1.0578954341521307,1.0578954341521307,1.0578954341521307,1.0578954341521307
1.0599485226385268,1.0599485226385268,1.0599485226385268,1.0599485226385268,1.0599485226385268
1.0609264657945563,1.0609264657945563,1.0609264657945563,1.0609264657945563,1.0609264657945563
