date,baseline_step_nav,continuous_transition_nav,hs300_benchmark_nav
2019-05-17,2.2538003260040504,2.2434652735431007,1.5371702769462834
2019-05-20,2.245106721955972,2.2374687295646605,1.5203060939847222
2019-05-21,2.2432224349329344,2.2344089992776306,1.5392782998164787
2019-05-22,2.242724322753661,2.233912844139965,1.5354838586501274
2019-05-23,2.2462875641782714,2.2374620858833443,1.511030793355864
2019-05-24,2.2581475829965303,2.249275507667311,1.5135604208000983
2019-05-27,2.259728918838965,2.2508506305718403,1.5316894174837763
2019-05-28,2.2565662471540957,2.2477003847627826,1.5388566952424396
2019-05-29,2.2621009226026167,2.253213314928634,1.5396999043905177
2019-05-30,2.2510315717055747,2.242187454596931,1.5388566952424396
2019-05-31,2.2755422772633103,2.2666018596171296,1.5312678129097372
2019-06-03,2.304006322427132,2.2949540718986503,1.5346406495020493
2019-06-04,2.3277263600636497,2.3185809154665837,1.5207276985587614
2019-06-05,2.3427490505667783,2.333544583059609,1.517354861966449
2019-06-06,2.341958382645561,2.3327570216073443,1.5042851201712397
2019-06-10,2.3348423713546054,2.325668968536964,1.5236789305770346
2019-06-11,2.3219594654466675,2.312224562498469,1.5713202474434442
2019-06-12,2.343861543775235,2.3218318733533514,1.5595153193703513
2019-06-13,2.3475700027716324,2.325127917987561,1.5565640873520785
2019-06-14,2.3759584878572144,2.345317544121126,1.54728878672322
2019-06-17,2.3511932640035766,2.329266249245149,1.5485536004453369
2019-06-18,2.367508637817713,2.345094188990421,1.5519264370376489
2019-06-19,2.3580512131659774,2.3407878729717306,1.574693084035756
2019-06-20,2.399074519651301,2.3662991918538934,1.6202263780319706
2019-06-21,2.4147855512141776,2.3644326913952303,1.6231776100502433
2019-06-24,2.426403077442586,2.374184761561222,1.6257072374944774
2019-06-25,2.4018621749477047,2.350172000746676,1.6092646591069553
2019-06-26,2.400329186571858,2.3506074919432214,1.6096862636809945
2019-06-27,2.393230575986715,2.3736684709297884,1.6273936557906337
2019-06-28,2.392610568065475,2.3730535309114127,1.6269720512165946
2019-07-01,2.4515113205832826,2.431472832657094,1.6670244857503018
2019-07-02,2.4552313681107227,2.4351624727673467,1.6695541131945355
2019-07-03,2.4347711067098006,2.4148694521609526,1.655641162251248
2019-07-04,2.4186509007575583,2.3988810116831867,1.644679443326233
2019-07-05,2.43105105918236,2.4111798120506984,1.6531115348070136
2019-07-08,2.372875095924482,2.3534793751864984,1.6151671231435016
2019-07-09,2.347955754193653,2.328763722471588,1.6113726819771503
2019-07-10,2.37326826776068,2.3538693332626672,1.6117942865511892
2019-07-11,2.3720265115830363,2.352637727116135,1.612215891125228
2019-07-12,2.3665547087881507,2.347210650467655,1.625285632920438
2019-07-15,2.3846868952997036,2.3651946257115557,1.6311880969569843
2019-07-16,2.3823022084044037,2.362829431085844,1.6244424237723598
2019-07-17,2.37008527400233,2.350712357080276,1.6219127963281257
2019-07-18,2.346017913230244,2.326841721289306,1.6113726819771503
2019-07-19,2.3441316319925694,2.324970858387043,1.628236864938711
2019-07-22,2.2980157713818743,2.279231945705691,1.6155887277175403
2019-07-23,2.2966606347140837,2.277887885833479,1.6193831688838916
2019-07-24,2.3268798535919,2.3078600948576034,1.632452910679101
2019-07-25,2.3420382454841397,2.3248298324327834,1.6472090707704667
2019-07-26,2.3342984305006524,2.330063357323108,1.6493170936406616
2019-07-29,2.337277752045644,2.3394314524665205,1.6467874661964272
2019-07-30,2.343082187525264,2.339965903648974,1.6543763485291294
2019-07-31,2.326394432428131,2.3229206884959828,1.6425714204560369
2019-08-01,2.301047125483441,2.2975015035380197,1.6273936557906323
2019-08-02,2.284751132315216,2.295636839066437,1.6025189859223299
2019-08-05,2.330232553210148,2.310131009384679,1.5746930840357543
2019-08-06,2.3351920022440398,2.3150476761726666,1.5582505056482323
2019-08-07,2.382661014425578,2.3621072011434094,1.5481319958712956
2019-08-08,2.3989563469655093,2.378261963446799,1.5708986428694025
2019-08-09,2.4107596231183566,2.3896144445924024,1.5586721102222707
2019-08-12,2.398858135704784,2.3785397698334143,1.5835467800905731
2019-08-13,2.4459557643892307,2.3981975458544493,1.5700554337213244
2019-08-14,2.3954558628331464,2.3496701349046867,1.5759578977578705
2019-08-15,2.4221766904860167,2.374492651717214,1.582281966368456
2019-08-16,2.4250146245111908,2.373382355130396,1.5890276395530802
2019-08-19,2.413194639364823,2.3662294805162714,1.6269720512165924
2019-08-20,2.392026265335307,2.345473081564374,1.6202263780319677
2019-08-21,2.3729539837021942,2.328645483955052,1.6198047734579288
2019-08-22,2.376411526709589,2.3364259665255442,1.623177610050241
2019-08-23,2.384853485951896,2.3447258811490808,1.6345609335492945
2019-08-26,2.3553066286038202,2.315676179966703,1.6164319368656168
2019-08-27,2.397516424815358,2.3571757530843858,1.6332961198271774
2019-08-28,2.378489937075045,2.3404235041435713,1.6282368649387091
2019-08-29,2.4006279818923155,2.3298962984063496,1.6235992146242795
2019-08-30,2.3699214921379568,2.316864508845048,1.6278152603646698
2019-09-02,2.3613088677543166,2.356330944187972,1.6459442570483478
2019-09-03,2.3735436287271368,2.3685399128107076,1.647630675344504
2019-09-04,2.38170013604235,2.376679225225865,1.668289299472416
2019-09-05,2.418404418960811,2.4133061310940715,1.68388866871186
2019-09-06,2.4347174335912385,2.429584755924386,1.6952719922109136
2019-09-09,2.5203607604009806,2.5150475362835354,1.702017665395538
2019-09-10,2.499969492112947,2.4946992552456426,1.6973800150811083
2019-09-11,2.4714217165096994,2.4662116617925927,1.6851534824339764
2019-09-12,2.479578223824913,2.4743509742077494,1.7024392699695765
2019-09-16,2.479578223824913,2.4743509742077494,1.6965368059330301
2019-09-17,2.4265609262760246,2.4214454435092283,1.6657596720281815
2019-09-18,2.418404418960811,2.413306131094071,1.6729269497868449
2019-09-19,2.455108701879272,2.449933036962278,1.6809374366935865
2019-09-20,2.4469521945640587,2.4417937245471206,1.6834670641378207
2019-09-23,2.418404418960811,2.4133061310940707,1.668710904046455
2019-09-24,2.4445052423694946,2.4393519308225735,1.669975717768572
2019-09-25,2.4258981615522197,2.4207840759733057,1.6585923942695182
2019-09-26,2.428224046654379,2.4231050578294644,1.6472090707704645
2019-09-27,2.4212463913479008,2.4161421122609887,1.651003511936816
2019-09-30,2.405124518762283,2.4020653842915487,1.6311880969569819
2019-10-08,2.3998036694382314,2.3973662227231274,1.6417282113079577
2019-10-09,2.4151351569448467,2.3950853403242265,1.6463658616223869
2019-10-10,2.4270407527889413,2.399439201303467,1.6581707896954796
2019-10-11,2.438931766100943,2.4069074390636698,1.6784078092493526
2019-10-14,2.4621635455376585,2.4232649051188058,1.6906343418964844
2019-10-15,2.4309094310811994,2.3922696491216353,1.685153482433977
2019-10-16,2.4270437392857356,2.416828985358602,1.6792510183974307
2019-10-17,2.4247519132807445,2.414546805013599,1.6817806458416646
2019-10-18,2.4248593999203782,2.4164504201104533,1.657327580547401
2019-10-21,2.431666022797348,2.424817849954781,1.6611220217137521
2019-10-22,2.436767420047972,2.431497054481731,1.6674460903243373
2019-10-23,2.4243860497003773,2.4347465288486414,1.6585923942695178
2019-10-24,2.4312760277322596,2.443683033895633,1.6607004171397124
2019-10-25,2.4378326027347805,2.4483172845864396,1.6708189269166493
2019-10-28,2.4341618782629615,2.4476768810441674,1.680515832119547
2019-10-29,2.4223291469102946,2.4521547777529196,1.67503497265704
2019-10-30,2.41555931872679,2.440786353694142,1.664073253732025
2019-10-31,2.4003165254797847,2.4446694378943086,1.6632300445839467
2019-11-01,2.4183884186942737,2.446179660090324,1.6973800150811078
2019-11-04,2.4279107018901422,2.455277667780618,1.7028608745436147
2019-11-05,2.4433900436439324,2.4742012499412693,1.7125577797465126
2019-11-06,2.42930717448013,2.4617908261199015,1.705390501987849
2019-11-07,2.4375135069036693,2.460595221877018,1.7074985248580445
2019-11-08,2.424481449135676,2.447293175922915,1.7007528516734198
2019-11-11,2.3957843667090044,2.401773776641855,1.6725053452128054
2019-11-12,2.3936281607789662,2.4054953545323334,1.6703973223426103
2019-11-13,2.3945436427542117,2.4064153753086157,1.6691325086204933
2019-11-14,2.4062752120437,2.4182051076862856,1.6703973223426105
2019-11-15,2.4127927505378595,2.424754959007213,1.6623868354358693
2019-11-18,2.4220997955075196,2.434108146693497,1.674191763508962
2019-11-19,2.4230234363708982,2.435036366808266,1.6910559464705228
2019-11-20,2.414373333355989,2.4283526319399056,1.673770158934923
2019-11-21,2.408349234182106,2.4157332850698845,1.6653380674541425
2019-11-22,2.4066591645440836,2.420824410714194,1.6476306753445034
2019-11-25,2.4315146924483986,2.416715201032926,1.6594356034175959
2019-11-26,2.45359575536059,2.4386618668542717,1.6619652308618302
2019-11-27,2.467883501950832,2.4528626506210256,1.6594356034175963
2019-11-28,2.534126690687407,2.518702648085063,1.6569059759733622
2019-11-29,2.535485325499534,2.5200530135232477,1.6387769792896845
2019-12-02,2.537629648590802,2.522184285123904,1.6421498158819967
2019-12-03,2.5348984690410346,2.5216001879141907,1.648895489066621
2019-12-04,2.529608246149123,2.5241501898803005,1.6497386982146989
2019-12-05,2.5343825674424347,2.5263010347384958,1.661965230861831
2019-12-06,2.5313739807430946,2.523151924959685,1.6720837406387672
2019-12-09,2.5454249724835596,2.540018507169308,1.6666028811762599
2019-12-10,2.543671019014148,2.53188772363343,1.6678676948983768
2019-12-11,2.543671019014148,2.5305159437309985,1.6703973223426112
2019-12-12,2.5489337866396946,2.541165560555492,1.6656859452795936
2019-12-13,2.5606539288421084,2.5578203402692603,1.699522198732175
2019-12-16,2.588573831493035,2.5857093470946264,1.7046618828009212
2019-12-17,2.620482291665523,2.6175824977521875,1.731216917156111
2019-12-18,2.6085166191008398,2.605630066255602,1.7247923120701782
2019-12-19,2.6085166191008398,2.605630066255602,1.7217941630300757
2019-12-20,2.5766081589283525,2.5737569155980413,1.7200809350071604
2019-12-23,2.5287454686696216,2.5259471896117,1.6978089707092587
2019-12-24,2.5862441150446918,2.585402553927721,1.7068034178295655
2019-12-25,2.578652149340457,2.6086080427719343,1.7098015668696676
2019-12-26,2.5943756380559475,2.624514189374202,1.7222224700358049
2019-12-27,2.551136044088348,2.5807722862179654,1.7205092420128896
2019-12-30,2.594375638055947,2.624514189374202,1.7453510483451644
2019-12-31,2.5983065102348197,2.628490726024769,1.7543454954654705
2020-01-02,2.644736242827905,2.67545982726514,1.7770457667691009
2020-01-03,2.636554099470174,2.66718263292718,1.772762696711812
2020-01-06,2.664059134785064,2.695007190945794,1.7659097846201504
2020-01-07,2.695493460859224,2.7268066858242106,1.7796156088034742
2020-01-08,2.656200553266524,2.68705731722619,1.76205502156859
2020-01-09,2.734786368451924,2.7665560544222307,1.7809005298206606
2020-01-10,2.730857077692654,2.7625811175624286,1.7804722228149312
2020-01-13,2.773302533847332,2.8055196575018058,1.7997460380727306
2020-01-14,2.75866296599011,2.7907100235367044,1.7920365119696111
2020-01-15,2.7499259150707114,2.7818714753423386,1.7783306877862868
2020-01-16,2.7565145688847115,2.7885366687592312,1.7757608457519136
2020-01-17,2.7565145688847115,2.7885366687592312,1.7779023807805578
2020-01-20,2.8348246418643908,2.8677564604853454,1.7907515909524243
2020-01-21,2.807416116321503,2.8400295333812053,1.7582002585170302
2020-01-22,2.8700641747052464,2.903405366762097,1.764196556597234
2020-01-23,2.783923094427599,2.816263595863371,1.7115147948925824
2020-02-03,2.5545227412920215,2.5840195715875147,1.5671753339619516
2020-02-04,2.535982247465064,2.639642162267253,1.6147174115978569
2020-02-05,2.6153444230614107,2.722248318127679,1.630564770809825
2020-02-06,2.7019213418937884,2.812364124520871,1.6691124013254237
2020-02-07,2.698313970275773,2.808609299254488,1.665257638273864
2020-02-10,2.735257063015872,2.8470624648075162,1.6708256293483392
2020-02-11,2.799531877488485,2.9139645538987975,1.6888145235889518
2020-02-12,2.8924778229562302,3.010709725010975,1.7008071197493604
2020-02-13,2.8627351204065516,2.979751270255078,1.6918126726290539
2020-02-14,2.8590172825878417,2.975881463410591,1.7033769617837335
2020-02-17,2.977184036001503,3.098878359307921,1.7406396712821457
2020-02-18,2.9877119888513755,3.109836649040692,1.7299319961389237
2020-02-19,2.921071572743166,3.0404722628167358,1.7303603031446528
2020-02-20,3.0099254608874446,3.132958111115343,1.7693362406659803
2020-02-21,3.0654591409776186,3.1907617663019727,1.775332538746184
2020-02-24,3.117290575728448,3.244711844476161,1.7611984075571314
2020-02-25,3.161717519800588,3.290954768625465,1.7577719515113004
2020-02-26,3.002520970208755,3.1252509570904596,1.743209513316519
2020-02-27,3.0136277062267895,3.1368116881277848,1.7436378203222478
2020-02-28,2.843324420616922,2.959547145555453,1.684531453531663
2020-03-02,2.928476063421856,3.048179416841619,1.7457793553508916
2020-03-03,2.99881872486941,3.121397380078017,1.7444944343337052
2020-03-04,2.98400974351203,3.105983072028249,1.7569153374998427
2020-03-05,3.021032196905479,3.144518842152668,1.7988894240612723
2020-03-06,3.0025209702087547,3.1252509570904587,1.7650531706086914
2020-03-09,2.8618356473136464,2.9788150306176626,1.7089449528582088
2020-03-10,2.958094026136615,3.0790080329411547,1.7466359693623497
2020-03-11,2.884049119349716,3.0019364926923147,1.717939399978515
2020-03-12,2.81117412209005,2.9268568967564854,1.690956058617596
2020-03-13,2.7429060986735325,2.8731163939104465,1.665685945279592
2020-03-16,2.742631808063665,2.8274677735683262,1.5958719033457858
2020-03-17,2.7454916952462134,2.830416123697178,1.581737772156733
2020-03-18,2.7397719208811173,2.8245194234394755,1.5551827378015426
2020-03-19,2.712675919770065,2.7965852801436744,1.5401919926010323
2020-03-20,2.71131958181018,2.7951869875036026,1.5607507288760183
2020-03-23,2.8556272770549387,2.9439584545969364,1.5102105022000112
2020-03-24,2.816775205258273,2.903904598071808,1.5466165976869655
2020-03-25,2.8639527210113678,2.9525414238523218,1.5873057632312084
2020-03-26,2.7890237254035117,2.8752947005538596,1.5774547020994443
2020-03-27,2.822325501229225,2.909626577575398,1.5847359211968355
2020-03-30,2.84730183309851,2.935375485341552,1.5701734830020537
2020-03-31,2.8389763891420814,2.926792516086167,1.57145840401924
2020-04-01,2.7557219495777976,2.8409628235323203,1.5731716320421558
2020-04-02,2.744621357635893,2.8295188645251406,1.5945869823285996
2020-04-03,2.708544433824703,2.7923259977518073,1.583451000179649
2020-04-07,2.7141530079033505,2.798108058040185,1.6190004816551453
2020-04-08,2.6883109634864253,2.7714666592285946,1.6125758765692126
2020-04-09,2.6922611045615845,2.7755389873326526,1.61728725363223
2020-04-10,2.695002714647696,2.778365401780038,1.6121475695634835
2020-04-13,2.6758114440449146,2.758580500648339,1.6031531224431772
2020-04-14,2.67554386290051,2.757137260800843,1.6297081567983676
2020-04-15,2.677736931640592,2.7953982138307767,1.6202854026723321
2020-04-16,2.6424672717584863,2.775424840115977,1.6211420166837895
2020-04-17,2.7271354737476474,2.8643531812463086,1.6357044548785713
2020-04-20,2.691629453558644,2.827060651094879,1.6425573669702334
2020-04-21,2.6643171303363338,2.798374089439933,1.6254250867410784
2020-04-22,2.6520265848862934,2.7854651366952066,1.6399875249358606
2020-04-23,2.6793389081086034,2.814151698350152,1.6369893758957583
2020-04-24,2.6643171303363333,2.7983740894399327,1.6232835517124342
2020-04-27,2.751693349172986,2.8901467031583516,1.630564770809825
2020-04-28,2.772512431007725,2.9120133114944657,1.6408441389473183
2020-04-29,2.852776529844553,2.9963159539763957,1.6494102790618956
2020-04-30,2.9466447132299964,3.0949071799298395,1.6738237783884415
2020-05-06,2.933040628681382,3.0806185964583266,1.6781068484457302
2020-05-07,2.9017512342195677,3.0477548544738453,1.6751086994056281
2020-05-08,2.9044720511292894,3.0506125711681467,1.6930975936462407
2020-05-11,2.8840659243063675,3.029179695960877,1.6900994446061386
2020-05-12,2.843253670660522,2.9863139455463354,1.6896711376004097
2020-05-13,2.802441417014678,2.9434481951317952,1.6935259006519696
2020-05-14,2.749385487275079,2.8877227195928916,1.6793917694629164
2020-05-15,2.776593656372309,2.9162998865359184,1.671253936354068
2020-05-18,2.7969997831952313,2.9377327617431885,1.6763936204228145
2020-05-19,2.848695304479968,2.99202937893494,1.6888145235889516
2020-05-20,2.8242079522924617,2.966309928686216,1.6819616114972895
2020-05-21,2.85005571293483,2.9934582372820917,1.6708256293483388
2020-05-22,2.7914846873192234,2.931940170003837,1.6339912268556558
2020-05-25,2.7798284369830184,2.9196974273702887,1.634847840867114
2020-05-26,2.8325515936825543,2.975073386163466,1.6545499631306422
2020-05-27,2.790216216931745,2.9306078756515146,1.6468404370275225
2020-05-28,2.8560620273608133,2.9997667635724947,1.6489819720561667
2020-05-29,2.8422426378970127,2.985252041970079,1.6558348841478288
2020-06-01,2.8310383279742384,2.9734839794444334,1.6995221987321738
2020-06-02,2.8607818061095935,3.0047240212533053,1.7042335757951912
2020-06-03,2.8959331893604676,3.04164407066379,1.7038052687894627
2020-06-04,2.8959331893604676,3.04164407066379,1.7046618828009201
2020-06-05,2.8851173791294293,3.030284055460564,1.7145129439326843
2020-06-08,2.904045047033746,3.05016408206621,1.7226507770415334
2020-06-09,2.9256766674958223,3.072884112472662,1.734215066196213
2020-06-10,2.933788525169101,3.0814041238750813,1.7303603031446533
2020-06-11,2.8986371419182273,3.044484074464597,1.7145129439326852
2020-06-12,2.8418541382052767,2.9848439946476595,1.7187960139899734
2020-06-15,2.7715513717035285,2.9110038958266897,1.6943825146634275
2020-06-16,2.877005521456151,3.021764044058145,1.7209375490186174
2020-06-17,2.887821331687189,3.033124059261371,1.722650777041533
2020-06-18,2.858077853551834,3.001884017452499,1.7359282942191279
2020-06-19,2.8797094740139104,3.024604047858951,1.7582002585170295
2020-06-22,2.879531013145099,3.0244166076080985,1.7599134865399448
2020-06-23,2.9368668076546256,3.0846372922728618,1.7680513196487935
2020-06-24,2.93368148573743,3.081291698680375,1.7834703718550327
2020-06-29,2.9050135884826664,3.0511813563479935,1.7680513196487933
2020-06-30,3.0037585679157393,3.154894757715085,1.7894666699352368
2020-07-01,2.9687200268265848,3.11809322819773,1.829727528473751
2020-07-02,2.9878319583297595,3.1381667897526504,1.8717016150351813
2020-07-03,3.032426465170502,3.185005100047466,1.9089643245335934
2020-07-06,3.1298125161966173,3.287291197584944,2.049020715406936
2020-07-07,3.1429924922725054,3.3011343332726044,2.02846197913195
2020-07-08,3.1734422163604425,3.3331161562876153,2.05501701348714
2020-07-09,3.19623812799785,3.3570590599851307,2.086711731911077
2020-07-10,3.1965666715449603,3.357404134428041,2.0494490224126647
2020-07-13,3.210326993342319,3.3718568163335254,2.0922797229855523
2020-07-14,3.2062916280494327,3.3676184088449945,2.0738625217392106
2020-07-15,3.1996680389213776,3.3606615492489653,2.049020715406936
2020-07-16,3.020486053015558,3.172463897796738,1.9513667181007528
2020-07-17,3.0283592013776555,3.1807331890638886,1.9723537613814677
2020-07-20,3.0884892231261185,3.2438886944436542,2.0246072160803905
2020-07-21,3.130543545881917,3.2880590095344533,2.029746900149137
2020-07-22,3.1695922106617944,3.3290724348895053,2.0524471714527674
2020-07-23,3.204447621315995,3.365681619637415,2.041311189303817
2020-07-24,3.015149384079715,3.1668587106724493,1.9505101040892954
2020-07-27,3.0203401550878803,3.1723106589139234,1.9625027002497035
2020-07-28,3.0539831321361945,3.207646405620525,1.9774934454502142
2020-07-29,3.187016939269665,3.3473739007685435,2.0340299702064257
2020-07-30,3.1534443273500843,3.312112059660793,2.0190392250059155
2020-07-31,3.2288007773905654,3.391260121602968,2.034458277212154
2020-08-03,3.2935831303017404,3.4593020434055353,2.0665813026418203
2020-08-04,3.2833835874746433,3.448589303526901,2.0682945306647356
2020-08-05,3.3045928610876056,3.4708657364104236,2.069151144676194
2020-08-06,3.2533513671305356,3.417045991245344,2.061441618573074
2020-08-07,3.189986073124463,3.3504924286467532,2.040882882298088
2020-08-10,3.1699335383708798,3.3294309367383415,2.04773579438975
2020-08-11,3.1191370917263606,3.2760786317491464,2.027605365120493
2020-08-12,3.0711765800338653,3.225540475718869,2.0138995409371687
2020-08-13,3.0824985198256707,3.2560624333844084,2.007474935851236
2020-08-14,3.112128865885792,3.2890687680615187,2.0464508733725637
2020-08-17,3.1244667089922515,3.3034002323411973,2.0888532669397217
2020-08-18,3.1650542133639363,3.322405198339988,2.08585511789962
2020-08-19,3.128483774155156,3.3275999631751274,2.0533037854642253
2020-08-20,3.1108971151685827,3.308893979695351,2.031460128172053
2020-08-21,3.1640852275443883,3.3654673147547216,2.0485924084012086
2020-08-24,3.2308676774182103,3.4365002156048745,2.061441618573075
2020-08-25,3.3025277796061436,3.5127212129364294,2.065296381624635
2020-08-26,3.248832875966571,3.4556088312613844,2.0400262682866313
2020-08-27,3.341507716962949,3.554182076241722,2.055445320492871
2020-08-28,3.388706483804546,3.604384866520353,2.105985547168878
2020-08-31,3.4280905351745137,3.6462755641710967,2.0875683459225365
2020-09-01,3.485668392371249,3.7075180347475336,2.1021307841173185
2020-09-02,3.6205617090245776,3.850996802077693,2.1004175560944027
2020-09-03,3.6615259950309142,3.8945683103374704,2.0918514159798254
2020-09-04,3.6323563739776867,3.8635421529559237,2.068294530664737
2020-09-07,3.4313378974288384,3.6497296087811963,2.0267487511090363
2020-09-08,3.575471471128946,3.803036740657339,2.037028119246529
2020-09-09,3.5847342666826565,3.8128890782011866,1.9894860416106237
2020-09-10,3.586774672696235,3.815059348359445,1.9911992696335397
2020-09-11,3.5685405681621853,3.7956647118657907,2.006618321839779
2020-09-14,3.5560390329043807,3.7823675010548645,2.018182610994459
2020-09-15,3.5694798026763723,3.7966637251132433,2.0331733561949696
2020-09-16,3.5707105237639274,3.7979727769547327,2.0211807600345613
2020-09-17,3.5689292169266755,3.796078096657839,2.0087598568684237
2020-09-18,3.569609352264535,3.7968015200439256,2.0605850045616174
2020-09-21,3.585867825579088,3.8140947838446624,2.0370281192465294
2020-09-22,3.5893701370294915,3.819816745349087,2.0126146199199826
2020-09-23,3.577554803764957,3.810314915220725,2.0186109180001863
2020-09-24,3.579077511374242,3.8079043934955314,1.9856312785590633
2020-09-25,3.5677853069439798,3.7959230501346855,1.98691619957625
2020-09-28,3.5902705686826164,3.820192091846276,1.9911992696335388
2020-09-29,3.566357573220531,3.798425833237812,1.9959106466965564
2020-09-30,3.5819681058399095,3.810932548393621,1.9899143486163522
2020-10-09,3.7876023156710854,4.02923881945146,2.0297469001491377
2020-10-12,3.811524014506903,4.048744772322552,2.0931363369970106
2020-10-13,3.758447962085571,3.9973541307036635,2.099989249088673
2020-10-14,3.7531215522190196,3.991747248584067,2.0897098809511796
2020-10-15,3.7531215522190196,3.986705027195228,2.0845701968824333
2020-10-16,3.7974890909702714,4.026787949703154,2.078573898802229
2020-10-19,3.7890009590085807,4.008101581841825,2.065296381624634
2020-10-20,3.7976498509000853,4.010908133845773,2.0781455917965004
2020-10-21,3.7430967643357005,3.956547525232691,2.0807154338308735
2020-10-22,3.7397279772477985,3.913416471888225,2.073862521739211
2020-10-23,3.636325360365371,3.8052114081493804,2.049877329418394
2020-10-26,3.6430189564315603,3.812215882608742,2.0344582772121544
2020-10-27,3.648092172088115,3.8175247194644144,2.040454575292359
2020-10-28,3.681033765687248,3.851996257444021,2.057586855521514
2020-10-29,3.7287559461126967,3.9019348540712584,2.076432363773584
2020-10-30,3.6675108756953474,3.8378453082937614,2.0374564262522568
2020-11-02,3.6714303397449846,3.8419468085275064,2.049449022412665
2020-11-03,3.7177784233846873,3.8904474896090084,2.071292679704838
2020-11-04,3.7343313103988667,3.9077691614238304,2.087140038916807
2020-11-05,3.7972322810527492,3.9735915143201543,2.119691371352201
2020-11-06,3.7277101555931953,3.9008404926979017,2.1205479853636584
2020-11-09,3.8524331135138263,4.031356102634971,2.1620937649193595
2020-11-10,3.801387603731852,3.9779398274374045,2.15052947576468
2020-11-11,3.697924869783006,3.8696718545459703,2.1303990464954228
2020-11-12,3.7082797768102127,3.8805076864491674,2.129114125478236
2020-11-13,3.686625343835827,3.8578475316980922,2.1072704681860635
2020-11-16,3.6946489644640876,3.8662438025824586,2.1299707394896936
2020-11-17,3.687225527795469,3.858475590692788,2.126115976438134
2020-11-18,3.652410522811992,3.822043632325731,2.1231178273980316
2020-11-19,3.651424371970833,3.8210116805450034,2.141106721638644
2020-11-20,3.6474166633024327,3.816817837246008,2.1475313267245775
2020-11-23,3.6820465540183323,3.853056083870305,2.172373133056852
2020-11-24,3.712039907087003,3.8844424527880994,2.1586673088735275
2020-11-25,3.7079183622801226,3.880129486327704,2.1321122745183376
2020-11-26,3.7414439723896606,3.9152121649692995,2.13511042355844
2020-11-27,3.7672507620425657,3.942217529083659,2.1655202209651905
2020-11-30,3.7541855143633795,3.9285454770552506,2.1548125458219682
2020-12-01,3.781424299774278,3.9570493447562614,2.202354623457873
2020-12-02,3.765542433940626,3.940429859131675,2.197643246394856
2020-12-03,3.767442584399341,3.942418260467131,2.196786632383398
2020-12-04,3.7672908002924514,3.9422594268761086,2.201498009446416
2020-12-07,3.7423987522931403,3.91621128881575,2.182652501194345
2020-12-08,3.723258571990527,3.896182159069719,2.175799589102683
2020-12-09,3.740404182547015,3.9141240829691473,2.15010116875895
2020-12-10,3.738317901329658,3.911940906189802,2.1458180987016613
2020-12-11,3.719866459174891,3.8926325024508492,2.1218329063808445
2020-12-14,3.7380600002620126,3.911671027125768,2.140678414632915
2020-12-15,3.729653314999964,3.9028739004955333,2.1471030197188474
2020-12-16,3.7497214927910454,3.9238741277864486,2.151386089776136
2020-12-17,3.775399744717556,3.95074498434871,2.181795887182887
2020-12-18,3.7693816359764667,3.9444473696504545,2.1693749840167493
2020-12-21,3.76952363836172,3.9461515047872258,2.1886487992745485
2020-12-22,3.7700385537811134,3.9206504988045,2.1556691598334248
2020-12-23,3.806359622636075,3.958422583808909,2.173229747068308
2020-12-24,3.787888998014016,3.9392140630989347,2.173229747068308
2020-12-25,3.826739971547312,3.979617121738637,2.1912186413089207
2020-12-28,3.818114841700805,3.970647420460372,2.197214939389126
2020-12-29,3.781298025240283,3.9323597828775756,2.1903620272974638
2020-12-30,3.9199133833692956,4.076512784295935,2.217773675664111
2020-12-31,4.018719829033368,4.179266518760911,2.2644591392885585
2021-01-04,4.134301160929127,4.2994652912894065,2.2845895685578155
2021-01-05,4.145929770236253,4.311558460160229,2.326991962124974
2021-01-06,4.186319261000218,4.353561499347024,2.347979005405689
2021-01-07,4.271159196813995,4.441790765950471,2.3980909250759668
2021-01-08,4.246763927384856,4.416420912594488,2.386098328915558
2021-01-11,4.182662812916364,4.349758977224422,2.359114987554639
2021-01-12,4.31814301720424,4.4906515763164565,2.427644108471259
2021-01-13,4.271995872999492,4.442660867106523,2.4182213543452233
2021-01-14,4.19706304249677,4.364734491793283,2.3741057327551496
2021-01-15,4.20500157835962,4.372990169857701,2.3668245136577584
2021-01-18,4.282087540789021,4.453155694092604,2.392094626995762
2021-01-19,4.189962296906127,4.3573500734790676,2.359552073572094
2021-01-20,4.3324081902590885,4.505486638890798,2.3725690949415617
2021-01-21,4.435349798488268,4.612540734464088,2.4133557618992256
2021-01-22,4.50198125874205,4.681834102198499,2.414657464036173
2021-01-25,4.5101452750530475,4.690324268589466,2.443294911049001
2021-01-26,4.383316315409804,4.558428528852421,2.391226825571132
2021-01-27,4.4265302216512605,4.6033688180945385,2.3955658326942877
2021-01-28,4.277958303470958,4.44886149494323,2.3365553358193694
2021-01-29,4.219607641336772,4.388179740807713,2.320501009463693
2021-02-01,4.272358799746797,4.443038292671952,2.347836754339574
2021-02-02,4.363122466795911,4.537427941852736,2.38254881132482
2021-02-03,4.368621734266685,4.543146903461424,2.379945407050927
2021-02-04,4.357064686253741,4.531128154737698,2.3751724992154553
2021-02-05,4.356571077835653,4.530614826806701,2.3786437049139795
2021-02-08,4.460496279421646,4.638691810005674,2.4098845562007
2021-02-09,4.470077616043719,4.64865591824241,2.4697628545002495
