date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr895_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr895_evb-15_evsna_nav,hs300_benchmark
2025-03-12,8.74110759098479,8.020472624192319,7.989907248951103,8.610939408714545,8.559204004140593,8.593429858451996,8.560680279245577,8.741734330152827,8.730545532326461,8.664827650827698,8.63947964297956,1.8392862446985934
2025-03-13,8.688921874023686,7.972589205540425,7.942206310151395,8.559530815229682,8.508104278742739,8.542125799595567,8.509571740265008,8.689544871465348,8.678422872431975,8.613097336494398,8.5879006600364,1.8301469341659293
2025-03-14,8.98464093680327,8.243928577901158,8.212511630016406,8.85084617831057,8.79766938933058,8.832848799782003,8.799186794488241,8.985285137361064,8.973784611834063,8.906235784383096,8.880181563380981,1.8763004523558815
2025-03-17,9.036826653764374,8.291811996553053,8.260212568816113,8.902254771795434,8.848769114728434,8.884152858638432,8.85029533346881,9.037474596048543,9.02590727172855,8.957966098716396,8.931760546324142,1.8708168660362834
2025-03-18,9.210779043634718,8.451423392059366,8.419215698148474,9.07361675007831,9.019101532721281,9.055166388159863,9.020657130070711,9.211439458340141,9.199649471376837,9.130400479827394,9.103690489468013,1.874929555775982
2025-03-19,9.202081424141202,8.443442822284052,8.411265541681857,9.065048651164167,9.01058491182164,9.046615711683792,9.012139040240617,9.202741215225563,9.190962361394424,9.121778760771845,9.09509399231082,1.877671348935781
2025-03-20,9.028129034270858,8.283831426777736,8.252262412349497,8.89368667288129,8.840252493828793,8.875602182162359,8.841777243638715,9.028776352933964,9.017220161746136,8.949344379660845,8.923164049166948,1.8625914865568856
2025-03-21,8.854176644400514,8.12422003127142,8.093259283017137,8.722324694598411,8.669920075835945,8.704588652640926,8.671415447036813,8.854811490642364,8.843477962097849,8.776909998549845,8.751234106023075,1.832431761799095
2025-03-24,8.880269502881065,8.148161740597367,8.11710975241699,8.748028991340842,8.69546993853487,8.73024068206914,8.696969716527096,8.880906219986102,8.86953929204509,8.802775155716494,8.777023597494654,1.8402001757518598
2025-03-25,8.715014732504239,7.996530914866368,7.966056779551249,8.58523511197211,8.533654141441666,8.567777829023779,8.53512600975529,8.715639600809084,8.704484202379218,8.638962493661047,8.613690151507978,1.8411141068051262
2025-03-26,8.728765620851615,8.009148151572411,7.978625932984336,8.598781228999359,8.547118872012508,8.581296401272729,8.548593062697059,8.729391475097913,8.718218475247626,8.6525933838355,8.62728116600053,1.833802658378995
2025-03-27,8.746235997958838,8.025178234701386,7.9945949267574905,8.615991446028703,8.564225688297919,8.598471622914717,8.565702829533361,8.746863104834679,8.73566774254172,8.669911304368268,8.64454842484639,1.8402001757518598
2025-03-28,8.87565769328976,8.143930138115639,8.112894276231529,8.743485858500765,8.690954101301504,8.725706787270237,8.692453100410777,8.876294079727122,8.864933054997415,8.79820359143232,8.772465406822976,1.8315178307458286
2025-03-31,8.969427520059567,8.229969386661,8.198605636129864,8.83585931212502,8.78277256576972,8.817892408005141,8.784287401551797,8.970070629812321,8.958589577772228,8.891155128677589,8.865145024488244,1.820550658106632
2025-04-01,9.025710294001755,8.28161209245294,8.250051535729082,8.891303951276974,8.837884087859548,8.873224305602436,8.839408429171346,9.026357439240693,9.014804344090251,8.946946746712646,8.920773430232323,1.8196367270533655
2025-04-02,8.997180760555091,8.255434592678663,8.223973796298235,8.863199265307719,8.80994825771775,8.845176767917268,8.811467780711096,8.997825860220757,8.986309283460978,8.918666178409287,8.892575593645761,1.8182658304734658
2025-04-03,9.079473284300224,8.330942750770008,8.299194198880151,8.944266330137166,8.890528263331298,8.92607899035509,8.8920616846096,9.080124284356353,9.068502371470549,9.000240570187582,8.973911348441726,1.809126519940802
2025-04-07,8.801739184681793,8.076105624054883,8.045328235931603,8.670668107182589,8.618573846480029,8.653037104126298,8.620060361581647,8.802370271147256,8.791103863631655,8.72493013831125,8.69940630719393,1.6884876209096396
2025-04-08,8.863173455565132,8.132475126738411,8.101482918980128,8.731187529771619,8.678729662189065,8.71343346605709,8.680226552850502,8.863808946880143,8.852463902231962,8.785828298357627,8.760126316317866,1.7044814143418012
2025-04-09,8.974523071541183,8.234644850352307,8.203263282005581,8.840878983214235,8.787762078161691,8.82290187205665,8.789277774525301,8.975166546646001,8.96367897219502,8.896206213441685,8.870181332855,1.7209321733005962
2025-04-10,9.169064929338425,8.41314827551682,8.381086444992583,9.032523821412834,8.97825549457364,9.01415701817083,8.979804046876678,9.16972235313348,9.157985761095997,9.089050386921881,9.062461361747465,1.7497210014784872
2025-04-11,9.308571919469342,8.541154021194002,8.508604371081944,9.16995334354209,9.114859326079575,9.151307090055337,9.116431439549704,9.309239345943578,9.297324182084196,9.227339958693863,9.200346382466401,1.754747622271452
2025-04-14,9.377685474213099,8.604569711712973,8.571778389511536,9.23803769395475,9.182534618752241,9.219252997227478,9.184118404727167,9.378357856143076,9.366354225509543,9.295850388746038,9.26865639273083,1.7584033464845177
2025-04-15,9.375125712926293,8.602220982434492,8.569438611051181,9.235516051346874,9.180028126431031,9.216736482147029,9.181611480090965,9.375797911320872,9.36379755723453,9.293312965410772,9.266126392350666,1.7597742430644172
2025-04-16,9.60294446745201,8.811257888219247,8.7776788940228,9.459942243447863,9.403105943018707,9.440706324307051,9.40472777271297,9.603633000496997,9.591341033710673,9.519143642249423,9.491296426185261,1.763886932804116
2025-04-17,9.682297067342992,8.88406849585214,8.850212026293814,9.538113164292028,9.480807204976212,9.518718291800992,9.482442436435242,9.68299128998531,9.670597750236071,9.597803765642661,9.569726437970347,1.7652578293840162
2025-04-18,9.705334918924244,8.905207059358464,8.871270032437012,9.560807947762914,9.503365635867102,9.54136692752504,9.505004758161064,9.706030793385143,9.693607764711187,9.620640575660053,9.592496441391823,1.7698274846503481
2025-04-21,9.885798089644053,9.070792473491332,9.036224413892057,9.73858375161819,9.680073344512394,9.718781240696742,9.681742945013326,9.886506903350499,9.87385287809959,9.799528920796286,9.770861468193385,1.7707414157036145
2025-04-22,10.216007295642003,9.373778550415304,9.338055835277887,10.06387564803423,10.003410853948463,10.043411686074753,10.005136223083424,10.21673978541477,10.203663085576247,10.126856531045567,10.09723151723454,1.7721123122835145
2025-04-23,9.5991048255218,8.807734794301526,8.774169226332265,9.456159779536046,9.399346204536892,9.436931551686376,9.400967385758667,9.59979308326369,9.587506031298153,9.515337507246523,9.487501425615015,1.773940174390047
2025-04-24,9.704055038280838,8.904032694719222,8.87010014320683,9.559547126458973,9.502112389706495,9.540108669984813,9.503751295842962,9.704750820974038,9.692329430573679,9.619371863992416,9.591231441201739,1.773940174390047
2025-04-25,9.637501244823888,8.842965733478731,8.809265903237593,9.49398441865419,9.436943589355039,9.47467927789312,9.438571255301703,9.638192255596744,9.625856055423345,9.553398857275507,9.525451431317475,1.773940174390047
2025-04-28,9.554309003002698,8.766632031928117,8.733223103276046,9.41203103389821,9.355482588915718,9.392892537778504,9.357096204625126,9.554994048875125,9.542764336485426,9.47093259887937,9.443226418962144,1.7711983812302476
2025-04-29,9.62086279645965,8.827698993168607,8.794057343245283,9.477593741702993,9.420651389267174,9.458321929870197,9.422276245166387,9.62155261425242,9.60923771163576,9.53690560559628,9.509006428846408,1.7679996225438155
2025-04-30,9.572805812463544,8.783603926207123,8.75013031903279,9.430252398166298,9.373594477363858,9.411076850584683,9.375211216977078,9.573492184560921,9.561238795873987,9.489267994525768,9.461508176409206,1.7666287259639162
2025-05-06,9.717339676155941,8.916222119605084,8.88224311517613,9.572633936181711,9.515120572538084,9.553168868888251,9.516761722301,9.718036411360343,9.705598016349771,9.6325405724648,9.604361626054361,1.7835364504493436
2025-05-07,9.777594331005464,8.971509256237423,8.937319556983319,9.631991308986201,9.574121320176523,9.612405543955452,9.57577264627533,9.778295386480707,9.765779864270385,9.69226941048639,9.663915733877504,1.79450362308854
2025-05-08,9.661349173530857,8.864847589679105,8.831064369446246,9.517477215989258,9.460295239561205,9.498124304793839,9.461926933155748,9.662041894204988,9.649675168191456,9.577038675218972,9.549022093552953,1.8050138302011034
2025-05-09,9.634757131343553,8.840447850382382,8.806757615590948,9.491281169133021,9.434256581233445,9.471981525180272,9.435883783730096,9.635447945362925,9.62311525771132,9.550678690510152,9.522739222103183,1.8027290025679372
2025-05-12,9.604630978045867,8.812805359395826,8.77922046791135,9.461603639373338,9.404757357107561,9.44236434193731,9.406379471634564,9.605319632014002,9.593025506459364,9.520815435380321,9.49296332866777,1.8232924512664312
2025-05-13,9.547417986367261,8.76030912493926,8.72692429237651,9.405242634820109,9.348734975233503,9.386117942283178,9.350347427127433,9.548102538152413,9.535881646405995,9.464101717224667,9.436415520306383,1.8251203133729637
2025-05-14,9.803503169066875,8.995282116167726,8.961001820458977,9.657514325649112,9.599490991945189,9.637876661920453,9.601146693756366,9.804206082211007,9.791657396154116,9.717952153102082,9.689523344431993,1.8484255552312563
2025-05-15,9.745396037666813,8.941965456715415,8.907888346501977,9.600272496453897,9.542593077513672,9.580751228699922,9.5442389656816,9.746094784517965,9.73362047678656,9.660352098003251,9.632091792009446,1.832888727325728
2025-05-16,9.76199807520969,8.957198787987506,8.923063624775407,9.616627304795388,9.558849624494107,9.597072781048647,9.560498316560107,9.762698012430263,9.750202453748722,9.676809256602919,9.648500806987318,1.8228354857397975
2025-05-19,9.670686868723886,8.873415465991025,8.839599594271556,9.526675858917201,9.469438616101732,9.507304243130676,9.471071886728339,9.671380258912635,9.659001580456856,9.586294884304763,9.558251224609037,1.8200936925799984
2025-05-20,9.770299093981128,8.964815453623551,8.930651263912122,9.624804708966135,9.566977897984325,9.60523355722301,9.568627991999362,9.770999626386413,9.758493442229803,9.685037835902753,9.656705314476255,1.8292330031126625
2025-05-21,9.878773086455164,9.064346626077272,9.029803131083375,9.731663361247069,9.673194532554346,9.711874922300504,9.674862946610975,9.87948139646747,9.866836363365396,9.792565221831977,9.763918140770567,1.8365444515387939
2025-05-22,9.792777238042062,8.985440453053748,8.951197663130527,9.64694811979987,9.58898826894125,9.627331941475255,9.590642159262893,9.793479382134782,9.780944425490615,9.707319822730065,9.678922117782358,1.8356305204855277
2025-05-23,9.663783465422409,8.867081193518462,8.833289461201256,9.51987525762907,9.462678873521607,9.500517470237382,9.46431097824077,9.664476360635751,9.652106518678444,9.5794517240772,9.551428083300044,1.8223785202131648
2025-05-26,9.68764093085267,8.88897180021496,8.855096644558596,9.543377449671343,9.486039861990614,9.523971872742031,9.487675995968301,9.68833553665107,9.675935156646432,9.603100995521016,9.575008171380691,1.8127822441538681
2025-05-27,9.76306374086796,8.9581765979675,8.924037708400316,9.61767710109612,9.559893113511302,9.598120442685525,9.56154198555629,9.76376375449697,9.75126683174143,9.677865622648776,9.649554082749573,1.8031859680945712
2025-05-28,9.872007799778931,9.058139083610055,9.023619245060576,9.724998819820797,9.666570032374517,9.705223932603904,9.66823730385005,9.872715624718824,9.860079251323095,9.785858972944427,9.7572315102824,1.8013581059880381
2025-05-29,10.022853419809508,9.19654867911513,9.161501372744013,9.87359812267035,9.814276535415893,9.853521072490889,9.815969283026025,10.02357206041062,10.010742601513089,9.935388227199942,9.90632333302016,1.8123252786272348
2025-05-30,9.821725926435402,9.012002551775026,8.977658535832761,9.675465718870944,9.617334531360724,9.655791552641572,9.618993310791389,9.822430146154888,9.809858134593092,9.736015888192584,9.707534236036476,1.8091265199408026
2025-06-03,9.855247175331089,9.042760239665046,9.008299008651305,9.708487786170847,9.650158198703254,9.688746472616462,9.651822639497164,9.855953798530846,9.843338879079761,9.76924461136048,9.740665752200426,1.808212588887536
2025-06-04,9.930669985346379,9.111965037417585,9.077240072493025,9.782787437595625,9.724011450223943,9.762895042559956,9.725688629085152,9.931382016376746,9.91867055417476,9.844009238488239,9.815211663569308,1.8159810028403005
2025-06-05,9.897148736450696,9.081207349527569,9.046599599674483,9.749765370295723,9.691187782881414,9.72994012258507,9.692859300379379,9.897858364000792,9.885189809688095,9.810780515320346,9.782080147405361,1.8205506581066324
2025-06-06,9.863627487555014,9.050449661637554,9.015959126855943,9.716743302995825,9.658364115538888,9.696985202610186,9.660029971673609,9.864334711624839,9.851709065201431,9.777551792152455,9.748948631241417,1.8214645891598988
2025-06-09,9.897148736450697,9.08120734952757,9.046599599674485,9.749765370295725,9.691187782881414,9.729940122585072,9.69285930037938,9.897858364000793,9.885189809688097,9.810780515320346,9.782080147405363,1.8255772788995979
2025-06-10,9.90552904867462,9.088896771500076,9.054259717879122,9.7580208871207,9.699393699717048,9.738178852578795,9.701066632555825,9.906239277094784,9.893559995809765,9.81908769611232,9.790363026446352,1.8150670717870343
2025-06-11,9.939050297570303,9.119654459390093,9.084900190697663,9.7910429544206,9.732217367059574,9.77113377255368,9.733895961261597,9.939762929470739,9.92704074029643,9.852316419280212,9.823494542610298,1.829689968639296
2025-06-12,9.905529048674618,9.088896771500075,9.05425971787912,9.758020887120697,9.699393699717044,9.738178852578793,9.701066632555822,9.906239277094782,9.893559995809763,9.819087696112318,9.79036302644635,1.8306038996925624
2025-06-13,9.796584989763646,8.988934285857521,8.95467818121886,9.650699168396022,9.592716780853829,9.631075362660416,9.594371314262062,9.797287406872929,9.784747576228101,9.711094345816669,9.682685598913524,1.8187227960000996
2025-06-16,9.827957358998873,9.017720252165349,8.983354446527368,9.681604356071663,9.623436287001363,9.661917707490312,9.62509611885115,9.828662025513323,9.81608203758945,9.742192941685884,9.71369321923378,1.8232924512664315
2025-06-17,9.860753894565661,9.047812973590386,9.013332487014575,9.71391250210943,9.65555032239371,9.694160157896038,9.657215693210784,9.861460912598291,9.848838944433123,9.774703275790861,9.74610844790363,1.8228354857397981
2025-06-18,9.804542859466867,8.996236092343395,8.961952161108266,9.658538533502059,9.600509046252606,9.638898787141299,9.602164923655845,9.805245847157003,9.792695830274985,9.718982770564725,9.690550946935709,1.824206382319698
2025-06-19,9.851936420116859,9.039722429949888,9.005272775784318,9.705226333059773,9.646916340736002,9.685491651369173,9.648580222380467,9.852642805934803,9.840032124318611,9.765962747703407,9.737393489277393,1.8097211369682864
2025-06-20,9.816433946530852,9.007146853625745,8.972821342358069,9.67025254447217,9.612152678246863,9.650588978751626,9.613810563921438,9.817137786814317,9.804572549095841,9.730770089153125,9.702303783009727,1.8120574668636753
2025-06-23,9.838127895918271,9.02705230901127,8.992650939656206,9.69162343846545,9.633395173723516,9.67191641700509,9.635056723263006,9.838833291662262,9.826240285241566,9.752274724641383,9.723745509033296,1.8181319245916865
2025-06-24,9.836865970000597,9.025894418873078,8.991497462144082,9.690380304514486,9.63215950864846,9.67067581085224,9.633820845062806,9.837571275264246,9.824979884134725,9.7510238110162,9.722498254819431,1.839158893650187
2025-06-25,9.902940636465758,9.08652175334074,9.051893750722716,9.755471020245903,9.696859152703194,9.735634170622868,9.698531648388165,9.903650679296248,9.890974711232188,9.81652187187945,9.787804708252308,1.8695311822902436
2025-06-26,9.93592295332326,9.116784939863106,9.082041606678494,9.787962181012748,9.729155103253412,9.768059263614116,9.730833169282047,9.936635360992488,9.92391717488325,9.84921636604058,9.820403558238159,1.8625221926040767
2025-06-27,10.074934201853326,9.244335813901092,9.209106394607844,9.924903343875988,9.865273509605743,9.904721969266086,9.866975053076267,10.075656576656963,10.062760453285291,9.987014522338491,9.957798601065376,1.851775075085287
2025-06-30,10.194706146910324,9.35423351238803,9.31858528181647,10.042891705306683,9.982552984894763,10.022470412257363,9.984274756504448,10.195437109386452,10.182387675457216,10.10574126840825,10.076178024994126,1.8606531286877657
2025-07-01,10.060843384787796,9.23140667290263,9.196226525524477,9.91102236017826,9.851475924277622,9.890869211267113,9.85317508796707,10.061564749277023,10.048686662441536,9.973046669859697,9.943871610014936,1.8634567245622322
2025-07-02,9.925278493019205,9.10701803085537,9.072311918574409,9.777476232663226,9.718732155553928,9.757594637472423,9.720408423852517,9.925990137478493,9.913285576497774,9.838664795428882,9.809882855094974,1.8653257884785432
2025-07-03,10.144910577690862,9.308543192760494,9.273069084317362,9.993837666684223,9.933793667952909,9.973516120493413,9.935507029649042,10.145637969814686,10.132652275240085,10.056380244010553,10.026961400887382,1.8760729059973322
2025-07-04,10.123993236293561,9.289350320198102,9.253949354246604,9.97323181582508,9.913311619153006,9.952952169729508,9.91502144814461,10.12471912863981,10.111760208693198,10.035645439383726,10.006287253669058,1.8840164276416551
2025-07-07,9.998489187909756,9.174193084823745,9.139230973822059,9.849596710670225,9.79041932635359,9.829568465146085,9.792107959118026,9.999206081590557,9.986407809411878,9.91123661162277,9.88224237035911,1.8756056400182548
2025-07-08,10.239038613978714,9.394911119291262,9.35910786963577,10.086563995550366,10.025962887552472,10.06605389893098,10.027692146418982,10.239772755101628,10.226666574701076,10.149686864831269,10.119995063369842,1.8914926833068992
2025-07-09,10.280873296773315,9.433296864416047,9.397347329777283,10.12777569726865,10.066926985152277,10.107181800458786,10.068663309427842,10.281610437451379,10.268450707794848,10.19115647408492,10.16134335780649,1.8900908853696654
2025-07-10,10.322707979567916,9.471682609540832,9.435586789918798,10.168987398986935,10.107891082752083,10.148309701986594,10.109634472436705,10.32344811980113,10.310234840888622,10.232626083338571,10.20269165224314,1.8994362049512217
2025-07-11,10.385460003759817,9.529261227228009,9.49294598013107,10.230804951564362,10.169337229151791,10.210001554278305,10.171091216949996,10.386204643325756,10.372911040529281,10.29483049721905,10.264714093898112,1.9059779286583103
2025-07-14,10.343625320965216,9.490875482103224,9.454706519989555,10.189593249846077,10.128373131551985,10.168873652750497,10.130120053941134,10.344366960976005,10.331126907435507,10.253360887965398,10.223365799461464,1.905510662679233
2025-07-15,10.563257405636875,9.69240064400835,9.65546368573251,10.405954683867076,10.343434643950967,10.384795135771489,10.345218659737661,10.5640147933122,10.55049360617782,10.471076336547071,10.440444345253871,1.905510662679233
2025-07-16,10.521422722842274,9.654014898883565,9.617224225590995,10.36474298214879,10.302470546351161,10.34366723424368,10.304247496728799,10.52217711096245,10.508709473084046,10.42960672729342,10.399096050817223,1.901305268867533
2025-07-17,10.730596136815283,9.845943624507493,9.80842152629857,10.570801490740218,10.50729103435019,10.54930674188272,10.509103311773108,10.731365522711206,10.717630138552915,10.63695477356168,10.605837523000467,1.9167250461771002
2025-07-18,10.772430819609886,9.88432936963228,9.846660986440087,10.612013192458503,10.548255131949997,10.590434643410529,10.550074474781972,10.773203205060959,10.759414271646689,10.678424382815333,10.647185817437117,1.9307430255494336
2025-07-21,10.856100185199088,9.96110085988185,9.923139906723115,10.694436595895073,10.630183327149608,10.672690446466143,10.632016800799695,10.856878569760461,10.842982537834235,10.761363601322635,10.729882406310415,1.9424246750263783
2025-07-22,10.908393538692339,10.00908304128783,9.970939231900008,10.74595122304293,10.681388449149365,10.724100323375902,10.683230754560771,10.90917567269765,10.895212704201452,10.8132006128897,10.781567774356224,1.962984378105801
2025-07-23,10.908393538692339,10.00908304128783,9.970939231900008,10.74595122304293,10.681388449149365,10.724100323375902,10.683230754560771,10.90917567269765,10.895212704201452,10.8132006128897,10.781567774356224,1.9620498461476457
2025-07-24,11.065273599172096,10.153029585505779,10.11433720743069,10.900495104486502,10.835003815148639,10.878329954105183,10.836872615844007,11.06606698150922,11.051903203303105,10.968711647590897,10.936623878493661,1.974198761603668
2025-07-25,11.0234623985523,10.1146653866368,10.076119211433936,10.859306535258275,10.794062711056524,10.83722513802965,10.795924450308712,11.024252783017952,11.010142524010147,10.927265315593067,10.895298793217762,1.963918910063957
2025-07-28,11.136864198513713,10.218718107948993,10.179775396205105,10.971019612593464,10.905104604798632,10.948711057136249,10.906985496343868,11.137662713911174,11.123407298262784,11.03967750612287,11.007382134149788,1.9690588358338132
2025-07-29,11.352463054655345,10.416542549015771,10.37684594425879,11.183407878897208,11.116216820678323,11.160667451509706,11.118134124454008,11.353277028534048,11.338745641907398,11.253394922450012,11.22047434349479,1.9788714213944467
2025-07-30,11.22708486738044,10.301500798500498,10.262242608589832,11.059896760590858,10.993447769801746,11.03740748165898,10.995343898606793,11.227889851617961,11.21351895165443,11.129110857461418,11.096553857977327,1.977469623457213
2025-07-31,10.9892513857127,10.083274800367287,10.044848252160651,10.825604975632539,10.760563633847543,10.803592107413838,10.762419595243086,10.990039317241868,10.975972849035413,10.893352847758772,10.86148553260783,1.9414901430682232
2025-08-01,10.954785325623773,10.051650193470545,10.013344164093903,10.791652166792963,10.726814816955693,10.769708338476265,10.728664957419971,10.955570785929517,10.941548434990146,10.859187558364367,10.827420190039675,1.9312102915285119
2025-08-04,11.007100441791986,10.099652343391607,10.061163381687475,10.84318823253696,10.778041248746314,10.82113961038876,10.779900224647383,11.007889653102056,10.99380033773604,10.911046142692754,10.87912706773805,1.94008834513099
2025-08-05,11.059415557960197,10.147654493312668,10.108982599281045,10.894724298280956,10.829267680536931,10.872570882301252,10.831135491874793,11.060208520274593,11.046052240481933,10.96290472702114,10.930833945436424,1.9545735904824013
2025-08-06,11.122193697362054,10.205257073217943,10.166365660393332,10.956567577173752,10.890739398685675,10.934288408596245,10.892617812547687,11.12299116088164,11.108754523777005,11.025135028215207,10.992882198674474,1.9597135162522568
2025-08-07,11.028026488259272,10.11885320336003,10.080291068724904,10.863802658834558,10.79853182146256,10.841712119153756,10.800394331538348,11.028817199971071,11.014701098834397,10.93178957642411,10.8998098188174,1.959246250273179
2025-08-08,11.007100441791986,10.099652343391606,10.061163381687475,10.843188232536958,10.778041248746312,10.821139610388759,10.779900224647383,11.007889653102055,10.993800337736038,10.911046142692754,10.87912706773805,1.954573590482401
2025-08-11,11.247749976165762,10.320462233028493,10.281131782617903,11.080254134959342,11.01368283498316,11.05772346118623,11.015582453893474,11.24855644209573,11.234159090367148,11.149595630603335,11.116978705150572,1.9634516440848793
2025-08-12,11.404695324670401,10.464468682791683,10.42458943539862,11.234862332191334,11.167362130355018,11.212017276923714,11.16928825557571,11.405513043613345,11.39091479860483,11.305171383588497,11.272099338245697,1.9756005595409019
2025-08-13,11.854605323717031,10.877287172112823,10.835834706703334,11.678072497589707,11.607909443754343,11.654326215371162,11.609911553731449,11.855455301297173,11.840281162219515,11.75115520881263,11.71677848645172,1.9919548688086246
2025-08-14,11.781364161081532,10.810084162223333,10.768887802072332,11.60592200554811,11.536192439247474,11.582322434693669,11.53818217961307,11.782208887255617,11.767128498375262,11.678553190752886,11.644388857673993,1.98868400695508
2025-08-15,12.105717881324454,11.107697491733923,11.065366951152477,11.92544561316089,11.853796316349316,11.901196320551135,11.855840836423022,12.106585863725355,12.091090295399805,12.000076413588891,11.964971499403918,2.0069073801391135
2025-08-18,12.440534624801018,11.414911251228725,11.371409943751337,12.255276433922473,12.181645479809282,12.230356460791098,12.183746546678456,12.441426613629602,12.425502472973527,12.331971353290573,12.295895516673518,2.021859891469603
2025-08-19,12.45099764803466,11.424511681212937,11.380973787270051,12.265583647071272,12.191890766167406,12.240642715173596,12.193993600123939,12.45189038706411,12.435952853522705,12.34234307015625,12.306236892213192,2.0115800399298913
2025-08-20,12.503312764202875,11.472513831134002,11.428793004863625,12.317119712815272,12.243117197958028,12.292073987086093,12.245228867351353,12.50420925423665,12.488204756268601,12.39420165448464,12.35794376991157,2.039148732695481
2025-08-21,12.443258492145656,11.417410557322627,11.373899725190999,12.257959738803224,12.1843126631199,12.233034309419116,12.18641419001974,12.444150676276077,12.428223049013674,12.334671450599677,12.29858771514256,2.04569045640257
2025-08-22,12.87112455921312,11.810002461954339,11.764995493691588,12.679454239381478,12.603274781634122,12.653671739845908,12.605448570317321,12.872047421426394,12.855572116781994,12.758803711893508,12.721479223784272,2.0928843202894263
2025-08-25,13.196073216209276,12.108161680403233,12.062018451371257,12.999563924248292,12.921461214777917,12.97313051122342,12.923689883647379,13.197019377306454,13.180128131685555,13.080916679721925,13.042649885271983,2.1330691944901163
2025-08-26,13.116608665306888,12.035248351231576,11.98938298902499,12.921282719510932,12.843650331524126,12.895008484088399,12.845865579721549,13.117549128779823,13.10075959942144,13.002145582266294,12.964109224067016,2.1218548109922493
2025-08-27,13.003172501371651,11.931164098982547,11.885695393478848,12.809535789932951,12.73257478892696,12.783488781574418,12.734770879027646,13.004104831448872,12.987460502717672,12.8896993276425,12.851991918691787,2.091015256373115
2025-08-28,13.513415246883351,12.39934137851747,12.352088487106167,13.31218025685026,13.232199316483587,13.285111167376074,13.234481580865376,13.514384161467797,13.497086711508826,13.395489401031348,13.35630235840915,2.1302655986156496
2025-08-29,13.793558798325357,12.656389316870495,12.608156836467511,13.588152051282485,13.50651304415233,13.56052179864406,13.50884262164021,13.794547799258646,13.776891759781494,13.673188258466677,13.633188838137578,2.1498907697369165
2025-09-01,14.042963588848655,12.885232661253719,12.836128077295212,13.833842830978895,13.75072768851851,13.805712988823933,13.753099387680273,14.043970472155465,14.025995189407475,13.92041659911815,13.879693939254274,2.1568997594230837
2025-09-02,14.012372507621006,12.857163571956173,12.808165957036433,13.803707296762381,13.720773211673407,13.775638732433913,13.723139744344406,14.013377197541153,13.995441072007461,13.890092473287297,13.849458523344785,2.1447508439670613
