date,baseline_threshold_dual_nav,overheat_cap_70_nav,overheat_cap_40_nav,overheat_cap_50_nav,hs300_benchmark
2018-09-13,1.512039104824357,1.523509401787681,1.5337098672466094,1.5304518744762678,1.3647189299656255
2018-09-14,1.5147778926368691,1.5262689659871453,1.5364879077608675,1.5332240137206024,1.3667879398655127
2018-09-17,1.508390275017316,1.5198328920341875,1.5300087418847674,1.5267586112531057,1.3539600784862116
2018-09-18,1.5102172427993203,1.5216737191555008,1.5318618940323947,1.5286078268307024,1.3800296032247907
2018-09-19,1.5111304505047165,1.5225938544354132,1.5327881899622706,1.5295321550706604,1.398650692323776
2018-09-20,1.5125000551426357,1.5239738488654146,1.5341774239712995,1.5309184379906637,1.3978230883638212
2018-09-21,1.5138749296740885,1.5253591531662516,1.5355720034027358,1.5323100549780273,1.4416860982414308
2018-09-25,1.4973178568532521,1.5086764787379618,1.5187776322274036,1.5155513593506198,1.4272030289422202
2018-09-26,1.4991266213462422,1.5104989644804918,1.5206123201938544,1.517382149969692,1.4429275041813632
2018-09-27,1.4941540189083051,1.505488639984665,1.5155684497009383,1.512348993950192,1.4367204744817015
2018-09-28,1.485557826218144,1.4968272367568956,1.5068490551379352,1.5036481216155808,1.4516173457608896
2018-10-08,1.50050968539167,1.511892520420785,1.52201520651256,1.518782056198368,1.3825124151046557
2018-10-09,1.498701842397222,1.5100709631672657,1.5201814532517015,1.5169521982993337,1.3854090289644978
2018-10-10,1.4985519722129823,1.509919956070949,1.5200294351063763,1.5168005030795038,1.384581425004543
2018-10-11,1.5058978152140263,1.5173215244830616,1.5274805597882704,1.5242357996632268,1.3134074844484218
2018-10-12,1.5268052145246902,1.5383875268867664,1.548687606959815,1.5453977976322848,1.3378218012670915
2018-10-15,1.5414969005267785,1.5531906637109916,1.563589856323603,1.560268390799731,1.3183731082081513
2018-10-16,1.5409318356805441,1.552621312294675,1.563016692886534,1.5596964449086752,1.3096832666286247
2018-10-17,1.5364113169106708,1.5480665009641443,1.558431385389984,1.5551208777802303,1.3142350884083767
2018-10-18,1.5381065114493733,1.5497745552130935,1.5601508757011904,1.5568367154533973,1.2852689498099552
2018-10-19,1.5448872896041832,1.5566067722088899,1.5670288369460157,1.563700066146065,1.3179593062281734
2018-10-22,1.5424727675162246,1.5541739336069702,1.564579709579421,1.5612561413535844,1.3874780388643848
2018-10-23,1.5486459808353272,1.5603939767929473,1.5708413982817286,1.567504528624534,1.3407184151269333
2018-10-24,1.5492103561927746,1.5609626334900293,1.571413862348158,1.5680757766305924,1.3427874250268201
2018-10-25,1.5571116111970362,1.5689238272491768,1.5794283592781666,1.5760732487154112,1.3494082567064594
2018-10-26,1.5559828604821417,1.5677865138550129,1.5782834311453082,1.5749307527032943,1.3357527913672038
2018-10-29,1.5537253590523525,1.5655118870666849,1.5759935748795915,1.5726457606790603,1.2956139993093911
2018-10-30,1.5503391069076689,1.562099946884193,1.572558790481016,1.569218272642709,1.310924672568557
2018-10-31,1.5373584736863817,1.5490208428513077,1.5593921169531446,1.5560795685033637,1.3262353458277223
2018-11-01,1.5407447258310651,1.5524327830337994,1.5628269013517198,1.5595070565397147,1.335752791367204
2018-11-02,1.5413091011885125,1.5530014397308813,1.563399365418149,1.5600783045457731,1.39161605866416
2018-11-05,1.54187347654596,1.5535700964279637,1.5639718294845786,1.560649552551832,1.3738225735251293
2018-11-06,1.5430022272608546,1.5547074098221276,1.565116757617437,1.561792048563949,1.3651327319456028
2018-11-07,1.5435666026183017,1.5552760665192094,1.565689221683866,1.5623632965700072,1.3539600784862116
2018-11-08,1.5373584736863817,1.5490208428513077,1.559392116953145,1.5560795685033637,1.3527186725462794
2018-11-09,1.5339722215416978,1.5456089026688156,1.5559573325545697,1.5526520804670125,1.335752791367204
2018-11-12,1.522532445921313,1.5340823451503034,1.5443536004208631,1.541072997633808,1.3506496626463922
2018-11-13,1.51846934969795,1.529988426364135,1.5402322713167007,1.5369604232887513,1.3647189299656255
2018-11-14,1.5180175923607397,1.5295332420052317,1.5397740393282093,1.5365031647024252,1.3481668507665276
2018-11-15,1.5234221416013989,1.5349787900431742,1.5452560473476924,1.5419735275321134,1.3659603359055583
2018-11-16,1.5203934693516943,1.5319271423492513,1.542183967730699,1.538907973799445,1.3700983557053328
2018-11-19,1.514336124852285,1.5258238469614056,1.5360398084967122,1.5327768663341086,1.3854090289644985
2018-11-20,1.465877368857012,1.4769974838586406,1.4868865346248172,1.4837280066114171,1.3552014844261449
2018-11-21,1.4749633856061257,1.4861524269404092,1.4961027734757975,1.492924667809422,1.3564428903660772
2018-11-22,1.4628486966073073,1.473945836164718,1.4838144550078238,1.480662452878749,1.35271867254628
2018-11-23,1.4010132038867642,1.4116412606922042,1.4210927270915543,1.418073961984982,1.3175455042481972
2018-11-26,1.3988118432937717,1.4094232006238843,1.4188598162812003,1.4158457944493712,1.3196145141480844
2018-11-27,1.3982523185564544,1.4088594313436347,1.4182922723546878,1.4152794561315916,1.318373108208152
2018-11-28,1.393320936389613,1.4038906398150164,1.4132902129077352,1.4102880223406793,1.3382356032470695
2018-11-29,1.4019584979140947,1.4125937257002164,1.4220515692091558,1.419030767276223,1.324993939887791
2018-11-30,1.4011070455509276,1.4117358142372651,1.4211879137079764,1.4181689464006395,1.3386494052270468
2018-12-03,1.425626418848069,1.4364411909864174,1.4460587021978661,1.4429869029626508,1.3734087715451526
2018-12-04,1.431457201747243,1.4423162060824763,1.4519730527181027,1.4488886898868332,1.3754777814450398
2018-12-05,1.4197956359488946,1.4305661758903583,1.4401443516776293,1.437085116038468,1.3692707517453782
2018-12-06,1.374826305917304,1.385255709463513,1.394530514725356,1.3915681745644017,1.341546019086889
2018-12-07,1.3758951315777137,1.3863326432129846,1.39561465894921,1.392650015788113,1.3386494052270468
2018-12-10,1.3904681625549795,1.4010162248978555,1.4103965527072548,1.4074005090159636,1.3262353458277234
2018-12-11,1.388458089316736,1.3989909032861492,1.4083576708095935,1.4053659582259153,1.3316147715674302
2018-12-12,1.3819253512924443,1.3924086080481035,1.401731304642194,1.398753668158258,1.3361665933471822
2018-12-13,1.3807822226418554,1.3912568076475262,1.400571792506994,1.3975966191239575,1.3589257022459418
2018-12-14,1.379438341673373,1.3899027320261792,1.3992086508427408,1.3962363731219036,1.3353389893872274
2018-12-17,1.3799408693023978,1.390409071819267,1.3997183807701878,1.3967450202523668,1.3336837814673175
2018-12-18,1.3874787837377713,1.3980041687155849,1.4073643296818967,1.404374727209317,1.3171317022682196
2018-12-19,1.3920015323989956,1.4025612268533756,1.4119518990289222,1.408952551383487,1.3034762369289639
2018-12-20,1.3920015323989956,1.4025612268533756,1.4119518990289222,1.408952551383487,1.2939587913894826
2018-12-21,1.4010470297214437,1.4116753431289568,1.4211270377229728,1.4181081997318272,1.277820514170362
2018-12-24,1.4060723060116929,1.4167387410598355,1.4262243369974454,1.423194671036461,1.280717128030204
2018-12-25,1.4171279138502408,1.4278782165077686,1.4374383954012853,1.4343849079066546,1.2728548904106325
2018-12-26,1.416625386221216,1.4273718767146808,1.436928665473838,1.4338762607761912,1.2658202567510157
2018-12-27,1.411600109930967,1.4223084787838023,1.4318313661993654,1.4287897894715578,1.2629236428911739
2018-12-28,1.4201430796243901,1.4309162552662957,1.4404967749659687,1.4374367906894345,1.265820256751016
2019-01-02,1.425670883543664,1.4364859929902623,1.4461038041678886,1.4430319091245314,1.2484405735919633
2019-01-03,1.4412492400434362,1.452182526575986,1.4619054319187539,1.4587999701688954,1.2484405735919633
2019-01-04,1.433711325608063,1.4445874296796684,1.4542594830070452,1.4511702632119454,1.2803033260502268
2019-01-07,1.4276809940597641,1.438511352162614,1.448142723877678,1.4450664976463852,1.2856827517899339
2019-01-08,1.4211481348824402,1.4319289348524717,1.4415162348208634,1.4384540849503615,1.2856827517899339
2019-01-09,1.4156203309631663,1.4263591971285055,1.4359092056189435,1.4328589665152647,1.2952001973294152
2019-01-10,1.4186354967373156,1.4293972358870324,1.438967585183627,1.4359108492980446,1.2964416032693475
2019-01-11,1.4095899994148673,1.420283119611451,1.4297924464895764,1.4267552009497044,1.3059590488088288
2019-01-14,1.4105950546729171,1.4212957991976267,1.4308119063444709,1.4277724952106312,1.2947863953494376
2019-01-15,1.4075798888987678,1.4182577604390996,1.4277535267797874,1.424720612427851,1.319200712168107
2019-01-16,1.4084440856624019,1.4191285129812727,1.4286301093360183,1.4255953328981088,1.319200712168107
2019-01-17,1.4111168331735724,1.4218215358990538,1.4313411630498158,1.4283006276391121,1.3120334344094438
2019-01-18,1.411619009982531,1.4223275222107616,1.431850537129193,1.4288089196774179,1.3348000814075511
2019-01-21,1.4060950650839867,1.4167616727819752,1.4262474222560442,1.4232177072560546,1.3419673591662147
2019-01-22,1.4055928882750282,1.4162556864702673,1.425738048176667,1.4227094152177489,1.3251031762046537
2019-01-23,1.4069587087600337,1.4176318680408504,1.4271234437977571,1.4240918679035328,1.3217303396123414
2019-01-24,1.4061553062139893,1.4168223708999277,1.4263085267706062,1.4232786819689696,1.3318488493892782
2019-01-25,1.4049500302372346,1.4156079517248707,1.425085976604803,1.4220587288129962,1.3419673591662147
2019-01-28,1.414124137943081,1.4248516540195235,1.4343915689448068,1.4313445536903169,1.3402809408700584
2019-01-29,1.4097668679430437,1.4204613298605757,1.4299718499229956,1.4269342232842586,1.346183404906605
2019-01-30,1.3990944956499278,1.4097079971748916,1.4191465196516715,1.4161318887884156,1.3373297088517857
2019-01-31,1.4306530181081965,1.441505921923197,1.4511573434032126,1.4480747133475524,1.3499778460729563
2019-02-01,1.4526483519427476,1.463668111899289,1.4734679175330747,1.4703378941008904,1.3723228884970247
2019-02-11,1.4521510661343144,1.463167053691134,1.4729635045527476,1.469834552622989,1.3912950943287807
2019-02-12,1.4627121647971097,1.47380826862707,1.4836759664040406,1.4805242584602476,1.4014136041057177
2019-02-13,1.4930753234526455,1.5044017615678846,1.5144742942265073,1.5112571627423648,1.4305043197144105
2019-02-14,1.4948355065631114,1.5061752973905407,1.516259704535056,1.5130387803819079,1.4321907380105667
2019-02-15,1.4701929430165896,1.4813457958733578,1.4912639602153732,1.4880961334283056,1.4085808818643815
2019-02-18,1.511364506061941,1.522829685533191,1.5330256000374836,1.5297690608260366,1.449476525546167
2019-02-19,1.4916985947636239,1.5030145890438784,1.5130778340634488,1.5098636690185347,1.4456820843798157
2019-02-20,1.4956138141724524,1.506959509225096,1.5170491669612531,1.5138265657876124,1.449476525546167
2019-02-21,1.49237984294076,1.50370100515541,1.5137688459876666,1.5105532130563541,1.4477901072500106
2019-02-22,1.5620040546803897,1.573853384706271,1.5843909219668073,1.581025269649247,1.4865777280616008
2019-02-25,1.692171059237089,1.7050078334317937,1.7164234987973748,1.7127773754533513,1.5915572669973181
2019-02-26,1.6618996628285545,1.6745067988444629,1.6857182483716615,1.6821373508477457,1.5557208782040008
2019-02-27,1.6346554060608733,1.647055867715865,1.6580835229885196,1.6545613287027008,1.5472887867232203
2019-02-28,1.6618996628285545,1.6745067988444629,1.6857182483716615,1.6821373508477457,1.544337554704947
2019-03-01,1.7012524781596494,1.714158143807993,1.7256350739250887,1.7219693828350329,1.5759578977578739
2019-03-04,1.7527138520541579,1.7660099026064549,1.7778339996488008,1.774057424664562,1.592400476145396
2019-03-05,1.8102295052303736,1.823688274042135,1.8356231232650189,1.8318154030473586,1.6058918225146448
2019-03-06,1.8435280412797619,1.8471705478048848,1.8491293803592768,1.8486632035770587,1.616853541439659
2019-03-07,1.8193109241529342,1.8301850715032308,1.839413101184975,1.8365209165256495,1.5991461493300203
2019-03-08,1.7587681313358647,1.787283675835026,1.8143839224825116,1.8055116733797707,1.5434943455568693
2019-03-11,1.8314194827163481,1.8608337829373645,1.8887658561445595,1.8796238877007965,1.5641529696847813
2019-03-12,1.8495823205614688,1.8737519678767642,1.8962584810284386,1.8889443367307175,1.574693084035757
2019-03-13,1.779958108821839,1.8241044867971088,1.8671456683743857,1.8529280267391122,1.5654177834068983
2019-03-14,1.767849550258425,1.8116956127372645,1.8544439971609545,1.840323074176261,1.5540344599078446
2019-03-15,1.7648224106175716,1.8085933942223036,1.851268579357597,1.8371718360355485,1.5746930840357571
2019-03-18,1.8102295052303738,1.854848402945928,1.8983301764540417,1.8839692980442038,1.6231776100502449
2019-03-19,1.8011480863078135,1.8483347212633419,1.8945208182404216,1.8792436225474374,1.6113726819771523
2019-03-20,1.7950938070261067,1.8437091005350228,1.8914059712897464,1.8756162085970245,1.6113726819771523
2019-03-21,1.810229505230374,1.859254708465335,1.9073537450780242,1.8914308477926152,1.61221589112523
2019-03-22,1.8011480863078138,1.8496498546055917,1.897215745280816,1.8814715787591922,1.614323913995425
2019-03-25,1.7678495502584255,1.8254393524469286,1.882620958785044,1.8636138047136541,1.5742714794617179
2019-03-26,1.71941531600477,1.775427315393588,1.8310423023799742,1.8125558922557459,1.5578289010741961
2019-03-27,1.7284967349273304,1.7848045723410892,1.8407133004559246,1.8221292508416036,1.571320247443445
2019-03-28,1.7103338970822095,1.7660500584460865,1.8213713043040236,1.802982533669888,1.567104201703055
2019-03-29,1.7890395277443998,1.847319618657765,1.9051866209622619,1.885951641413989,1.6311880969569867
2019-04-01,1.8647180187657366,1.9254634265536097,1.9857782715951835,1.9657296296294708,1.6733485543608888
2019-04-02,1.8495823205614694,1.9098346649744409,1.9696599414685994,1.9497740319863746,1.6703973223426156
2019-04-03,1.8768265773291508,1.937966435816945,1.9986729356964512,1.9784941077439482,1.6927423647666842
2019-04-04,1.8616908791248834,1.9223376742377762,1.9825546055698668,1.962538510100852,1.7125577797465188
2019-04-08,1.8265639507324196,1.886066444364841,1.9451471850120898,1.9255087590907538,1.7015960608215037
2019-04-09,1.8374255797754273,1.8972819038952564,1.9567139670835196,1.9369587616225128,1.7117145705984405
2019-04-10,1.8401409870361787,1.9000857687778598,1.9596056626013767,1.939821262255452,1.7142441980426741
2019-04-11,1.8066527744250795,1.8655066378023344,1.9239433456781472,1.9045189961162847,1.6847318778599425
2019-04-12,1.8022888788346807,1.8610005831216525,1.9192961395291661,1.899918708686052,1.6788294138233961
2019-04-15,1.801197904937081,1.859874069451482,1.9181343379919207,1.8987686368284937,1.6682892994724206
2019-04-16,1.8037562387269521,1.8625157440080318,1.9208587625967608,1.9014655553344675,1.7188818483571036
2019-04-17,1.799332014447514,1.8579473953594963,1.9161473111309852,1.896801671215423,1.7146658026167134
2019-04-18,1.7962350574519068,1.8547495513055208,1.9128492951049418,1.8935369523320915,1.71171457059844
2019-04-19,1.8227804031285362,1.8821596431967356,1.9411180038995963,1.921520257046359,1.7370108450407817
2019-04-22,1.777210893050323,1.8351056521168174,1.8925900538021065,1.8734822506202002,1.6935855739147623
2019-04-23,1.7725172335122668,1.8302590910355856,1.887591674942065,1.8685343359583058,1.6906343418964889
2019-04-24,1.778125718380419,1.8360502789703461,1.893564270946215,1.8744466319578654,1.6931639693407232
2019-04-25,1.7875615270274852,1.8457934703092218,1.903612666251944,1.8843935775283966,1.658170789695484
2019-04-26,1.8064331443216168,1.865279852986973,1.9237094568634012,1.9042874686694589,1.6354041426973767
2019-04-29,1.8242563384327415,1.8836836588492938,1.9426897591075558,1.923076143636018,1.641728211307962
2019-04-30,1.8158689529686827,1.8750230443258487,1.93375785216913,1.91423441423999,1.6425714204560402
2019-05-06,1.7634477938183164,1.820894203554317,1.8779334338039704,1.858973605514817,1.5485536004453375
2019-05-07,1.7854646806614702,1.8436283166783602,1.9013796895173374,1.8821831451793896,1.5628881559626642
2019-05-08,1.7529635619882429,1.8100684354000103,1.866768550130938,1.847921443769782,1.5426511364087907
2019-05-09,1.7451010171695978,1.80194975883037,1.8583955572691844,1.8396329855907108,1.5207276985587617
2019-05-10,1.7460960854616403,1.80297724265579,1.859455226867057,1.8406819566445043,1.5683690154251715
2019-05-13,1.7550504243614435,1.8122232797976146,1.8689908946971445,1.8501213512939632,1.5396999043905177
2019-05-14,1.7707718754175803,1.8284568758246325,1.8857330056174262,1.8666944319693317,1.5321110220578151
2019-05-15,1.7620976954820147,1.8195001241585913,1.87649568508606,1.8575503724705313,1.564996178832859
2019-05-16,1.7705947982300383,1.8282740301370497,1.885544432316864,1.8665077625261344,1.5725850611655614
2019-05-17,1.7686123267974503,1.8262269773391355,1.8834332559055924,1.8644179007906256,1.5371702769462834
2019-05-20,1.759192947902103,1.8165007509706859,1.8734023569953733,1.8544882749700167,1.5203060939847222
2019-05-21,1.7585206569590286,1.8158065593503627,1.8726864199295477,1.8537795660857599,1.5392782998164787
2019-05-22,1.7585206569590286,1.8158065593503627,1.8726864199295477,1.8537795660857599,1.5354838586501274
2019-05-23,1.7628642153918843,1.820291614366401,1.877311968602627,1.8583584146964163,1.511030793355864
2019-05-24,1.7721718406051465,1.8299024465436258,1.8872238586163683,1.868170233147823,1.5135604208000983
2019-05-27,1.7734128573002481,1.8311838908339224,1.888545443951534,1.8694784756080105,1.5316894174837763
2019-05-28,1.7709308239100447,1.8286210022533291,1.885902273281203,1.8668619906876354,1.5388566952424396
2019-05-29,1.7752743823429007,1.8331060572693676,1.8905278219542825,1.871440839298292,1.5396999043905177
2019-05-30,1.766587265477189,1.824135947237291,1.8812767246081237,1.862283142076979,1.5388566952424396
2019-05-31,1.7858230242512647,1.8439983337368893,1.9017612973031894,1.8825609002098862,1.5312678129097372
2019-06-03,1.8081613247630943,1.867064330962229,1.925549833336169,1.906109264493262,1.5346406495020493
2019-06-04,1.8267765751896188,1.8862859953166786,1.9453736133636514,1.9257329013960751,1.5207276985587614
2019-06-05,1.8385662337930846,1.898459716074497,1.957928674047724,1.938161204767857,1.517354861966449
2019-06-06,1.8379457254455338,1.8978189939293486,1.9572678813801412,1.9375070835377632,1.5042851201712397
2019-06-10,1.832361150317576,1.8920524946230135,1.951320747371896,1.931619992466919,1.5236789305770346
2019-06-11,1.8222507734550872,1.8816127602066102,1.9405539898841029,1.92096193738014,1.5713202474434442
2019-06-12,1.8394393074361608,1.8993612311301322,1.9588584289235154,1.9390815727332933,1.5595153193703513
2019-06-13,1.842349669298663,1.9023664014925625,1.961957735784325,1.9421495886415918,1.5565640873520785
2019-06-14,1.8646286710100337,1.9253711681884749,1.9856831232509808,1.96563544191371,1.54728878672322
2019-06-17,1.8451931688000938,1.905302531372968,1.9649858394806525,1.9451471202606079,1.5485536004453369
2019-06-18,1.8579973124530922,1.9185237852376704,1.9786212470847133,1.958644863247717,1.5519264370376489
2019-06-19,1.8505752193274472,1.9108599085989046,1.9707173006915653,1.9508207159910682,1.574693084035756
2019-06-20,1.8827699036382626,1.9441033730509432,2.0050021115433423,1.9847593835158377,1.6202263780319706
2019-06-21,1.8950997654826518,1.9568348948129006,2.0181324462620283,1.997757152890532,1.6231776100502433
2019-06-24,1.9042170849149613,1.9662492217719647,2.0278416755619397,2.0073683567135907,1.6257072374944774
2019-06-25,1.8849576278839226,1.9463623650164907,2.0073318660840047,1.9870656165912277,1.6092646591069553
2019-06-26,1.8837545538013842,1.9451200993644993,2.00605068665195,1.9857973720915845,1.6096862636809945
2019-06-27,1.8781836345748746,1.939367700816847,2.00011809510648,1.9799246766611671,1.6273936557906337
2019-06-28,1.8776970585037411,1.9388652739513503,1.999599929796867,1.9794117428071096,1.6269720512165946
2019-07-01,1.9239217852614128,1.9865958261735266,2.048825634210109,2.028140458942553,1.6670244857503018
2019-07-02,1.9268412416882126,1.9896103873665056,2.051934626067787,2.031218062066896,1.6695541131945355
2019-07-03,1.910784231340811,1.9730303008051184,2.0348351708505557,2.0142912448830055,1.655641162251248
2019-07-04,1.8962351202378513,1.9580072350999045,2.019341509927815,1.998954009712838,1.644679443326233
2019-07-05,1.9039568455674993,1.9659805048181704,2.027564541090988,2.0070940202235943,1.6531115348070136
2019-07-08,1.8907196021452453,1.9523120424439997,2.0134679162398337,1.993139716490869,1.6151671231435016
2019-07-09,1.8708637370118646,1.9318093488827441,1.9923229789631025,1.9722082608917817,1.6113726819771503
2019-07-10,1.8929258093822876,1.9545901195063615,2.015817353715026,1.9954654337796565,1.6117942865511892
2019-07-11,1.912781674515668,1.9750928130676169,2.036962290991757,2.0163968893787434,1.612215891125228
2019-07-12,1.9083692600415834,1.9705366589428934,2.0322634160413724,2.0117454548011686,1.625285632920438
2019-07-15,1.922990898505081,1.9856346146736956,2.0478343129082095,2.0271591461326075,1.6311880969569843
2019-07-16,1.921067907606576,1.983648980059022,2.0457864785953013,2.025131986986475,1.6244424237723598
2019-07-17,1.909305061033847,1.971502944765738,2.0332599706186723,2.0127319480507735,1.6219127963281257
2019-07-18,1.8754282293363973,1.9365225349748107,1.9971838048830024,1.977020011363571,1.6113726819771503
2019-07-19,1.8887145000755572,1.95024162178906,2.0113326399770175,1.9910259982186413,1.628236864938711
2019-07-22,1.8534114253077898,1.9137885073630962,1.9737376373606246,1.9538105589996013,1.6155887277175403
2019-07-23,1.8781235776452272,1.939305687461271,2.0000541391920996,1.9798613664529294,1.6193831688838916
2019-07-24,1.9028357299826644,1.9648228675594455,2.0263706410235747,2.0059121739062573,1.632452910679101
2019-07-25,1.9152316986258702,1.9776226496278337,2.0395713742922683,2.0189796310792385,1.6472090707704667
2019-07-26,1.908902366034288,1.9710871314975098,2.032831132063911,2.0123074390985507,1.6493170936406616
2019-07-29,1.9098096732979908,1.9720239953746885,2.0337973430576324,2.013263895116828,1.6467874661964272
2019-07-30,1.916048130477376,1.9784656777181548,2.0404408101075724,2.019840288972243,1.6543763485291294
2019-07-31,1.900211121748012,1.9621127595892334,2.023575639338938,2.003145390874665,1.6425714204560369
2019-08-01,1.8790402160372475,1.9402521864393727,2.001030287104795,1.9808276590659235,1.6273936557906323
2019-08-02,1.8590585882411474,1.9196196333470483,1.9797514224672015,1.9597636282517523,1.6025189859223299
2019-08-05,1.907913293349696,1.9700658385935854,2.031777847317196,2.0112647884337354,1.5746930840357543
2019-08-06,1.9119739175678312,1.9742587424762714,2.0361020932677034,2.015545376308176,1.5582505056482323
2019-08-07,1.9508398922271288,2.0143908224962686,2.077491304508279,2.056516717392111,1.5481319958712956
2019-08-08,1.9641819432295744,2.0281675066822378,2.0916995412028045,2.0705815061224166,1.5708986428694025
2019-08-09,1.9738460548419845,2.03814643822715,2.1019910612401866,2.0807691218098197,1.5586721102222707
2019-08-12,1.9641015312682715,2.0280844752056346,2.091613908777996,2.0704967382522512,1.5835467800905731
2019-08-13,2.002663430048938,2.067902573713516,2.1326793030839863,2.111147531693987,1.5700554337213244
2019-08-14,1.9615120198845846,2.0254106074080607,2.088856282483819,2.0677669532649503,1.5759578977578705
2019-08-15,1.979174924329043,2.043648901977138,2.1076658888189814,2.0863866556877153,1.582281966368456
2019-08-16,1.9814938170347596,2.0460433353713703,2.1101353274702044,2.0888311626070917,1.5890276395530802
2019-08-19,1.9718356371424666,2.0360705287794145,2.099850124248986,2.078649799960562,1.6269720512165924
2019-08-20,1.9545388333078835,2.018210260983104,2.0814303863169776,2.0604160297854697,1.6202263780319677
2019-08-21,1.938954758989001,2.0021185169039843,2.064834570834997,2.043987767533115,1.6198047734579288
2019-08-22,1.9417799378650522,2.0050357293428434,2.0678431645038375,2.0469659861000875,1.623177610050241
2019-08-23,1.9486779127775389,2.01215841399415,2.0751889661539398,2.054237623706127,1.6345609335492945
2019-08-26,1.9245350005838353,1.9872290177145768,2.0494786603785817,2.028786892084989,1.6164319368656168
2019-08-27,1.9590248751462693,2.02284244097111,2.086207668629094,2.065145080115186,1.6332961198271774
2019-08-28,1.9434782192885063,2.006789334303995,2.069651700870093,2.048756263278694,1.6282368649387091
2019-08-29,1.9615673468687171,2.0254677367345204,2.088915201377624,2.0678252773069405,1.6235992146242795
2019-08-30,1.9364768921654316,1.9995599306208895,2.0621958372309708,2.0413756748819205,1.6278152603646698
2019-09-02,1.9294394657548317,1.992293251673023,2.0547015306851644,2.033957031702396,1.6459442570483478
2019-09-03,1.939436561432318,2.0026160146350596,2.065347652605813,2.0444956691723566,1.647630675344504
2019-09-04,1.9461012918839753,2.0094978566097503,2.0724450672195784,2.0515214274856635,1.668289299472416
2019-09-05,1.9760925789164339,2.0404661454958597,2.104383432981524,2.0831373398955453,1.68388866871186
2019-09-06,1.9894220398197489,2.0542298294452417,2.1185782622090557,2.0971888565221595,1.6952719922109136
2019-09-09,2.059401709562152,2.1264891701794966,2.1931011156535956,2.170959318811884,1.702017665395538
2019-09-10,2.0427398834330086,2.109284565242769,2.1753575791191815,2.1533949230286162,1.6973800150811083
2019-09-11,2.0194133268522076,2.085198118331351,2.1505166279710015,2.1288047689320413,1.6851534824339764
2019-09-12,2.026078057303865,2.092079960306042,2.157614042584767,2.135830527245348,1.7024392699695765
2019-09-16,2.026078057303865,2.092079960306042,2.157614042584767,2.135830527245348,1.6965368059330301
2019-09-17,1.9827573093680912,2.0473479874705505,2.1114808475952898,2.090163098208852,1.6657596720281815
2019-09-18,1.9760925789164339,2.0404661454958597,2.1043834329815243,2.0831373398955453,1.6729269497868449
2019-09-19,2.0060838659488924,2.0714344343819686,2.1363217987434697,2.114753252305427,1.6809374366935865
2019-09-20,1.999419135497235,2.064552592407278,2.129224384129704,2.10772749399212,1.6834670641378207
2019-09-23,1.9760925789164339,2.0404661454958597,2.104383432981524,2.083137339895545,1.668710904046455
2019-09-24,1.997419716361738,2.062488039814871,2.1270951597455743,2.1056197664981275,1.669975717768572
2019-09-25,1.9822157603856259,2.046788796885738,2.1109041404516025,2.0895922135656964,1.6585923942695182
2019-09-26,1.9841162548826399,2.04875120225188,2.112928017863349,2.0915956576822503,1.6472090707704645
2019-09-27,1.9784147713915976,2.0428639861534545,2.1068563856281095,2.0855853253325884,1.651003511936816
2019-09-30,1.965241493785545,2.0292615733580437,2.092827879348589,2.0716984524386954,1.6311880969569819
2019-10-08,1.9608937962787278,2.0247722444327856,2.088197922886742,2.0671152405408058,1.6417282113079577
2019-10-09,1.973421245553978,2.0377077902712206,2.101538672704652,2.0803213006400902,1.6463658616223869
2019-10-10,1.9831493784545968,2.047752828673967,2.111898370387,2.090576405643246,1.6581707896954796
2019-10-11,1.9928655958818453,2.0577855634426223,2.1222453790258156,2.1008189497128886,1.6784078092493526
2019-10-14,2.0118484204995926,2.0773867761548517,2.142460596704881,2.120830072268493,1.6906343418964844
2019-10-15,1.98631049840774,2.05101692587015,2.1152647149247183,2.093908763185873,1.685153482433977
2019-10-16,1.9831518187388215,2.047755348453353,2.1119009690980866,2.090578978117452,1.6792510183974307
2019-10-17,1.981279154131892,2.0458216795690722,2.109906728334066,2.088604871433678,1.6817806458416646
2019-10-18,1.9813669821019568,2.045912368639745,2.1100002582258983,2.0886974570371466,1.657327580547401
2019-10-21,1.9869287139815415,2.0516552805517163,2.115923065968287,2.094560467442865,1.6611220217137521
2019-10-22,1.9910970958989853,2.055959452468958,2.1203620654073814,2.098954650241696,1.6674460903243373
2019-10-23,1.9809802048327625,2.0455129916408845,2.109588370804109,2.0882897280773407,1.6585923942695178
2019-10-24,1.986610046703276,2.051326232307765,2.115583710338814,2.094224537986199,1.6607004171397124
2019-10-25,1.9919674629832036,2.0568581727963604,2.121288938010509,2.0998721650342196,1.6708189269166493
2019-10-28,1.9889680922695472,2.053761094013562,2.11809484371223,2.0967103186731384,1.680515832119547
2019-10-29,1.9792994973765703,2.043777533139885,2.1077985493330735,2.086517976846255,1.67503497265704
2019-10-30,1.9737678306590114,2.0380656657983587,2.101907758627514,2.0806866602297416,1.664073253732025
2019-10-31,1.9613128539887705,2.025204953446257,2.088644186443361,2.0675569985700974,1.6632300445839467
2019-11-01,1.9765598090374465,2.040948596193896,2.1048809963733097,2.0836298798310664,1.6973800150811078
2019-11-04,1.9848603226711994,2.0495195089338174,2.1137203916336698,2.092380031557391,1.7028608745436147
