date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,holding_for_return,exposure_for_return,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,return_weight_510300,return_weight_159949,return_weight_159954,return_weight_159941,return_weight_518880,return_weight_513880,return_weight_512890,return_weight_159985,return_weight_511260,effective_momentum,signal_asset_momentum,base_target_exposure,target_exposure,asset_momentum_percentile,asset_momentum_percentile_cap,asset_momentum_percentile_cap_triggered,asset_momentum_percentile_cap_code,boll_hot_cap_triggered,boll_extreme_hot_cap_triggered,extra_cap_triggered,extra_cap_reason,ma_trend_triggered,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260
2021-01-22,3.8555163370783467,0.02065527065527073,0.24176776429809377,159949,159949,1.0,0.0,0.0,0.0,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24176776429809377,0.24176776429809377,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,3.8474447746141207,-0.002093510118632347,0.23488773747841107,159949,159949,1.0,0.0,0.0,-0.002093510118632347,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488773747841107,0.23488773747841107,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,3.7290618584721478,-0.03076923076923077,0.15596330275229353,159949,159949,1.0,0.0,0.0,-0.032798325191905287,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15596330275229353,0.15596330275229353,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,3.777491233257501,0.012987012987013102,0.1948936170212765,159949,159949,1.0,0.0,0.0,-0.02023726448011165,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948936170212765,0.1948936170212765,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,3.6375841505442605,-0.03703703703703687,0.139005897219882,159949,159949,1.0,0.0,0.0,-0.056524773203070366,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139005897219882,0.139005897219882,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,3.578392692473274,-0.016272189349112454,0.12807463952502118,159949,159949,1.0,0.0,0.0,-0.07187718073970684,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12807463952502118,0.12807463952502118,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,3.6241315464372175,0.012781954887217895,0.13003355704697994,159949,159949,1.0,0.0,0.0,-0.06001395673412424,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13003355704697994,0.13003355704697994,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,3.710228212722289,0.02375649591685236,0.16175231676495372,159949,159949,1.0,0.0,0.0,-0.037683182135380355,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16175231676495372,0.16175231676495372,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,3.718299775186514,0.002175489485134019,0.17817561807331606,159949,159949,1.0,0.0,0.0,-0.03558967201674812,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17817561807331606,0.17817561807331606,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,3.7075376919008804,-0.0028943560057886897,0.13322368421052633,159949,159949,1.0,0.0,0.0,-0.038381018841591064,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13322368421052633,0.13322368421052633,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,3.7048471710794724,-0.0007256894049345597,0.10425020048115474,159949,159949,1.0,0.0,0.0,-0.03907885554780177,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425020048115474,0.10425020048115474,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,3.812468003935811,0.029048656499636838,0.09590100541376656,159949,159949,1.0,0.0,0.0,-0.011165387299371887,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590100541376656,0.09590100541376656,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,3.879731024471023,0.017642907551164377,0.11179645335389354,159949,159949,1.0,0.0,0.0,0.0,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11179645335389354,0.11179645335389354,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,3.971208732398911,0.023578363384188616,0.12671755725190836,159949,159949,1.0,0.0,0.0,0.0,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12671755725190836,0.12671755725190836,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,3.838221669238333,-0.03348780487804881,0.1253854059609456,159954,159954,1.0,0.001,2.0,-0.0334878048780487,159949,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253854059609456,0.1253854059609456,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,3.838221669238333,0.0,0.10829959514170029,159954,159954,1.0,0.0,0.0,-0.0334878048780487,159954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10829959514170029,0.10829959514170029,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,3.82420076816349,-0.0036529680365297024,0.09318637274549091,159954,159954,1.0,0.0,0.0,-0.03701844303374535,159954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09318637274549091,0.09318637274549091,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,3.8136850923573578,-0.00274977085242889,0.0772277227722773,159954,159954,1.0,0.0,0.0,-0.039666421650517814,159954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772277227722773,0.0772277227722773,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,3.676806045614201,-0.035891544117647056,0.030211480362537513,512890,512890,1.0,0.001,2.0,-0.07413427664550609,159954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030211480362537513,0.030211480362537513,1.0,1.0,0.6407867494824017,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-02-25,3.7593023595584647,0.022436950146627277,0.05506391347099315,159954,159954,1.0,0.001,2.0,-0.053360673568130235,512890,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05506391347099315,0.05506391347099315,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,3.6295416125957742,-0.03451724137931034,0.029301277235161516,512890,512890,1.0,0.001,2.0,-0.08603605169772677,159954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029301277235161516,0.029301277235161516,1.0,1.0,0.6319587628865979,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-01,3.671930419750177,0.011678832116788218,0.03587443946188307,512890,512890,1.0,0.0,0.0,-0.07536202018470772,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03587443946188307,0.03587443946188307,1.0,1.0,0.6800411522633745,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-02,3.653385316620126,-0.005050505050504861,0.020725388601036343,512890,512890,1.0,0.0,0.0,-0.08003190897165346,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020725388601036343,0.020725388601036343,1.0,1.0,0.5616016427104723,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-03,3.735513630481782,0.02248005801305286,0.05459985041136872,512890,512890,1.0,0.0,0.0,-0.05935097291517877,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05459985041136872,0.05459985041136872,1.0,1.0,0.7797131147540983,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-04,3.7381629309289326,0.0007092198581561959,0.05455904334828121,512890,512890,1.0,0.0,0.0,-0.05868384594561493,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05455904334828121,0.05455904334828121,1.0,1.0,0.778118609406953,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-05,3.682527621538778,-0.014883061658398367,0.056231003039513894,512890,512890,1.0,0.0,0.0,-0.07269351230645282,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056231003039513894,0.056231003039513894,1.0,1.0,0.7846938775510204,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-08,3.6613332179615767,-0.005755395683453179,0.05981595092024561,512890,512890,1.0,0.0,0.0,-0.0780305280629624,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05981595092024561,0.05981595092024561,1.0,1.0,0.8014256619144603,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-09,3.632190913042925,-0.007959479015918869,0.054615384615384954,512890,512890,1.0,0.0,0.0,-0.08536892472816304,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054615384615384954,0.054615384615384954,1.0,1.0,0.7774390243902439,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-10,3.603048608124273,-0.008023340627279274,0.045349730976172786,512890,512890,1.0,0.0,0.0,-0.09270732139336368,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045349730976172786,0.045349730976172786,1.0,1.0,0.72920892494929,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-11,3.679878321091628,0.021323529411764408,0.0809338521400782,512890,512890,1.0,0.0,0.0,-0.07336063927601644,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0809338521400782,0.0809338521400782,1.0,1.0,0.8714574898785425,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-12,3.7613682338273526,0.0221447302397626,0.10678098207326592,512890,512890,0.6606060606060611,0.00016969696969696947,0.3393939393939389,-0.05284046060323777,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606060606060611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10678098207326592,0.10678098207326592,1.0,0.6606060606060611,0.9242424242424242,0.6606060606060611,True,512890,False,False,True,asset_momentum_percentile_cap,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6606060606060611,0.0,0.0
2021-03-15,3.7733549135196736,0.003186787080435405,0.09938366718027769,512890,512890,0.7995967741935486,6.949535679374374e-05,0.1389907135874875,-0.049822064819977085,512890,0.6606060606060611,0.0,0.0,0.0,0.0,0.0,0.0,0.7995967741935486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606060606060611,0.0,0.0,0.09938366718027769,0.09938366718027769,1.0,0.7995967741935486,0.9143145161290323,0.7995967741935486,True,512890,False,False,True,asset_momentum_percentile_cap,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7995967741935486,0.0,0.0
2021-03-16,3.787830592287433,0.003836288687261824,0.10904872389791187,512890,512890,0.6281690140845066,8.571388005452097e-05,0.17142776010904193,-0.0461769079563602,512890,0.7995967741935486,0.0,0.0,0.0,0.0,0.0,0.0,0.6281690140845066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7995967741935486,0.0,0.0,0.10904872389791187,0.10904872389791187,1.0,0.6281690140845066,0.9265593561368209,0.6281690140845066,True,512890,False,False,True,asset_momentum_percentile_cap,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6281690140845066,0.0,0.0
2021-03-17,3.7726358645389695,-0.004011459165941034,0.10379550735863674,512890,512890,0.7666666666666672,6.924882629108026e-05,0.1384976525821605,-0.050003130341624846,512890,0.6281690140845066,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6281690140845066,0.0,0.0,0.10379550735863674,0.10379550735863674,1.0,0.7666666666666672,0.9166666666666666,0.7666666666666672,True,512890,False,False,True,asset_momentum_percentile_cap,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666672,0.0,0.0
2021-03-18,3.7780845158490486,0.0014442558215845835,0.11214953271028039,512890,512890,0.42765531062124207,0.00016950567802271254,0.3390113560454251,-0.048631091832133655,512890,0.7666666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.42765531062124207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666672,0.0,0.0,0.11214953271028039,0.11214953271028039,1.0,0.42765531062124207,0.9408817635270541,0.42765531062124207,True,512890,False,False,True,asset_momentum_percentile_cap,False,0.0,0.0,0.0,0.0,0.0,0.0,0.42765531062124207,0.0,0.0
2021-03-19,3.757774100004274,-0.00537585005300234,0.08288564850345348,512890,512890,1.0,0.000286172344689379,0.5723446893787579,-0.05374550842753267,512890,0.42765531062124207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42765531062124207,0.0,0.0,0.08288564850345348,0.08288564850345348,1.0,1.0,0.865,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-22,3.8003852875309008,0.011339475549256184,0.0943251533742333,512890,512890,1.0,0.0,0.0,-0.04301547875697287,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0943251533742333,0.0943251533742333,1.0,1.0,0.8932135728542914,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-23,3.7471213031226194,-0.014015416958654492,0.07568807339449557,512890,512890,1.0,0.0,0.0,-0.0564280158451721,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07568807339449557,0.07568807339449557,1.0,1.0,0.8396414342629482,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-24,3.709836514036822,-0.00995024875621886,0.0585106382978724,512890,512890,1.0,0.0,0.0,-0.06581679180691169,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0585106382978724,0.0585106382978724,1.0,1.0,0.7823061630218688,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-25,3.704510115595994,-0.001435750179468731,0.03574087862993336,512890,512890,1.0,0.0,0.0,-0.06715804551573168,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03574087862993336,0.03574087862993336,1.0,1.0,0.6577380952380952,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-26,3.7338053070205484,0.007907979870596549,0.026354319180087904,512890,512890,1.0,0.0,0.0,-0.05978115011722218,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026354319180087904,0.026354319180087904,1.0,1.0,0.5891089108910891,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-29,3.795058889090073,0.0164051355206849,0.03186097031136881,512890,512890,1.0,0.0,0.0,-0.044356732465792637,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03186097031136881,0.03186097031136881,1.0,1.0,0.6314229249011858,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-30,3.784406092208416,-0.0028070175438598133,0.04026354319180103,512890,512890,1.0,0.0,0.0,-0.047039239883432726,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04026354319180103,0.04026354319180103,1.0,1.0,0.6873767258382643,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-03-31,3.779079693767588,-0.0014074595355383357,0.04032258064516148,512890,512890,1.0,0.0,0.0,-0.048380493592252605,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04032258064516148,0.04032258064516148,1.0,1.0,0.687992125984252,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-01,3.8030484867513143,0.006342494714587588,0.02292263610315226,512890,512890,1.0,0.0,0.0,-0.042344851902562985,512890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02292263610315226,0.02292263610315226,1.0,1.0,0.5569744597249509,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-02,3.767319006010239,-0.00939495798319323,0.05806198509219329,159941,159941,1.0,0.001,2.0,-0.051341981781327095,512890,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05806198509219329,0.05806198509219329,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,3.8259869326889304,0.015572858731924377,0.05265180630284405,159941,159941,1.0,0.0,0.0,-0.03656866447870033,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05265180630284405,0.05265180630284405,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,3.8235564042979564,-0.000635268346111606,0.034807831762146746,512890,512890,1.0,0.001,2.0,-0.037180701909809044,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034807831762146746,0.034807831762146746,1.0,1.0,0.6533203125,1.0,False,512890,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-08,3.8143793330402684,-0.002400140154169672,0.05475285171102673,159941,159941,1.0,0.001,2.0,-0.03949160316836475,512890,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05475285171102673,0.05475285171102673,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,3.8185044729101745,0.0010814708002881979,0.09546351084812632,159941,159941,1.0,0.0,0.0,-0.038452841383759706,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09546351084812632,0.09546351084812632,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,3.8556307317393332,0.009722722362261349,0.11936127744510983,159941,159941,1.0,0.0,0.0,-0.02910398532231273,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11936127744510983,0.11936127744510983,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,3.843255312129613,-0.003209700427960205,0.11443381180223278,159941,159941,1.0,0.0,0.0,-0.03222027067612854,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11443381180223278,0.11443381180223278,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,3.9023823169316065,0.01538461538461533,0.13656387665198233,159941,159941,1.0,0.0,0.0,-0.017331351763453684,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13656387665198233,0.13656387665198233,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,3.8625059648558433,-0.010218463706835768,0.09941291585127177,159941,159941,1.0,0.0,0.0,-0.02737271568130417,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09941291585127177,0.09941291585127177,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,3.888631850698584,0.006763972944108021,0.09442724458204288,159941,159941,1.0,0.0,0.0,-0.020793891045471247,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09442724458204288,0.09442724458204288,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,3.9023823169316065,0.0035360678925036026,0.09069946195234402,159941,159941,1.0,0.0,0.0,-0.017331351763453684,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09069946195234402,0.09069946195234402,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,3.8449067431241986,-0.01472832980972516,0.09366636931311323,159949,159949,1.0,0.001,2.0,-0.031804419708358345,159941,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09366636931311323,0.09366636931311323,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,3.879404275077189,0.00897226753670477,0.09372236958443869,159949,159949,1.0,0.0,0.0,-0.023117509934126534,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372236958443869,0.09372236958443869,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,3.9139018070301796,0.008892481810832686,0.09090909090909105,159949,159949,1.0,0.0,0.0,-0.014430600159894835,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909105,0.09090909090909105,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
