date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr05_nav,mh_25_60_thr05_nav,mh_30_60_120_thr05_nav
2020-05-29,1.6558348841478288,2.082111135255576,1.8653053227328302,1.5200981613678755,1.7184000385028886,1.9782818461538827,1.7407542897653747,2.1113300384711167
2020-06-01,1.6995221987321738,2.102189352567587,1.8832928378990097,1.5347567743029562,1.78626042218899,1.9973588167050291,1.7575407342182712,2.194707403047683
2020-06-02,1.7042335757951912,2.1242753916107997,1.9030791045818074,1.550881248531545,1.7753151990138125,2.0183434843112904,1.7760058231164575,2.181259441019205
2020-06-03,1.7038052687894627,2.1503770741164145,1.926462874297841,1.5699374453471502,1.7665590204736705,2.043143546027781,1.797828200905223,2.1705010713964223
2020-06-04,1.7046618828009201,2.1503770741164145,1.926462874297841,1.5699374453471502,1.7753151990138125,2.043143546027781,1.797828200905223,2.181259441019205
2020-06-05,1.7145129439326843,2.14234578719161,1.919267868231369,1.564074000173118,1.7928275560940965,2.0355127578073224,1.7911136231240645,2.2027761802647703
2020-06-08,1.7226507770415334,2.1564005393100176,1.931859128847695,1.5743350292276745,1.777504243648848,2.048866637193125,1.8028641342410923,2.1839490334249008
2020-06-09,1.734215066196213,2.1724631131596266,1.9462491409806386,1.586061919575739,1.7888377813205116,2.0641282136340418,1.8162932898034094,2.1978741020888743
2020-06-10,1.7303603031446533,2.1784865783532297,1.9516453955304924,1.5904595034562632,1.8126015447920167,2.0698513047993856,1.8213292231392784,2.2270716966654107
2020-06-11,1.7145129439326852,2.1523848958476153,1.9282616258144591,1.5714033066406583,1.7953933022781683,2.0450512430828955,1.799506845350513,2.205928610937574
2020-06-12,1.7187960139899734,2.110220639492391,1.8904878439654815,1.5406202194769885,1.7462268950957445,2.0049896049254876,1.76425531199943,2.227333996780136
2020-06-15,1.6943825146634275,2.05595925720668,1.8437203045334143,1.5025078258457785,1.7403711731047697,1.9553894814925068,1.7206105564218988,2.222087038012692
2020-06-16,1.7209375490186174,2.097551774175082,1.8810191798795537,1.532903896206897,1.7773566289676812,1.994947449338285,1.7554188939476238,2.2693096669196913
2020-06-17,1.722650777041533,2.1054373071607024,1.8862025898752368,1.5371280261163693,1.773247133871802,1.9903348540796995,1.760256194884705,2.264062708152247
2020-06-18,1.7359282942191279,2.0837520914502456,1.8667754096424394,1.5212961831507512,1.7855756191594392,1.9678653153759176,1.7421262153493755,2.27980358445458
2020-06-19,1.7582002585170295,2.0974236342640653,1.8809042679935648,1.5328102507621097,1.8328348127620482,2.017929258289992,1.7553116550114332,2.3401436102801907
2020-06-22,1.7599134865399448,2.125640095711564,1.9043017049416102,1.551877585450962,1.8574917833373223,2.045076288670575,1.7569598349691906,2.371625362884857
2020-06-23,1.7680513196487935,2.1679647878828123,1.9422192167656689,1.582777802860384,1.8944772392002338,2.0857968342414495,1.790151604948841,2.4188479917918566
2020-06-24,1.7834703718550327,2.1656134160955207,1.940112688330999,1.5810611241154162,1.8924224916522943,2.0835345817097344,1.7882100088480288,2.4162245124081343
2020-06-29,1.7680513196487933,2.1444510700098967,1.9211539324189697,1.5656110154107052,1.8739297637208385,2.0631743089242973,1.7707356439407191,2.392613197954635
2020-06-30,1.7894666699352368,2.2173435954159344,1.986456313893737,1.6188280565047093,1.9376269377069633,2.1333041374074693,1.830925123065897,2.473941058850022
2020-07-01,1.829727528473751,2.1914785057557276,1.963284501112368,1.5999445903100629,1.9150247146796289,2.108419359558602,1.809567565956963,2.4450827856290784
2020-07-02,1.8717016150351813,2.2055867364794763,1.9759236717203872,1.6102446627798699,1.9273531999672655,2.121992874748893,1.8212171425618358,2.460823661931411
2020-07-03,1.9089643245335934,2.238505941501558,2.0054150698057662,1.6342781652094203,1.9561196656384188,2.1536644101929063,1.8483994879732064,2.4975523733035216
2020-07-06,2.049020715406936,2.311398466907596,2.070717451280534,1.6874952063034248,2.019816839624544,2.2237942386760787,1.9085889670983847,2.57888023419891
2020-07-07,2.02846197913195,2.365480018015302,2.119167605277942,1.7269788174376859,2.0670760332271527,2.275826046905529,1.953245677417065,2.63922026002452
2020-07-08,2.05501701348714,2.459534889506964,2.203428742664739,1.7956459672364011,2.1492659351447334,2.3663161481741386,2.0309095214495527,2.744159435373408
2020-07-09,2.086711731911077,2.527724671338419,2.264518067270167,1.8454296508404695,2.2088536140349793,2.4319214715938804,2.0872158083731063,2.820240337501351
2020-07-10,2.0494490224126647,2.5488870174240437,2.283476823182197,1.860879759545181,2.2273463419664354,2.452281744379318,2.1046901732804164,2.8438516519548513
2020-07-13,2.0922797229855523,2.68056383751237,2.401442415523712,1.9570137692633818,2.3424122046510476,2.5789678861553704,2.2134195549258986,2.990766497443293
2020-07-14,2.0738625217392106,2.6429418889157055,2.3677379605689937,1.9295469093438962,2.3095362438840157,2.542771845647927,2.182354017312904,2.9487908273037386
2020-07-15,2.049020715406936,2.595914453169874,2.3256073918755953,1.8952133344445385,2.268441292925225,2.497526795013622,2.1435220952966603,2.8963212396292946
2020-07-16,1.9513667181007528,2.443075286995923,2.18868304362205,1.7836292160216263,2.1348827023091563,2.3504803804521317,2.0173183487438675,2.725795079687352
2020-07-17,1.9723537613814677,2.4501294023577977,2.1950026289260602,1.78877925225653,2.141046944952975,2.357267138047278,2.023143137046304,2.733665517838519
2020-07-20,2.0246072160803905,2.492454094529046,2.232920140750119,1.819679469665952,2.1780324008158867,2.3979876836181524,2.0580918668609236,2.7808881467455184
2020-07-21,2.029746900149137,2.537130158487585,2.2729441810088478,1.8522963658203415,2.2170726042267375,2.4409704817207416,2.0949821927763552,2.8307342550362398
2020-07-22,2.0524471714527674,2.5700493635096673,2.302435579094227,1.876329868249892,2.2458390698978907,2.472642017164755,2.122164538187726,2.867462966408351
2020-07-23,2.041311189303817,2.614725427468207,2.3424596193529554,1.908946764404282,2.284879273308742,2.5156248152673446,2.159054864103158,2.9173090746990726
2020-07-24,1.9505101040892954,2.445426658783215,2.1907895720567208,1.7853458947665946,2.1369374498570965,2.3527426329838472,2.01925994484468,2.7284185590710752
2020-07-27,1.9625027002497035,2.445426658783215,2.1907895720567208,1.7853458947665946,2.1369374498570965,2.3527426329838472,2.01925994484468,2.7284185590710752
2020-07-28,1.9774934454502142,2.475994492018005,2.2181744417074296,1.8076627184511769,2.16364916798031,2.382151915896145,2.0445006941552384,2.7625237910594636
2020-07-29,2.0340299702064257,2.5982658249571657,2.3277139203102655,1.8969300131895066,2.270496040473165,2.4997890475453373,2.1454636913974725,2.8989447190130173
2020-07-30,2.0190392250059155,2.5676979917223757,2.3003290506595566,1.8746131895049243,2.2437843223499514,2.4703797646330394,2.1202229420869143,2.864839487024629
2020-07-31,2.034458277212154,2.6452932607029966,2.369844489003664,1.931263588088864,2.311590991431955,2.545034098179642,2.1842956134137164,2.951414306687461
2020-08-03,2.0665813026418203,2.704077555385285,2.422507699870412,1.9741805567130608,2.3629596801304427,2.6015904114725226,2.232835515934021,3.0170012912805153
2020-08-04,2.0682945306647356,2.668806978575912,2.390909773350363,1.9484303755385428,2.33213846691135,2.567656623496794,2.2037115744218383,2.977649100524683
2020-08-05,2.069151144676194,2.6923206964488275,2.411975057697062,1.9655971629882218,2.3526859423907456,2.5902791488139467,2.2231275354299602,3.003883894361905
2020-08-06,2.061441618573074,2.6382391453411222,2.363524903699654,1.9261135518539607,2.305426748788137,2.5382473405844963,2.17847082511128,2.943543868536295
2020-08-07,2.040882882298088,2.5771034788715417,2.308755164398236,1.8814799044847959,2.2520033125417096,2.4794287747599,2.1279893264901633,2.875333404559518
2020-08-10,2.04773579438975,2.5512383892113344,2.2855833516168667,1.862596438290149,2.2294010895143748,2.454543996911032,2.106631769381229,2.846475131338573
2020-08-11,2.027605365120493,2.504210953465503,2.2434527829234683,1.8282628633907914,2.188306138555584,2.4090285562258145,2.0677998473649852,2.7940055436641296
2020-08-12,2.0138995409371687,2.4573213081064074,2.2141167621646898,1.7956459672364018,2.1492659351447334,2.2893984525166933,2.0309095214495536,2.7441594353734082
2020-08-13,2.007474935851236,2.4749259980749305,2.227972110024977,1.7819125372766587,2.132827954761217,2.3039554729815785,2.015376752643056,2.7231716003036306
2020-08-14,2.0464508733725637,2.48440364663963,2.240732884944368,1.7919391197625285,2.1800871483638256,2.3171514448174593,2.0600334629617363,2.7835116261292407
2020-08-17,2.0888532669397217,2.4780784449995696,2.2370413974897643,1.788986996006742,2.2006346238432206,2.3654527392907307,2.079449423969858,2.8097464199664626
2020-08-18,2.08585511789962,2.477513932698684,2.236307961769737,1.7846328283539639,2.1965251287473415,2.3668073292631235,2.0755662317682337,2.8044994611990184
2020-08-19,2.0533037854642253,2.4527869128494055,2.2142099150804695,1.7567822955090149,2.1122804792818215,2.343419754849997,1.995960791634934,2.6969368064664088
2020-08-20,2.031460128172053,2.4437840245069733,2.2040972427411503,1.7485837393069312,2.1020067415421235,2.3199980914804876,1.9727524390258173,2.6838194095477976
2020-08-21,2.0485924084012086,2.4938000708538204,2.2492077061619673,1.7843713721212355,2.1431016925009136,2.365349923185837,2.0111149237252843,2.7362889972222413
2020-08-24,2.061441618573075,2.5608215729585964,2.3096557271458633,1.832326800092404,2.1780324008158853,2.4289192953693313,2.0418504672384015,2.7808881467455184
2020-08-25,2.065296381624635,2.6378462843327415,2.379125840813922,1.8874397546264332,2.198579876295281,2.501976633550362,2.101162235322483,2.8071229405827407
2020-08-26,2.0400262682866313,2.5908312007667043,2.3367220051983533,1.8537993797809864,2.1431016925009136,2.4573831933619403,2.063712623998949,2.7543337003007915
2020-08-27,2.055445320492871,2.6858616888257147,2.422431885697907,1.9217958821281655,2.219487959969339,2.5475188703385365,2.1394086468869418,2.8553613842886585
2020-08-28,2.105985547168878,2.7128703538530123,2.446791535945149,1.9411212038478902,2.241806833309813,2.5731363785318853,2.1609222533919503,2.8840745155273155
2020-08-31,2.0875683459225365,2.7658873629806706,2.4946086271712153,1.9790560946310531,2.2856179550522246,2.6234225983188284,2.2031526661610408,2.9404373286994936
2020-09-01,2.1021307841173185,2.822905655816077,2.5460345554709476,2.0198539960393607,2.3327355765487803,2.677504004504786,2.248570279893836,3.0010539390922135
2020-09-02,2.1004175560944027,2.976955078564368,2.6849747828070667,2.13007990510742,2.460035817083335,2.8236186808668484,2.371277516996477,3.164825132083072
2020-09-03,2.0918514159798254,3.139007068728154,2.831132684290516,2.2460318354257676,2.593949057126178,2.977323730026939,2.500359156026527,3.3371039195150134
2020-09-04,2.068294530664737,2.8249062976699513,2.547838974007781,2.0212855013519335,2.3343888264258528,2.6794015977042944,2.250163880375689,3.003180837702485
2020-09-07,2.0267487511090363,2.6298437169172457,2.3719081666665924,1.8817137333761451,2.17319696341132,2.494386260752334,2.094787833395073,2.795808223201074
2020-09-08,2.037028119246529,2.7818924978116626,2.5090439754658784,1.9905081371316318,2.2988439540688024,2.6386033439148884,2.215901470015861,2.9574525175816615
2020-09-09,1.9894860416106237,2.649850135455985,2.38995235203492,1.8960287865018672,2.189729462182042,2.5133621927474072,2.110723838213598,2.8170772093037835
2020-09-10,1.9911992696335397,2.7068684282913913,2.441378280334652,1.9368266879101748,2.236847083678598,2.567443598933365,2.156141451946394,2.877693819696504
2020-09-11,2.006618321839779,2.643848209894363,2.3845390964244215,1.8917342705641504,2.184769712550825,2.507669413148885,2.105943036768041,2.8106965134729704
2020-09-14,2.018182610994459,2.7008665027297694,2.4359650247241538,1.932532171972458,2.2318873340473813,2.5617508193348426,2.1513606505008367,2.871313123865691
2020-09-15,2.0331733561949696,2.729875809610941,2.462129093508228,1.9532889990047546,2.2558594572649273,2.5892659207276982,2.1744678574876977,2.9021531537146186
2020-09-16,2.0211807600345613,2.717871958487697,2.451302582287231,1.9446999671293212,2.245939958002494,2.5778803615306543,2.1649062545965823,2.889391762052993
2020-09-17,2.0087598568684237,2.6118379402323804,2.3556683998350976,1.8688301855629952,2.158317714517671,2.477307921956768,2.0804454290584014,2.7766661357086364
2020-09-18,2.0605850045616174,2.63484532155193,2.376419213008673,1.885292496657575,2.177330088104,2.534184693360189,2.0987718345997046,2.801125469726751
2020-09-21,2.0370281192465294,2.5858295961320197,2.332210958856272,1.8502206164995565,2.136825466115733,2.5158210361619266,2.0597286227943195,2.749016453775115
2020-09-22,2.0126146199199826,2.526535373123646,2.28078503055654,1.809422715091249,2.089707844619177,2.4919046387432022,2.0143110090615237,2.6883998433823946
2020-09-23,2.0186109180001863,2.5171864910769357,2.270300382034482,1.801104894278943,2.0979740940045377,2.480130677473226,2.022279011470786,2.6990343364337486
2020-09-24,1.9856312785590633,2.5190580051966958,2.271988337708857,1.8024440057245035,2.0493909214940027,2.4817264433381223,1.9473797888237203,2.599070101751018
2020-09-25,1.98691619957625,2.5094512020910837,2.261214429780959,1.7957496918685167,2.055454208243985,2.469957944460299,1.9384010480462257,2.604152898606809
2020-09-28,1.9911992696335388,2.5302663039043987,2.2801985061503887,1.8078106972616634,2.041306539160693,2.490694531680581,1.9514201595629541,2.586228542372544
2020-09-29,1.9959106466965564,2.5134134663575796,2.2647847439303397,1.7957697749487276,2.087161987687086,2.473857851378165,1.938422726492785,2.64432499556424
2020-09-30,1.9899143486163522,2.5246675565054493,2.274925571141968,1.803810535135065,2.11395169814748,2.484934826832097,1.947102231238275,2.6782661565341424
2020-10-09,2.0297469001491377,2.640830368010709,2.4055248697465053,1.88680589927486,2.178896450778739,2.6275903710745183,2.0051148112495203,2.760547758885422
2020-10-12,2.0931363369970106,2.6575092966507765,2.4204755866316963,1.8987225681123856,2.257336723006774,2.6439212601134368,2.0312619865079897,2.796545959914106
2020-10-13,2.099989249088673,2.6205030749393643,2.3867700954340396,1.903292909952688,2.2625437902839716,2.6071042538803515,2.037985545860168,2.8058026401786256
2020-10-14,2.0897098809511796,2.616789341617927,2.373995344583674,1.8988850588987138,2.247614982283564,2.5931502047040342,2.024538427155812,2.7872892796495874
2020-10-15,2.0845701968824333,2.616789341617927,2.3718587487735485,1.8988850588987138,2.1729709422815264,2.5768994872170796,2.0227163425713717,2.694722477004398
2020-10-16,2.078573898802229,2.6483672786596344,2.350510096905871,1.9217997321915468,2.1531969067067642,2.556005707590995,2.0471253419138478,2.6702005024636577
2020-10-19,2.065296381624634,2.646515273569663,2.3248914582474964,1.9204558162949092,2.1297288205301235,2.528147334756216,2.045693785730691,2.7060872253063915
2020-10-20,2.0781455917965004,2.6496853959858084,2.327676324293992,1.9244882694524836,2.1766649928834045,2.583864080425774,2.0499892057532225,2.660427710818657
2020-10-21,2.0807154338308735,2.61162277240261,2.2942393480064114,1.8968430732712975,2.147329885162604,2.5490411143823004,2.0205411936962383,2.6219483170282185
2020-10-22,2.073862521739211,2.6092723119074477,2.2921745325932057,1.8951359145053532,2.12190612513791,2.518861210477956,2.0187227066219116,2.5909052130925474
2020-10-23,2.049877329418394,2.537126533698025,2.2267905181263914,1.8410773808777188,2.0632359096963087,2.449215278391008,1.961138873987262,2.5192672809333065
2020-10-26,2.0344582772121544,2.5443411115189676,2.237375825760541,1.8498291562675575,2.069102931240469,2.460857907984133,1.9704613756440013,2.526431074149231
2020-10-27,2.040454575292359,2.585223719170973,2.231089958646903,1.8446320945467005,2.102349386657376,2.453944171982773,1.9649253998739742,2.5670259023728
2020-10-28,2.057586855521514,2.6092723119074472,2.2232270865459443,1.8601158505514839,2.12190612513791,2.445295910583714,1.9580005526497484,2.590905213092547
2020-10-29,2.076432363773584,2.647750060285806,2.2539815913060153,1.8875461303752847,2.153196906706764,2.426252898182708,1.942752406753007,2.6291121102441424
2020-10-30,2.0374564262522568,2.6068674526338,2.219178969096931,1.8584014580624968,2.119950451289857,2.3866404080859116,1.9110338416641521,2.5885172820205726
2020-11-02,2.049449022412665,2.6669889344749853,2.2703592958749965,1.8434309279283945,2.168842297491191,2.441682852921841,1.8956393263457294,2.6482155588199396
2020-11-03,2.071292679704838,2.7006569643060496,2.2990202788707137,1.8514241243638563,2.1962217313639383,2.472506622029962,1.9038589006605076,2.6816465938275855
2020-11-04,2.087140038916807,2.7126812606742865,2.309256344226327,1.8634009920147274,2.206000100604205,2.4835151109971476,1.9106144633918984,2.693586249187459
2020-11-05,2.119691371352201,2.758373586873588,2.3481533925776574,1.8930827562028687,2.2431579037172193,2.525347369072455,1.9427967992114432,2.7389569395549787
2020-11-06,2.1205479853636584,2.707871542126992,2.305161918084082,1.8584230021660244,2.2020887529080984,2.4791117154102738,1.9072268490951045,2.68881038704351
2020-11-09,2.1620937649193595,2.799256194525594,2.382956014786742,1.9211406523279329,2.2764043591341263,2.562776231560887,1.9715915207341934,2.7795517677785484
2020-11-10,2.15052947576468,2.7535638683262933,2.344058966435412,1.8897818272469786,2.2392465560211123,2.5209439734855805,1.939409184914649,2.734181077411029
2020-11-11,2.1303990464954228,2.6595170367117635,2.266264869732752,1.82706417708507,2.164930949795084,2.4372794573349674,1.8750445132755602,2.6434396966759905
2020-11-12,2.129114125478236,2.670484117275523,2.2733346815841036,1.8327638638890487,2.176664992883404,2.4448827641781588,1.8852073561659428,2.6577672831078387
2020-11-13,2.1072704681860635,2.6595170367117635,2.263998604863019,1.8293292355456974,2.1786206667314576,2.4348421778776324,1.8869011633143402,2.660155214179814
2020-11-16,2.1299707394896936,2.656857519675052,2.263998604863019,1.8693758475322495,2.186443362123671,2.4348421778776324,1.9262798983627383,2.6697069384677126
2020-11-17,2.126115976438134,2.65230420773045,2.2578584544051004,1.8661721185733253,2.1355958420742835,2.4282386855957276,1.9229786474658013,2.6076207305963703
2020-11-18,2.1231178273980316,2.627260992035141,2.2365396192132923,1.8485516092992422,2.11331598639654,2.405311110023579,1.9048217675326475,2.5598621091568763
2020-11-19,2.141106721638644,2.627260992035141,2.2365396192132923,1.8485516092992422,2.11331598639654,2.405311110023579,1.9048217675326475,2.583741419876623
2020-11-20,2.1475313267245775,2.620431024118239,2.2307253914337086,1.8437460158608563,2.126812301984341,2.3990581348675386,1.8998698911872423,2.602844868452421
2020-11-23,2.172373133056852,2.643197583841247,2.2501061506989886,1.8597646606554772,2.1502267493456366,2.4199013853876736,1.9163761456719273,2.6315000413161176
2020-11-24,2.1586673088735275,2.67962407939806,2.281115365523436,1.8853944923268704,2.1404707296117635,2.4532505862198892,1.942786152847423,2.612282619878745
2020-11-25,2.1321122745183376,2.688730703287263,2.288867669229548,1.8918019502447185,2.0936418348891728,2.461587886427943,1.9493886546412968,2.552576364520295
2020-11-26,2.13511042355844,2.713773918982572,2.3101865044213556,1.9094224595188014,2.1110291669099963,2.484515462000091,1.9675455345744501,2.5737750681470644
2020-11-27,2.1655202209651905,2.7251571988440766,2.319876884053996,1.9174317819161122,2.11988415502623,2.494937087260159,1.9757986618167929,2.584571104506742
2020-11-30,2.1548125458219682,2.718327230927174,2.314062656274412,1.9126261884777258,2.1145711621564898,2.488684112104118,1.9708467854713874,2.578093482690935
2020-12-01,2.202354623457873,2.738817134677882,2.331505339613164,1.9270429687928847,2.13051014076571,2.50744303757224,1.985702414507604,2.5975263481383544
2020-12-02,2.197643246394856,2.725157198844077,2.319876884053996,1.9174317819161122,2.11988415502623,2.494937087260159,1.975798661816793,2.5845711045067414
2020-12-03,2.196786632383398,2.7274338548163772,2.321814959980524,1.919033646395574,2.1216551526494762,2.497021412312172,1.9774492872652614,2.5867303117786764
2020-12-04,2.201498009446416,2.7251571988440766,2.319876884053996,1.9174317819161122,2.11988415502623,2.494937087260159,1.975798661816793,2.5845711045067414
2020-12-07,2.182652501194345,2.7092206070379707,2.3063103525683,1.9062187305598775,2.099635549486314,2.480346811896064,1.9642442836775136,2.565863513122292
2020-12-08,2.175799589102683,2.6932840152318653,2.2927438210826048,1.8950056792036432,2.093043287164536,2.46575653653197,1.9526899055382343,2.593502976459336
2020-12-09,2.15010116875895,2.722880542871776,2.3179388081274683,1.9158299174366502,2.0500968643344746,2.492852762208145,1.9741480363683248,2.5428306270080885
2020-12-10,2.1458180987016613,2.722880542871776,2.3179388081274683,1.9158299174366502,2.04804676747014,2.492852762208145,1.9741480363683248,2.5402877963810804
2020-12-11,2.1218329063808445,2.7160505749548736,2.3121245803478847,1.911024323998264,2.0276653988325744,2.486599787052105,1.9691961600229195,2.5339158370256096
2020-12-14,2.140678414632915,2.7251571988440766,2.3198768840539965,1.9174317819161122,2.053332049450708,2.4669149754562376,1.9757986618167933,2.563424730317554
2020-12-15,2.1471030197188474,2.7137739189825725,2.3101865044213565,1.9094224595188016,2.0881653610038895,2.459738400851121,1.9675455345744508,2.5501643076524525
2020-12-16,2.151386089776136,2.7319871667609794,2.3256911118335806,1.9222373753544986,2.089998693190899,2.4857673786379055,1.980750538162199,2.549850854620783
2020-12-17,2.181795887182887,2.743370446622484,2.335381491466221,1.9302466977518093,2.1156653438090327,2.4857673786379055,1.989003665404542,2.557914757948522
2020-12-18,2.1693749840167493,2.743370446622484,2.335381491466221,1.9350003902258222,2.122998672557071,2.4973313875855956,1.989003665404542,2.564214232595047
2020-12-21,2.1886487992745485,2.7338039382268757,2.329567263686637,2.0035107667364085,2.198165292224463,2.557020737451746,1.9840517890591363,2.6550024739909
2020-12-22,2.1556691598334248,2.6790822580622007,2.280654122849847,1.9634071317058213,2.154165319736234,2.5035824162434914,1.9423933205107093,2.6018581375640593
2020-12-23,2.173229747068308,2.7064430981445384,2.303945909636399,1.983458949221115,2.1761653059803487,2.5291509175157656,1.9622305288903934,2.6284303057774796
2020-12-24,2.173229747068308,2.688202538089647,2.288418051778698,1.970091070877586,2.1614986484842724,2.5121052500009164,1.9490057233039375,2.6107155269685327
2020-12-25,2.1912186413089207,2.717843448178846,2.313650820797462,1.9918138731858206,2.1853319669153968,2.5398044597125464,1.9704960323819283,2.639502042533071
2020-12-28,2.197214939389126,2.706443098144539,2.303945909636399,1.983458949221115,2.176165305980349,2.5291509175157656,1.9622305288903934,2.6284303057774796
2020-12-29,2.1903620272974638,2.6745221180484786,2.276772158385422,1.9600651621199392,2.1504986553622154,2.4993209993647794,1.9390871191140955,2.5974294428618228
2020-12-30,2.217773675664111,2.772565128343521,2.3602343943705653,2.0319175082164076,2.229331939403626,2.5909414622570943,2.0101704491412957,2.6926463789599118
2020-12-31,2.2644591392885585,2.843247298556226,2.420404843569157,2.0837180367975825,2.286165237200923,2.6569934238771356,2.0614165707888126,2.761291146844581
2021-01-04,2.2845895685578155,2.948130518871852,2.509690026250938,2.160583337272874,2.3704985178033624,2.7550060120875184,2.1374592029109336,2.8631511249960244
2021-01-05,2.326991962124974,2.957250798899298,2.5174539551797883,2.1672672764446386,2.3778318465514006,2.763528845844943,2.1440716057041618,2.872008514400498
2021-01-06,2.347979005405689,2.9868917089884968,2.5426867241985525,2.188990078752873,2.401665164982525,2.791228055556573,2.1655619147821525,2.9007950299650362
2021-01-07,2.3980909250759668,3.0461735291668943,2.593152262236081,2.232435683369342,2.4493318018447736,2.8466264749798333,2.208542532938134,2.9583680610941134
2021-01-08,2.386098328915558,3.0279329691120025,2.57762440437838,2.219067805025813,2.434665144348697,2.8295808074649837,2.195317727351678,2.9406532822851665
2021-01-11,2.359114987554639,2.977771428961051,2.534922795269702,2.1823061395811085,2.3943318362344868,2.7827052217991484,2.1589495119889244,2.891937640560563
2021-01-12,2.427644108471259,3.0780945092629546,2.6203260134870576,2.255829470470518,2.4749984524629074,2.8764563931308196,2.2316859427144315,2.98936892400977
2021-01-13,2.4182213543452233,3.0370532491394484,2.5853883333072303,2.2257517441975776,2.4419984730967355,2.8381036412224088,2.201930130144906,2.9495106716896395
2021-01-14,2.3741057327551496,2.984611638981635,2.5407457419663393,2.1873190939599314,2.3998318327955155,2.7890973471172167,2.163908814083845,2.8985806826139173
2021-01-15,2.3668245136577584,2.9960119890159422,2.5504506531274025,2.1956740179246372,2.4089984937305635,2.7997508893139975,2.17217431757538,2.9096524193695092
2021-01-18,2.392094626995762,3.059853949208063,2.6047981556293567,2.242461592126989,2.4603317949668315,2.8594107256159704,2.2184611371279757,2.9716541452008234
2021-01-19,2.359552073572094,2.984611638981635,2.5407457419663393,2.1873190939599314,2.3998318327955155,2.7890973471172167,2.163908814083845,2.8985806826139173
2021-01-20,2.3725690949415617,3.1191357693864603,2.655263693666885,2.285907196743458,2.5079984318290798,2.817585797943384,2.261441755283957,3.0292271763299
2021-01-21,2.4133557618992256,3.2012182896334718,2.7251390540265397,2.346062649289338,2.5739983905614237,2.8888410598334784,2.3209533804230085,3.1089436809701603
2021-01-22,2.414657464036173,3.2673403198324538,2.781427538760706,2.394521208284631,2.627165023984701,2.948510853804398,2.3688933006739115,3.1731597541525924
2021-01-25,2.443294911049001,3.260500109811869,2.775604592064068,2.3895082539058072,2.621665027423672,2.9423381164970612,2.3639339985789904,3.166516712099237
2021-01-26,2.391226825571132,3.160177029509965,2.690201373846712,2.315984923016398,2.5409984111952513,2.8518046359894593,2.291197567853483,3.0690854286500295
2021-01-27,2.3955658326942877,3.2012182896334718,2.7251390540265397,2.346062649289338,2.5739983905614237,2.8888410598334784,2.320953380423009,3.1089436809701603
2021-01-28,2.3365553358193694,3.082654649276677,2.624207977951483,2.2591714400564,2.4786651168369267,2.781846946506313,2.234992144111046,2.993797618712007
2021-01-29,2.320501009463693,3.032493109125725,2.581506368842805,2.222409774611695,2.438331808722716,2.736580206252512,2.198623928748292,2.945081976987403
2021-02-01,2.347836754339574,3.0712542992423693,2.6145030667904194,2.2508165160916938,2.469498455901878,2.771559050994085,2.2267266406195105,2.9827258819564144
2021-02-02,2.38254881132482,3.1442165394619357,2.676614498221224,2.30428802946581,2.5281650858861844,2.816570976943068,2.279625862965334,3.053584997192202
2021-02-03,2.379945407050927,3.1510567494825197,2.682437444917862,2.309300983844633,2.5336650824472127,2.8198756990900535,2.2845851650602547,3.0602280392455565
2021-02-04,2.3751724992154553,3.1419364694550738,2.6746735159890114,2.302617044672868,2.5263317536991745,2.811713974924815,2.277972762267027,3.051370649841083
2021-02-05,2.3786437049139795,3.1396563994482127,2.672732533756799,2.3009460598799274,2.524498421512165,2.824922616050365,2.2763196615687202,3.049156302489965
2021-02-08,2.4098845562007,3.2308591997226705,2.7503718230453043,2.3677854515975723,2.5978317089925476,2.8222525568669523,2.3424436895009997,3.1377301965346986
2021-02-09,2.4697628545002495,3.2878609498942066,2.79889637885062,2.4095600714211,2.6436650136677864,2.869173252515979,2.383771206958674,3.1930888803126574
2021-02-10,2.519661436416541,3.3653833301274956,2.8648897747458495,2.4663735543810983,2.7059983080261114,2.9368236620759953,2.4399766307011115,3.268376690250681
2021-02-18,2.501003705786971,3.2526840298283477,2.771722627599643,2.3861662843199243,2.617998363049652,2.841317201520678,2.360627797182376,3.162088017397
2021-02-19,2.5148885285810696,3.2526840298283477,2.7689509049720433,2.3494046188752193,2.5776650549354416,2.8384758843191573,2.3242595818196223,3.1133723756723963
2021-02-22,2.4250710811317453,3.240802079034454,2.7588360158214607,2.242461592126988,2.46033179496683,2.8281070226412792,2.2184611371279757,2.9716541452008225
2021-02-23,2.4185625704470115,3.2318906159390344,2.7512498489585235,2.2340590412666628,2.445665137470754,2.820330376382871,2.2052363315415198,2.9539393663918756
2021-02-24,2.354779165736622,3.116204972521989,2.655158402027987,2.1560312438694815,2.3539985281202758,2.814491590518159,2.1260869944581593,2.843221998835958
2021-02-25,2.3769081020647165,3.171833709112698,2.702556794834441,2.194519499681963,2.37901044731433,2.8673148930967987,2.172658423860576,2.8734320597328225
2021-02-26,2.3122568959296963,3.0626573009777753,2.6095331779931934,2.1189828295630404,2.300561483177431,2.8245927227698555,2.0997640126220105,2.7786793154318166
2021-03-01,2.350874059325782,3.0912719093372756,2.631543695108257,2.136855722780091,2.33340058444404,2.8572949089106885,2.11747480171148,2.8676104879139444
